name;bus;capacity;capacity_cost;capacity_potential;carrier;expandable;marginal_cost;output_parameters;profile;region;tech;type
r120670201201-heat_low_decentral-solarthermal_plant;r120670201201-heat_low_decentral;0.0;48641.64065072932;23.3683199744224;heat_low_decentral;true;0.0;{};r120670201201-heat_low_decentral-solarthermal_plant-profile;r120670201201;solarthermal_plant;volatile
