name;bus;capacity;capacity_cost;capacity_potential;carrier;expandable;marginal_cost;output_parameters;profile;region;tech;type
r120670201201-electricity-pv_agri_horizontal;r120670201201-electricity;0.0;27813.43974898904;0.0;electricity;true;0.0;{};r120670201201-electricity-pv_agri_horizontal-profile;r120670201201;pv_agri_horizontal;volatile
