from;r120670124124-biomass_solid;r120670124124-biomass_solid;r120670124124-biomass_solid;r120670124124-biomass_solid;r120670124124-biomass_solid-commodity
to;r120670124124-biomass_solid-boiler_heat_high;r120670124124-biomass_solid-bpchp_heat_high;r120670124124-biomass_solid-bpchp_heat_low_central;r120670124124-biomass_solid-bpchp_heat_low_decentral;r120670124124-biomass_solid
type;flow;flow;flow;flow;flow
2019-01-01 00:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 01:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 02:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 05:00:00;0.0;0.0;0.0;0.4656866300783672;0.4656866300783672
2019-01-01 06:00:00;0.0;0.0;0.0;1.3206756931970354;1.3206756931970354
2019-01-01 07:00:00;0.0;0.0;0.0;1.3002033499038235;1.3002033499038235
2019-01-01 08:00:00;0.003836250682208132;0.0;0.0;1.2708907876179372;1.2747270383001452
2019-01-01 09:00:00;0.003836250682208132;0.0;0.0;1.0223684468922276;1.0262046975744357
2019-01-01 10:00:00;0.003836250682208132;0.0;0.0;0.7720066732313331;0.7758429239135413
2019-01-01 11:00:00;0.003836250682208132;0.0;0.0;0.5836034726671601;0.5874397233493682
2019-01-01 12:00:00;0.003836250682208132;0.0;0.0;0.4477932460976664;0.4516294967798745
2019-01-01 13:00:00;0.003836250682208132;0.0;0.0;0.3257086134028838;0.3295448640850919
2019-01-01 14:00:00;0.003836250682208132;0.0;0.0;0.39383841359293914;0.39767466427514725
2019-01-01 15:00:00;0.0;0.0;0.0;0.527617313969756;0.527617313969756
2019-01-01 16:00:00;0.0;0.0;0.0;0.8180944184375688;0.8180944184375688
2019-01-01 17:00:00;0.0;0.0;0.0;1.0154192446315884;1.0154192446315884
2019-01-01 18:00:00;0.0;0.0;0.0;1.0309565471696631;1.0309565471696631
2019-01-01 19:00:00;0.0;0.0;0.0;0.9429192431504518;0.9429192431504518
2019-01-01 20:00:00;0.0;0.0;0.0;0.7218314998962398;0.7218314998962398
2019-01-01 21:00:00;0.0;0.0;0.0;0.1432861389468567;0.1432861389468567
2019-01-01 22:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 23:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 04:00:00;0.0;0.0;0.0;0.04727185789842557;0.04727185789842557
2019-01-02 05:00:00;0.0;0.0;0.0;1.3206756931970354;1.3206756931970354
2019-01-02 06:00:00;0.0;0.0;0.0;1.3206756931970354;1.3206756931970354
2019-01-02 07:00:00;0.0;0.0;0.0;1.3206756931970354;1.3206756931970354
2019-01-02 08:00:00;0.003836250682208132;0.0;0.0;1.3206756931970354;1.3245119438792434
2019-01-02 09:00:00;0.003836250682208132;0.0;0.0;1.3206756931970354;1.3245119438792434
