from;r120670124124-biomass_gas-bpchp_heat_high;r120670124124-biomass_gas-bpchp_heat_low_central;r120670124124-biomass_gas-bpchp_heat_low_decentral;r120670124124-biomass_solid-bpchp_heat_high;r120670124124-biomass_solid-bpchp_heat_low_central;r120670124124-biomass_solid-bpchp_heat_low_decentral;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity-import;r120670124124-electricity-large_battery_storage;r120670124124-electricity-pv_agri_horizontal;r120670124124-electricity-pv_agri_vertical;r120670124124-electricity-pv_ground;r120670124124-electricity-pv_rooftop;r120670124124-electricity-small_battery_storage;r120670124124-electricity-wind;r120670124124-h2-bpchp_heat_high;r120670124124-residual_waste-bpchp_heat_high;r120670124124-residual_waste-bpchp_heat_low_central
2019-01-01 14:00:00;0.0;0.0;0.0;0.0;0.0;0.055137377903011486;0.004112950560924977;0.8075620372110538;1.6638502819299483;1.0835429715823053;1.3355951530622456;0.0;0.0;0.0021399785548242433;1.5293578829108447;0.15770258784931748;0.0;0.0;6.528726465758454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 15:00:00;0.0;0.0;0.0;0.0;0.0;0.07386642395576584;0.0;0.7616312927845029;1.3942167549539846;1.0835429715823053;1.3396214101129773;0.0;0.0;0.0021901519315607933;1.5359122738376054;0.15736381968315985;0.0;0.0;6.200612250930329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 16:00:00;0.0;0.0;0.0;0.0;0.0;0.11453321858125964;0.0;0.7569051321173281;1.247960115723594;1.0835429715823053;1.5560870909256685;0.0;0.0;0.002288990533354851;1.5425230870678963;0.1540667628194153;0.0;0.0;6.2288409321883025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 17:00:00;0.0;0.0;0.0;0.0;0.0;0.1421586942484224;0.0;0.8309907601439749;1.3646758100001346;1.0835429715823053;1.4803268544174035;0.0;0.0;0.0023598864719608903;1.5491910543030605;0.1506994481921051;0.0;0.0;6.319628090862522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 18:00:00;0.0;0.0;0.0;0.0;0.0;0.14433391660375286;0.0;0.9708702016417688;1.7348064732391688;1.0835429715823053;1.3709512642940278;0.0;0.0;0.002364689687059437;1.5491910543030605;0.1483536880076998;0.0;0.0;6.715746426151338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 19:00:00;0.0;0.0;0.0;0.0;0.0;0.13200869404106327;0.0;1.0648382149001194;2.0058880857516774;1.0835429715823053;1.2267054863060833;0.0;0.0;0.003237800495646361;1.5589249758622385;0.14773327716323173;0.0;0.0;6.958862118020238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 20:00:00;0.0;0.0;0.0;0.0;0.0;0.10105640998547359;0.0;1.009814531763643;1.9441996418788907;1.0835429715823053;1.1361880426887994;0.0;0.0;0.0018200392616255833;1.8692644306340027;0.14841411550311306;0.0;0.0;7.0921873633269055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 21:00:00;0.0;0.0;0.0;0.0;0.0;0.020060059452559943;0.0;0.8608947325424312;1.620697332928872;1.0835429715823053;0.8851437036253499;0.0;0.0;0.0025464900481334887;1.8873117466699658;0.14705127774070423;0.0;0.0;6.467128195685201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.741087526926477;1.4040637366041107;1.0835429715823053;0.8381281772579394;0.0;0.0;0.002171291891300574;1.6440765778751993;0.14293998966357277;0.0;0.0;5.856010271800905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6218648960422444;1.069555977574835;1.0835429715823053;0.8424466961024601;0.0;0.0;0.0017537540396686197;1.3279218475992791;0.1321344323237917;0.0;0.0;5.079220575264584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5781789968513313;0.9175069961974212;1.0835429715823053;0.6909473952863459;0.0;0.0;0.0019331068051228755;1.4637256435061774;0.1274217147980859;0.0;0.0;4.863256825026789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5491741282365871;0.7075345933428978;1.0835429715823053;0.4133780408508501;0.0;0.0;0.0019889812549619555;1.5060331170661094;0.12901615678159883;0.0;0.0;4.390667989115311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5132332784903981;0.5412943737035923;1.0835429715823053;0.16849426313005125;0.0;0.0;0.0020236580913071396;1.5866885029844169;0.1303493202579934;0.0;0.0;4.025626368240065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4761715581983599;0.48626712330033783;1.0835429715823053;0.1068133724640192;0.0;0.0;0.0021654046125234045;1.8984201148081057;0.1285220234609537;0.0;0.0;4.1819025684266045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 04:00:00;0.0;0.0;0.0;0.0;0.0;0.006618060105779581;0.0;0.464636436709222;0.4535403901657707;1.0835429715823053;0.07634487449990608;0.0;0.0;0.0025403709218336065;1.916468077872235;0.12982465407839686;0.0;0.0;4.12027971572389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 05:00:00;0.0;0.0;0.0;0.0;0.0;0.18489459704758496;0.0;0.49009252664192243;0.44514149405158976;1.0835429715823053;0.06595666851122257;0.0;0.0;0.0033909643273914215;1.930808605243323;0.13718277004183396;0.0;0.0;3.9712214033520032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 06:00:00;0.0;0.0;1.319386227291175;0.0;0.0;0.18489459704758496;0.0;0.5666681451368093;0.4648354573538073;1.0835429715823053;0.17869520649265475;0.0;0.0;0.0036743357114085635;1.9342823238734463;0.15012104557164951;0.0;0.0;2.877538661383322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 07:00:00;0.0;0.0;1.0410535381575632;0.0;0.0;0.18489459704758496;0.0;0.6213105177901914;0.5331850946967969;1.0835429715823053;0.2712230939760743;0.0;0.0;0.0034986521146771993;1.9418517610228607;0.16409494386139367;0.0;0.0;3.392758899839152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 08:00:00;0.0;0.0;1.0055828962082567;0.0;0.0;0.18489459704758496;0.0;0.6866718030541654;0.8786983038077577;1.0835429715823053;0.26042191566570483;0.0;0.0;0.0034905666929479127;1.945365364933035;0.17100280610166954;0.0;0.0;3.316010917169999;0.0;0.0;0.0;0.0;0.5227053214117452;0.0;0.0;0.0;0.0;0.0
2019-01-02 09:00:00;0.0;0.0;0.7326046855149262;0.0;0.0;0.18489459704758496;0.008280701772926655;0.7679442188384604;1.4741510765916355;1.0835429715823053;0.5046284270159629;0.0;0.0;0.003373519306725793;1.9418517610228607;0.16896705840998302;0.0;0.0;3.699437963926109;0.0;0.0;0.0;0.0;1.3358024880522401;0.0;0.0;0.0;0.0;0.0
2019-01-02 10:00:00;0.0;0.0;0.458998980781346;0.0;0.0;0.18489459704758496;0.008328417724601918;0.8268707126861417;1.9262433812208724;1.0835429715823053;0.8542123383332964;0.0;0.0;0.003243968110505046;1.930808605243323;0.16697921066398325;0.0;0.0;4.762455170638107;0.0;0.0;0.0;0.0;1.393880857097991;0.0;0.0;0.0;0.0;0.0
2019-01-02 11:00:00;0.0;0.0;0.2522093201120075;0.0;0.0;0.18489459704758496;0.009476833222677287;0.8626712847024944;2.2766800811573398;1.0835429715823053;1.0863585660734134;0.0;0.0;0.0031250105372314482;1.9090948653796813;0.16440038115565916;0.0;0.0;5.486927394158887;0.0;0.0;0.0;0.0;1.4713186824923234;0.0;0.0;0.0;0.0;0.0
2019-01-02 12:00:00;0.0;0.0;0.10290315050485087;0.0;0.0;0.18489459704758496;0.011622168310336172;0.8733670516680775;2.428439445427064;1.0835429715823053;1.4433178471510921;0.0;0.0;0.0030546131704137073;1.9023390003296794;0.1625179340431898;0.0;0.0;5.568300911179904;0.0;0.0;0.0;0.0;2.0521023729498196;0.0;0.0;0.0;0.0;0.0
2019-01-02 13:00:00;0.0;0.0;0.0;0.0;0.0;0.18489459704758496;0.010863060204535141;0.8402792702399055;2.127237653745856;1.0835429715823053;1.495318115021507;0.0;0.0;0.0029898374987287076;1.8945173421785444;0.1612867375731656;0.0;0.0;7.063310720373883;0.0;0.0;0.0;0.0;0.36782967062308036;0.0;0.0;0.0;0.0;0.0
2019-01-02 14:00:00;0.0;0.0;0.017522559061884865;0.0;0.0;0.18489459704758496;0.004112950560924977;0.8075620372110538;1.6638502819299483;1.0835429715823053;1.5555600434561143;0.0;0.0;0.00304274094765781;1.9090948653796813;0.1606781083747763;0.0;0.0;6.868870105241495;0.0;0.0;0.0;0.0;0.11615673809149765;0.0;0.0;0.0;0.0;0.0
2019-01-02 15:00:00;0.0;0.0;0.19277006939623875;0.0;0.0;0.18489459704758496;0.0;0.7616312927845029;1.3942167549539846;1.0835429715823053;1.6569491376963772;0.0;0.0;0.0031488297338821353;1.938350826357555;0.1591520449068321;0.0;0.0;6.6193271915716165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 16:00:00;0.0;0.0;0.5099552755952206;0.0;0.0;0.18489459704758496;0.0;0.7569051321173281;1.247960115723594;1.0835429715823053;1.4378506601361694;0.0;0.0;0.003337445035213681;1.973938662826788;0.15348095763759245;0.0;0.0;5.962166072416185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 17:00:00;0.0;0.0;0.7246033191052482;0.0;0.0;0.18489459704758496;0.0;0.8309907601439749;1.3646758100001346;1.0835429715823053;1.3734543431758872;0.0;0.0;0.0034502458655514393;1.9879295994200132;0.1489672706266786;0.0;0.0;5.883513084661713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 18:00:00;0.0;0.0;0.741120550111969;0.0;0.0;0.18489459704758496;0.0;0.9708702016417688;1.7348064732391688;1.0835429715823053;1.5723677202636697;0.0;0.0;0.0034699374638067337;1.995308243154328;0.1460713235768121;0.0;0.0;6.580421723762307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 19:00:00;0.0;0.0;0.6444601331148619;0.0;0.0;0.18489459704758496;0.0;1.0648382149001194;2.0058880857516774;1.0835429715823053;1.4723251047867105;0.0;0.0;0.003466095732106971;2.0165150203557185;0.14545168214912776;0.0;0.0;6.96267244509532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 20:00:00;0.0;0.0;0.40309379072634094;0.0;0.0;0.18489459704758496;0.0;1.009814531763643;1.9441996418788907;1.0835429715823053;1.2902964054213353;0.0;0.0;0.0032984232297664767;1.9769633926196577;0.1449759506652031;0.0;0.0;6.865102929386878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 21:00:00;0.0;0.0;0.0;0.0;0.0;0.15170728947246467;0.0;0.8608947325424312;1.620697332928872;1.0835429715823053;0.8380151164845511;0.0;0.0;0.003028211376913695;1.9703211820763418;0.14307691888284738;0.0;0.0;6.367869176401798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.741087526926477;1.4040637366041107;1.0835429715823053;0.8468220199006894;0.0;0.0;0.002598323943439462;1.967420204651696;0.13797296299572662;0.0;0.0;6.183507746604444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6218648960422444;1.069555977574835;1.0835429715823053;0.619450825147818;0.0;0.0;0.0021287411939107707;1.6118576923208818;0.1270327167900546;0.0;0.0;5.13543382065205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6057108884900895;0.7477913712694892;1.1417051323553344;0.48662034132818344;0.0;0.0;0.002200100737423629;1.6658902959369175;0.12297677125861778;0.0;0.0;4.772894901376055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5508255532908509;0.5259446670121581;1.1417051323553344;0.37016136867165805;0.0;0.0;0.0022399882324686334;1.696092636127266;0.12449808125228214;0.0;0.0;4.411467426942018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.524514546758585;0.4630977547094939;1.1417051323553344;0.17298899326088932;0.0;0.0;0.0022846846618827274;1.8948043708729605;0.12625992981852696;0.0;0.0;4.325655412437673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4972020340054592;0.44832728223283086;1.1417051323553344;0.06976446139586814;0.0;0.0;0.0024266466035013138;2.0058555815043353;0.12448995997982577;0.0;0.0;4.289771098077155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 04:00:00;0.0;0.0;0.0;0.0;0.0;0.053494336157791554;0.0;0.493932077296946;0.44832728223283086;1.1417051323553344;0.09569223155481045;0.0;0.0;0.0027928803922464235;2.0058555815043353;0.12624680928096071;0.0;0.0;4.261057658459672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 05:00:00;0.0;0.0;0.16808817533454576;0.0;0.0;0.18489459704758496;0.0;0.5330673806787708;0.49727257338098874;1.1417051323553344;0.21359018169627744;0.0;0.0;0.0036746025668863706;2.0058555815043353;0.13392942371673122;0.0;0.0;4.176112103517193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 06:00:00;0.0;0.0;2.285478147450592;0.0;0.0;0.18489459704758496;0.0;0.6454752182025284;0.8821737090963842;1.321347407336185;0.7805667592907259;0.0;0.0;0.004121354776708305;1.9990181438233479;0.14656086267271715;0.0;0.0;3.3088907107004206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 07:00:00;0.0;0.0;1.8978044215699816;0.0;0.0;0.18489459704758496;0.0;1.0518649446951498;1.431577361806566;1.321347407336185;1.7854434083242754;0.0;0.0;0.003944782551387719;1.9916120871003222;0.16020336416507605;0.0;0.0;5.663294337361396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 08:00:00;0.0;0.0;1.862599734699392;0.0;0.0;0.18489459704758496;0.0;1.9871438773833228;1.558429654841236;1.3224636032024326;3.070410398574905;0.0;0.0;0.00393013458964672;1.9916120871003222;0.16829920442417284;0.0;0.0;7.783762239488897;0.0;0.0;0.0;0.0;0.2710323888801644;0.0;0.0;0.0;0.0;0.0
2019-01-03 09:00:00;0.0;0.0;1.6054219958059597;0.0;0.0;0.18489459704758496;0.008280701772926655;2.4166402166023953;1.461118306759259;1.3224636032024326;2.251397668027983;0.0;0.0;0.003830223303980966;1.995308243154328;0.16763660913116427;0.0;0.0;7.100699637854767;0.0;0.0;0.0;0.0;0.7356593412461607;0.0;0.0;0.0;0.0;0.0
2019-01-03 10:00:00;0.0;0.0;1.256888979314286;0.0;0.0;0.18489459704758496;0.008328417724601918;2.430077422497647;1.35598729677855;1.3224636032024326;1.5830795116159964;0.0;0.0;0.003678110533770087;1.9916120871003222;0.16632694812232704;0.0;0.0;6.626032110921866;0.0;0.0;0.0;0.0;0.7937377102919115;0.0;0.0;0.0;0.0;0.0
2019-01-03 11:00:00;0.0;0.0;0.8854195733578684;0.0;0.0;0.18489459704758496;0.009476833222677287;2.449145512784399;1.3539599770271555;1.3224636032024326;1.0910378055293417;0.0;0.0;0.0035105435620741516;1.9842607044349256;0.1656797615537577;0.0;0.0;5.373274936052989;0.0;0.0;0.0;0.0;1.9359456348583217;0.0;0.0;0.0;0.0;0.0
2019-01-03 12:00:00;0.0;0.0;0.7872072126815045;0.0;0.0;0.18489459704758496;0.011622168310336172;2.304117432471744;1.4755991621293376;1.3224636032024326;0.9641905124812632;0.0;0.0;0.003482685402639905;1.9916120871003222;0.16503759193533227;0.0;0.0;5.039685953218616;0.0;0.0;0.0;0.0;2.226337480085703;0.0;0.0;0.0;0.0;0.0
2019-01-03 13:00:00;0.0;0.0;0.6527560335346942;0.0;0.0;0.18489459704758496;0.010863060204535141;1.9516988024831634;1.5312056467467838;1.3224636032024326;0.95031509398354;0.0;0.0;0.003463095316266502;2.0127399532349277;0.16503759193533227;0.0;0.0;6.742306545901624;0.0;0.0;0.0;0.0;0.36782967062308036;0.0;0.0;0.0;0.0;0.0
2019-01-03 14:00:00;0.0;0.0;0.6714572052718631;0.0;0.0;0.18489459704758496;0.004112950560924977;1.7922552668972112;1.374812408758264;1.3224636032024326;0.9503864205046365;0.0;0.0;0.0034894679217647093;2.0234728827220647;0.1656797615537577;0.0;0.0;6.664164221710112;0.0;0.0;0.0;0.0;0.11615673809149765;0.0;0.0;0.0;0.0;0.0
2019-01-03 15:00:00;0.0;0.0;0.7418438606162421;0.0;0.0;0.18489459704758496;0.0;1.9241462312109407;1.2384027511803142;1.3224636032024326;1.0417846764936212;0.0;0.0;0.0035302966059009887;2.0298400094770117;0.16476917590354384;0.0;0.0;6.798198286409939;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 16:00:00;0.0;0.0;1.070018965599678;0.0;0.0;0.18489459704758496;0.0;1.8636390176490776;1.1972771219317897;1.3219055052693087;1.1894869535705326;0.0;0.0;0.0037009071821432803;2.047233116508392;0.15954739865093603;0.0;0.0;6.527876458114918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 17:00:00;0.0;0.0;1.2900940690382603;0.0;0.0;0.18489459704758496;0.0;1.670288624947606;1.396533691812225;1.321347407336185;1.661833387512045;0.0;0.0;0.0038875650014445584;2.0971493986079137;0.1542875302919171;0.0;0.0;6.830338939423492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 18:00:00;0.0;0.0;1.3669865756710489;0.0;0.0;0.18489459704758496;0.0;1.5278563731197539;1.8190850514876118;1.321347407336185;1.5970541404850611;0.0;0.0;0.004095679676318004;2.190435161330371;0.15130894075685716;0.0;0.0;7.059301581473525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 19:00:00;0.0;0.0;1.25539317786374;0.0;0.0;0.18489459704758496;0.0;1.3496378785941845;2.1451939144038743;1.321347407336185;1.272210220548017;0.0;0.0;0.004057010951334207;2.197149710530635;0.15008759233714777;0.0;0.0;6.999395959790052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 20:00:00;0.0;0.0;0.910115883682265;0.0;0.0;0.18489459704758496;0.0;1.130806685450099;2.0380355846717713;1.321347407336185;1.2052945947195448;0.0;0.0;0.0038217228417092844;2.153866961642051;0.14959669809676338;0.0;0.0;6.907759174028274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 21:00:00;0.0;0.0;0.20441819611312964;0.0;0.0;0.18489459704758496;0.0;0.9680196614961813;1.6980251006014364;1.321347407336185;1.0206171126795878;0.0;0.0;0.0033508950617593216;2.0596524744948734;0.14822768796262986;0.0;0.0;6.829927546471939;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 22:00:00;0.0;0.0;0.0;0.0;0.0;0.053323488421280714;0.0;0.8349835461738315;1.4312877446985628;1.321347407336185;0.9739543139592831;0.0;0.0;0.002880355279952696;2.0622863011886006;0.14293998966357277;0.0;0.0;6.716356169878707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
