name;amount;bus;carrier;profile;region;tech;type
r120670124124-heat_low_central-demand_hh;31.3521171781915;r120670124124-heat_low_central;heat_low_central;r120670124124-heat_low_central-demand_hh-profile;r120670124124;demand_hh;load
