name;bus;capacity;capacity_cost;capacity_potential;carrier;expandable;marginal_cost;output_parameters;profile;region;tech;type
r120670124124-electricity-pv_ground;r120670124124-electricity;0.0;23159.664243948777;0.0;electricity;true;0.0;{};r120670124124-electricity-pv_ground-profile;r120670124124;pv_ground;volatile
