name;bus;capacity;capacity_cost;capacity_potential;carrier;expandable;marginal_cost;output_parameters;profile;region;tech;type
r120670124124-electricity-wind;r120670124124-electricity;0.0;68717.7981423247;0.0;electricity;true;0.0;{};r120670124124-electricity-wind-profile;r120670124124;wind;volatile
