name;amount;bus;carrier;profile;region;tech;type
r120670124124-heat_low_central-demand_cts;6.37862121270531;r120670124124-heat_low_central;heat_low_central;r120670124124-heat_low_central-demand_cts-profile;r120670124124;demand_cts;load
