name;capacity;capacity_cost;capacity_potential;carrier;carrier_cost;efficiency;expandable;from_bus;marginal_cost;output_parameters;region;tech;to_bus;type
r120670124124-electricity-electrolyzer;0.0;31353.28976627501;;electricity;0.0;0.73;true;r120670124124-electricity;0.0;{};r120670124124;electrolyzer;r120670124124-h2;conversion
