name;amount;bus;carrier;profile;region;tech;type
r120670124124-heat_low_decentral-demand_ind;681.039978198258;r120670124124-heat_low_decentral;heat_low_decentral;r120670124124-heat_low_decentral-demand_ind-profile;r120670124124;demand_ind;load
