name;amount;bus;carrier;profile;region;tech;type
r120670124124-heat_low_central-demand_ind;0.899432910980652;r120670124124-heat_low_central;heat_low_central;r120670124124-heat_low_central-demand_ind-profile;r120670124124;demand_ind;load
