name;bus;capacity;capacity_cost;capacity_potential;carrier;efficiency;expandable;input_parameters;loss_rate;marginal_cost;output_parameters;region;storage_capacity;storage_capacity_cost;storage_capacity_potential;tech;type
r120670124124-electricity-small_battery_storage;r120670124124-electricity;24.0733079809224;0.0089941100370973;;electricity;0.95;true;"{""variable_costs"": 0.1}";0.1;0.0;{};r120670124124;34.3904399727463;77750.52431161744;;small_battery_storage;storage
