from;r120640428428-electricity-pv_agri_horizontal;r120640472472-electricity-pv_agri_horizontal;r120670124124-electricity-pv_agri_horizontal;r120670201201-electricity-pv_agri_horizontal;r120640428428-electricity-pv_agri_vertical;r120640472472-electricity-pv_agri_vertical;r120670124124-electricity-pv_agri_vertical;r120670201201-electricity-pv_agri_vertical;r120640428428-electricity-pv_ground;r120640472472-electricity-pv_ground;r120670124124-electricity-pv_ground;r120670201201-electricity-pv_ground;r120640428428-electricity-pv_rooftop;r120640472472-electricity-pv_rooftop;r120670124124-electricity-pv_rooftop;r120670201201-electricity-pv_rooftop;r120640428428-electricity-wind;r120640472472-electricity-wind;r120670124124-electricity-wind;r120670201201-electricity-wind;r120640428428-heat_low_decentral-solarthermal_plant;r120640472472-heat_low_decentral-solarthermal_plant;r120670124124-heat_low_decentral-solarthermal_plant;r120670201201-heat_low_decentral-solarthermal_plant
2019-03-06 13:00:00;0.12944492899297708;0.3184830449889934;0.0;0.0;0.8158859588680425;0.9352265722564762;0.0;0.2114959172425924;7.578369014176409;3.1845983063212104;0.0;0.7580778510131286;38.69052449882673;24.559864729867915;10.063488817481089;0.0;0.0;0.0;0.0;146.34996374466905;0.0;0.0;0.0;0.0
2019-03-06 14:00:00;0.10470869951937255;0.2576226486367541;0.0;0.0;0.716867876557821;0.8217249968170889;0.0;0.18582821219854734;6.130183469723815;2.5760387041857906;0.0;0.6132132523965609;31.296973435045622;19.86660672026555;8.140410249391557;0.0;0.0;0.0;0.0;118.38327308474952;0.0;0.0;0.0;0.0
2019-03-06 15:00:00;0.04683072570245967;0.11522113872512425;0.0;0.0;0.4878697467431955;0.5592310371259479;0.0;0.12646676715152497;2.741710496779444;1.1521274021011478;0.0;0.27425822068187783;13.997499586771404;8.885294290024747;3.6407798133737317;0.0;0.0;0.0;0.0;52.946647365872124;0.0;0.0;0.0;0.0
2019-03-06 16:00:00;0.017771660010168725;0.04372494495210961;0.0;0.0;0.07058948088221911;0.08091468853616972;0.0;0.018298374723320836;1.0404439833934909;0.4372175782333679;0.0;0.10407747861776485;5.311871638058198;3.371855269035894;1.3816292625114102;0.0;0.0;0.0;0.0;20.092573872182257;0.0;0.0;0.0;0.0
2019-03-06 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-06 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-06 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-06 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-06 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-06 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-06 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 05:00:00;0.0;0.0;0.0;0.0;0.0052611952660771835;0.006030756579622872;0.0;0.001363819669277266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 06:00:00;0.0;0.0;0.0;0.0;0.2700872593272948;0.30959324523890364;0.0;0.07001266785644346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 07:00:00;0.052354349759686274;0.12881132431837705;0.0;0.0;0.6088047797932135;0.6978553818591369;0.0;0.15781583679008399;3.0650917348619076;1.2880193520928953;0.0;0.30660662619828044;15.648486717522811;9.933303360132776;4.070205124695779;0.0;0.0;0.0;0.0;59.19163654237476;0.0;0.0;0.0;0.0
2019-03-07 08:00:00;0.11119295384738213;0.27357634476786785;0.0;0.0;0.8972544644087224;1.0284969462582794;0.0;0.23258845661888086;6.509804923122682;2.7355640367838383;0.0;0.6511874675677615;33.235088762437776;21.096878237341482;8.644518223549186;0.0;0.0;0.0;0.0;125.71434733538243;0.0;0.0;0.0;0.0
2019-03-07 09:00:00;0.14577564359690345;0.3586627241341445;0.0;0.0;0.9213622975463964;1.0561310609342554;0.0;0.23883774700899577;8.53445267459132;3.586365810643458;0.0;0.853716615148299;43.57170384190351;27.658326328439074;11.333094085733848;0.0;0.0;0.0;0.0;164.8134100055792;0.0;0.0;0.0;0.0
2019-03-07 10:00:00;0.16474809144560487;0.4053420572587131;0.0;0.0;0.9213305482221426;1.0560946675984335;0.0;0.23882951687293089;9.645196927133474;4.0531251171360285;0.0;0.9648263558348773;49.24248572577878;31.258009656195085;12.80807667679393;0.0;0.0;0.0;0.0;186.2635902204852;0.0;0.0;0.0;0.0
2019-03-07 11:00:00;0.16426777631020054;0.40416030198975106;0.0;0.0;0.9044597374972521;1.0367561432447143;0.0;0.2344562248091267;9.617076819474521;4.041308425832563;0.0;0.9620134510074033;49.09892162745457;31.166878432708703;12.770735345375142;0.0;0.0;0.0;0.0;185.72054768340558;0.0;0.0;0.0;0.0
2019-03-07 12:00:00;0.14121264981051115;0.347436049078879;0.0;0.0;0.8728151951372611;1.0004829158894857;0.0;0.22625325055837017;8.267311651828265;3.4741072432592737;0.0;0.826994019286995;42.2078449078082;26.79257970530869;10.978351437251373;0.0;0.0;0.0;0.0;159.65450590326478;0.0;0.0;0.0;0.0
2019-03-07 13:00:00;0.13448823791477374;0.33089147531322105;0.0;0.0;0.8187522450662057;0.93851211355925;0.0;0.2122389228329832;7.873630144598419;3.3086735650088617;0.0;0.787613351701907;40.197947531246264;25.516742576484695;10.455572797382354;0.0;0.0;0.0;0.0;152.0519103840631;0.0;0.0;0.0;0.0
2019-03-07 14:00:00;0.10783074789952626;0.26530405788507044;0.0;0.0;0.7110784043432161;0.8150886915889034;0.0;0.18432745131025216;6.31296416950851;2.652847197658948;0.0;0.6314971337752927;32.230140074160644;20.45895967293192;8.383128903615676;0.0;0.0;0.0;0.0;121.91304957579607;0.0;0.0;0.0;0.0
2019-03-07 15:00:00;0.04899214381180475;0.12053903743551654;0.0;0.0;0.4810448910110003;0.5514079015967848;0.0;0.12469761166179008;2.8682509812462342;1.2053025129673742;0.0;0.28691629240566147;14.643538029238014;9.295384795718347;3.808815804760273;0.0;0.0;0.0;0.0;55.39033878275941;0.0;0.0;0.0;0.0
2019-03-07 16:00:00;0.018732290280988675;0.046088455490061526;0.0;0.0;0.06633126617142102;0.07603361967522625;0.0;0.017194550081791733;1.096684198712059;0.4608509608405774;0.0;0.10970328827277928;5.598999834709999;3.554117716010811;1.4563119253498664;0.0;0.0;0.0;0.0;21.17865894635428;0.0;0.0;0.0;0.0
2019-03-07 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-07 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 05:00:00;0.0;0.0;0.0;0.0;0.04001547278010158;0.04586858376295384;0.0;0.010372906933298941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 06:00:00;0.0;0.0;0.0;0.0;0.6225229234165811;0.7135800947300434;0.0;0.161371886918113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 07:00:00;0.05499608300443566;0.13531097829773134;0.0;0.0;0.8148031012427469;0.9339853237533741;0.0;0.21121521628896553;3.2197523269876496;1.353011154262587;0.0;0.32207760274953806;16.438089258313624;10.434525089312757;4.275582447501107;0.0;0.0;0.0;0.0;62.17837049634168;0.0;0.0;0.0;0.0
2019-03-08 08:00:00;0.11287405682132291;0.2777124882092981;0.0;0.0;0.8877566286515522;1.0176098507242946;0.0;0.2301264048291073;6.6082252999305195;2.776922456346599;0.0;0.661032634464071;33.737563106580176;21.4158375195487;8.77521288351694;0.0;0.0;0.0;0.0;127.61499621519009;0.0;0.0;0.0;0.0
2019-03-08 09:00:00;0.1469764314354399;0.3616171123066127;0.0;0.0;0.9050099508723257;1.0373868369871262;0.0;0.23459885244130435;8.604752943740204;3.615907538902753;0.0;0.8607488772171344;43.9306140877217;27.886154387159905;11.426447414282812;0.0;0.0;0.0;0.0;166.17101634830723;0.0;0.0;0.0;0.0
2019-03-08 10:00:00;0.1671496671226521;0.41125083360358644;0.0;0.0;0.9047238822163121;1.0370589247272255;0.0;0.2345246970374267;9.785797465429741;4.112208573653988;0.0;0.978890879972398;49.96030621740749;31.71366577363188;12.994783333889867;0.0;0.0;0.0;0.0;188.97880290591235;0.0;0.0;0.0;0.0
2019-03-08 11:00:00;0.16402761874249838;0.40356942435527005;0.0;0.0;0.8899271108803851;1.0200978119803399;0.0;0.23068904244390662;9.603016765645046;4.03540008018083;0.0;0.9606069985936663;49.02713957829247;31.12131282096551;12.752064679665748;0.0;0.0;0.0;0.0;185.44902641486578;0.0;0.0;0.0;0.0
2019-03-08 12:00:00;0.14169296494591546;0.348617804347841;0.0;0.0;0.861415264272855;0.9874155035257882;0.0;0.22329813310786914;8.295431759487217;3.485923934562739;0.0;0.829806924114469;42.35140900613241;26.88371092879507;11.01569276867016;0.0;0.0;0.0;0.0;160.19754844034443;0.0;0.0;0.0;0.0
2019-03-08 13:00:00;0.13376776521166725;0.32911884240977796;0.0;0.0;0.8110901622335756;0.9297292887220049;0.0;0.2102527393240476;7.831449983109988;3.2909485280536632;0.0;0.7833939944606959;39.98260138375995;25.380045741255117;10.39956080025417;0.0;0.0;0.0;0.0;151.23734657844363;0.0;0.0;0.0;0.0
2019-03-08 14:00:00;0.10759059033182411;0.26471318025058943;0.0;0.0;0.7125756851574163;0.8168049814555811;0.0;0.18471558003795863;6.298904115679035;2.6469388520072155;0.0;0.6300906813615557;32.15835802499854;20.41339406118873;8.36445823790628;0.0;0.0;0.0;0.0;121.64152830725627;0.0;0.0;0.0;0.0
2019-03-08 15:00:00;0.049232301379506904;0.12112991506999755;0.0;0.0;0.4961069894434883;0.5686731511514517;0.0;0.12860204498234498;2.8823110350757104;1.2112108586191068;0.0;0.28832274481939846;14.715320078400117;9.34095040746154;3.8274864704696667;0.0;0.0;0.0;0.0;55.66186005129922;0.0;0.0;0.0;0.0
2019-03-08 16:00:00;0.018732290280988675;0.046088455490061526;0.0;0.0;0.09855452385706874;0.11297021173779358;0.0;0.02554754030879075;1.096684198712059;0.4608509608405774;0.0;0.10970328827277928;5.598999834709999;3.554117716010811;1.4563119253498664;0.0;0.0;0.0;0.0;21.17865894635428;0.0;0.0;0.0;0.0
2019-03-08 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-08 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 05:00:00;0.0;0.0;0.0;0.0;0.007006084172656925;0.008030872470001681;0.0;0.0018161339612103047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 06:00:00;0.019452762984103613;0.04786108839352541;0.0;0.0;0.1683247256244686;0.19294578422478312;0.0;0.04363353953283618;1.1388643602009838;0.478575997795984;0.0;0.11392264551403997;5.814345982198842;3.6908145512419943;1.5123239224787066;0.0;0.0;0.0;0.0;21.993222751983286;0.0;0.0;0.0;0.0
2019-03-09 07:00:00;0.049472458947209065;0.12172079270447857;0.0;0.0;0.5450274815587455;0.6247493020604926;0.0;0.1412833324091197;2.8963710889051866;1.2171192042708396;0.0;0.2897291972331355;14.78710212756222;9.38651601920473;3.8461571361790607;0.0;0.0;0.0;0.0;55.933381319839036;0.0;0.0;0.0;0.0
2019-03-09 08:00:00;0.10374806924853826;0.2552591380987669;0.0;0.0;0.7608928485186195;0.8721895539933254;0.0;0.19724047113648355;6.073943254404408;2.5524053215782283;0.0;0.6075874427414625;31.009845238389534;19.684344273287913;8.065727586551986;0.0;0.0;0.0;0.0;117.29718801056129;0.0;0.0;0.0;0.0
2019-03-09 09:00:00;0.13785044386265527;0.3391637621960816;0.0;0.0;0.7950852179481646;0.9113832821257304;0.0;0.20610389923767583;8.070470898214094;3.3913904041343836;0.0;0.8073036854945262;41.20289621953107;26.15466114089913;10.71696211731786;0.0;0.0;0.0;0.0;155.85320814367844;0.0;0.0;0.0;0.0
2019-03-09 10:00:00;0.14097249224280897;0.3468451714443979;0.0;0.0;0.8089448263355002;0.9272701519805424;0.0;0.2096966202014849;8.253251597998787;3.4681988976075404;0.0;0.8255875668732578;42.13606285864609;26.747014093565493;10.959680771541978;0.0;0.0;0.0;0.0;159.38298463472498;0.0;0.0;0.0;0.0
2019-03-09 11:00:00;0.15538194630511806;0.3822978295137009;0.0;0.0;0.8013550725105159;0.9185702358012536;0.0;0.20772918599157697;9.096854827777886;3.8226996367159254;0.0;0.9099747116985318;46.44298580842603;29.480950798191113;12.079920714119583;0.0;0.0;0.0;0.0;175.67426074731662;0.0;0.0;0.0;0.0
2019-03-09 12:00:00;0.1361693408887145;0.3350276187546513;0.0;0.0;0.730842629327788;0.8377438533608643;0.0;0.18945078116568978;7.972050521406255;3.3500319845716224;0.0;0.7974585185982166;40.70042187538866;25.83570185869191;10.586267457350107;0.0;0.0;0.0;0.0;153.95255926387074;0.0;0.0;0.0;0.0
2019-03-09 13:00:00;0.1066299600609898;0.2623496697126022;0.0;0.0;0.4763988940666096;0.5460823291319211;0.0;0.12349326517858372;6.242663900359626;2.6233054693996527;0.0;0.6244648717064571;31.871229828342454;20.231131614211087;8.28977557506671;0.0;0.0;0.0;0.0;120.555443233068;0.0;0.0;0.0;0.0
2019-03-09 14:00:00;0.06316144030638603;0.15540081787027538;0.0;0.0;0.37293513614559687;0.42748480380192283;0.0;0.0966731414284099;3.6977941571943544;1.5538949064233953;0.0;0.3698969848170482;18.878678929848185;11.983755888595905;4.91038508162649;0.0;0.0;0.0;0.0;71.41009362678226;0.0;0.0;0.0;0.0
2019-03-09 15:00:00;0.024496071905908256;0.060269518717772745;0.0;0.0;0.05684591198692527;0.06516083140845412;0.0;0.014735733795255727;1.4341254906234613;0.6026512564838318;0.0;0.14345814620286518;7.321769014620765;4.64769239786029;1.9044079023805938;0.0;0.0;0.0;0.0;27.69516939138636;0.0;0.0;0.0;0.0
2019-03-09 16:00:00;0.007685042166559435;0.018908084303614934;0.0;0.0;0.0005886614488919992;0.0006747656618954459;0.0;0.0001525942341886812;0.44992172254853585;0.18906706085767228;0.0;0.04500647724011446;2.297025573214352;1.4580995757993032;0.5974613027076359;0.0;0.0;0.0;0.0;8.688680593376112;0.0;0.0;0.0;0.0
2019-03-09 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-09 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-10 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-10 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-10 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-10 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-10 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-10 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-10 06:00:00;0.021614181093448457;0.05317898710391711;0.0;0.0;0.02848392751906152;0.032650305607676566;0.0;0.007383672082889425;1.2654048446677597;0.5317511086622043;0.0;0.12658071723782216;6.460384424665379;4.100905056935548;1.6803599138652292;0.0;0.0;0.0;0.0;24.436914168870317;0.0;0.0;0.0;0.0
2019-03-10 07:00:00;0.055236240572137815;0.13590185593221235;0.0;0.0;0.08504157262770219;0.09748070499736275;0.0;0.02204468064581238;3.2338123808171257;1.3589194999143195;0.0;0.32348405516327505;16.509871307475727;10.48009070105595;4.294253113210501;0.0;0.0;0.0;0.0;62.44989176488149;0.0;0.0;0.0;0.0
2019-03-10 08:00:00;0.11239374168591858;0.27653073294033603;0.0;0.0;0.3838185264034305;0.4399601205477642;0.0;0.09949435998263421;6.580105192271566;2.7651057650431334;0.0;0.6582197296365969;33.59399900825597;21.32470629606231;8.737871552098152;0.0;0.0;0.0;0.0;127.07195367811045;0.0;0.0;0.0;0.0
2019-03-10 09:00:00;0.12752366845133414;0.31375602391308205;0.0;0.0;0.8029950795684502;0.9204501286497545;0.0;0.2081543125588773;7.465888583539094;3.137331541106717;0.0;0.746826231703082;38.116268105522224;24.195339835917505;9.91412349180394;0.0;0.0;0.0;0.0;144.17779359632155;0.0;0.0;0.0;0.0
2019-03-10 10:00:00;0.14601580116460564;0.3592536017686256;0.0;0.0;0.8238022402965287;0.9443007776217118;0.0;0.21354799472188996;8.548512728420796;3.5922741562951916;0.0;0.8551230675620363;43.64348589106562;27.703891940182274;11.351764751443243;0.0;0.0;0.0;0.0;165.08493127411901;0.0;0.0;0.0;0.0
2019-03-10 11:00:00;0.10278743897772963;0.2528956275608428;0.0;0.0;0.8100742338158765;0.9285647592416093;0.0;0.2099893879203144;6.017703039086502;2.528771938971297;0.0;0.6019616330865143;30.722717041741117;19.50208182631514;7.991044923714409;0.0;0.0;0.0;0.0;116.21110293640203;0.0;0.0;0.0;0.0
2019-03-10 12:00:00;0.04226773191606735;0.10399446366985866;0.0;0.0;0.7132236278321149;0.8175476994789649;0.0;0.1848835412938382;2.4745694740163886;1.0398688347169627;0.0;0.24753562482057362;12.633640652676084;8.019547666894356;3.286037164891255;0.0;0.0;0.0;0.0;47.78774326355771;0.0;0.0;0.0;0.0
2019-03-10 13:00:00;0.07805120950409944;0.1920352312085404;0.0;0.0;0.5715193908583089;0.655116214565194;0.0;0.148150628746211;4.569517494632406;1.9202123368352464;0.0;0.4570970344697964;23.32916597795234;14.80882381670791;6.067966355622886;0.0;0.0;0.0;0.0;88.24441227645352;0.0;0.0;0.0;0.0
2019-03-10 14:00:00;0.050192931650341194;0.12349342560798475;0.0;0.0;0.2860485888840727;0.3278892575281109;0.0;0.07415020202813767;2.938551250395118;1.2348442412266691;0.0;0.29394855447449686;15.002448275056201;9.523212854439176;3.902169133309237;0.0;0.0;0.0;0.0;56.74794512548746;0.0;0.0;0.0;0.0
2019-03-10 15:00:00;0.00672441189573951;0.016544573765663078;0.0;0.0;0.07784962626198835;0.0892367840494024;0.0;0.02018036704065303;0.39368150722996914;0.16543367825046335;0.0;0.03938066758510017;2.0098973765625594;1.275837128824391;0.5227786398691817;0.0;0.0;0.0;0.0;7.602595519204094;0.0;0.0;0.0;0.0
2019-03-10 16:00:00;0.0004803151354099513;0.0011817552689759004;0.0;0.0;0.006485030549248181;0.007433603710948075;0.0;0.0016810651898733142;0.028120107659282707;0.011816691303604186;0.0;0.0028129048275070748;0.143564098325893;0.0911312234874539;0.037341331419226194;0.0;0.0;0.0;0.0;0.5430425370859995;0.0;0.0;0.0;0.0
