from;B-ch4;BB-ch4;B-electricity;BB-electricity;B-electricity;BB-electricity;B-h2;BB-h2;B-heat_central;BB-heat_central;B-heat_decentral;BB-heat_decentral
to;B-ch4-demand;BB-ch4-demand;B-electricity-bev_charging;BB-electricity-bev_charging;B-electricity-demand;BB-electricity-demand;B-h2-demand;BB-h2-demand;B-heat_central-demand;BB-heat_central-demand;B-heat_decentral-demand;BB-heat_decentral-demand
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2017-01-01 22:00:00;7.851598173515981;405.1665525114155;314.6689536193512;1339.2935715226804;197.2513837472497;445.91865756183506;408.42899543378996;692.6917808219177;1355.3801240361943;686.2700170806504;1225.264076861805;2404.5666057453845
2017-01-01 23:00:00;7.851598173515981;405.1665525114155;298.6876650684262;1290.4072562381;177.6761039736622;401.6655714125361;408.42899543378996;692.6917808219177;1079.3342355822772;546.769721759035;1053.8305644365407;2057.235761561812
2017-01-02 00:00:00;7.851598173515981;405.1665525114155;293.3268338748808;1250.5269884049594;149.29663138324594;337.5091833587678;408.42899543378996;692.6917808219177;1054.964524016515;529.2467353693822;1012.4589408931661;1973.123786712092
2017-01-02 01:00:00;7.851598173515981;405.1665525114155;286.7569439463583;1217.0106162302643;166.24938563692697;375.83362638758655;408.42899543378996;692.6917808219177;1100.2242175726005;556.1639123721321;1054.3139585887739;2066.8438614897104
2017-01-02 02:00:00;7.851598173515981;405.1665525114155;282.7483265685507;1208.624143171379;141.2417315721047;319.29977948872136;408.42899543378996;692.6917808219177;1124.1398938296886;569.4465131714418;1082.632516224018;2125.1531942692022
2017-01-02 03:00:00;7.851598173515981;405.1665525114155;283.1608765338249;1209.6934329518697;169.43388091109907;383.0326930338839;408.42899543378996;692.6917808219177;1203.6600336383046;609.7671924350392;1143.639442365493;2246.7971994561017
2017-01-02 04:00:00;7.851598173515981;405.1665525114155;283.0157675927803;1215.4335671944816;222.82100756633758;503.72292798651733;408.42899543378996;692.6917808219177;1446.8351596119458;723.5926106178546;1338.2974558359213;2606.7721648142387
2017-01-02 05:00:00;7.851598173515981;405.1665525114155;290.35590986427064;1256.054452307225;352.44869755028515;796.7672879416833;408.42899543378996;692.6917808219177;2065.3307114617555;1035.4602032014027;1823.7788465256003;3568.2408036461875
2017-01-02 06:00:00;7.851598173515981;405.1665525114155;275.28109253002464;1142.271113066827;462.7820926377781;1046.193773510459;408.42899543378996;692.6917808219177;2393.382435778732;1181.9236548993215;2189.5036762229433;4224.311531001799
2017-01-02 07:00:00;7.851598173515981;405.1665525114155;291.8513098805316;1216.6379670841895;544.8296767605656;1231.6756082797692;408.42899543378996;692.6917808219177;2343.9991096260387;1171.4211620309204;2265.6514588033733;4400.9768546227615
2017-01-02 08:00:00;7.851598173515981;405.1665525114155;321.28667137802785;1399.0127291736176;831.7152363131895;1880.226818209447;408.42899543378996;692.6917808219177;2287.2381802265486;1147.0543485209994;2245.058193639781;4369.149603942671
2017-01-02 09:00:00;7.851598173515981;405.1665525114155;334.7566028579083;1458.7923656768514;1118.2261493629696;2527.9310791219127;408.42899543378996;692.6917808219177;2203.8848781085653;1108.6820013489094;2153.584404531794;4201.837447912229
2017-01-02 10:00:00;7.851598173515981;405.1665525114155;348.6016670619401;1476.1258844969166;1139.8619849021977;2576.8423848658745;408.42899543378996;692.6917808219177;2114.0413972362107;1065.8630684915192;2055.585964833293;4018.4490042201533
2017-01-02 11:00:00;7.851598173515981;405.1665525114155;372.7789672582102;1570.467188295221;1145.2006975677216;2588.911408361138;408.42899543378996;692.6917808219177;2034.680499323184;1022.3604963849796;1967.9131178148907;3838.2354755103156
2017-01-02 12:00:00;7.851598173515981;405.1665525114155;389.0563597568588;1695.7091639310447;1120.7550132571648;2533.64798498809;408.42899543378996;692.6917808219177;1989.5780564919944;998.5500717907408;1898.4672719866685;3702.145910759903
2017-01-02 13:00:00;7.851598173515981;405.1665525114155;401.34156842394503;1817.616117112449;1105.9564763948358;2500.1934988082376;408.42899543378996;692.6917808219177;1968.9675316711805;982.8268268169433;1850.3675248666864;3595.9138187612944
2017-01-02 14:00:00;7.851598173515981;405.1665525114155;420.2424691460439;1922.4609203934424;1095.6536975666318;2476.902400834922;408.42899543378996;692.6917808219177;1986.063799349148;988.7114783165598;1855.3016454361725;3599.0130301824333
2017-01-02 15:00:00;7.851598173515981;405.1665525114155;368.5150441753307;1570.0389162284482;1119.2564272457898;2530.2601889192442;408.42899543378996;692.6917808219177;2020.3153116188482;1001.0359322782913;1878.1410034259904;3630.6931323504514
2017-01-02 16:00:00;7.851598173515981;405.1665525114155;373.7441455687078;1570.7732693708315;1156.3464310273241;2614.108141623179;408.42899543378996;692.6917808219177;2101.902340494907;1040.8302652890422;1931.402889717744;3733.7662978546405
2017-01-02 17:00:00;7.851598173515981;405.1665525114155;373.71646867492177;1556.9801975750142;1145.7626673219872;2590.1818318869555;408.42899543378996;692.6917808219177;2168.459990760441;1072.7533189717176;1971.9856155902896;3811.0111860714064
2017-01-02 18:00:00;7.851598173515981;405.1665525114155;382.1760210471696;1534.8504876188474;1155.1288298930817;2611.3555573172416;408.42899543378996;692.6917808219177;2188.918395617755;1082.2351307606395;1969.1847562701978;3805.5742485778455
2017-01-02 19:00:00;7.851598173515981;405.1665525114155;364.1021192073198;1505.9871564015734;1070.9270283789424;2421.0037656989657;408.42899543378996;692.6917808219177;2153.996107869633;1060.746684709292;1882.1423680149765;3630.0021228639703
2017-01-02 20:00:00;7.851598173515981;405.1665525114155;350.9839221260486;1456.6242906968023;998.6202533300931;2257.5426053771534;408.42899543378996;692.6917808219177;2058.283359910345;1013.9828477419222;1752.209571079203;3384.164238001711
2017-01-02 21:00:00;7.851598173515981;405.1665525114155;332.1844783357613;1388.3090288419587;971.3647202482082;2195.9270643750197;408.42899543378996;692.6917808219177;1854.6324910283545;920.0452573559919;1585.1146454252137;3079.113671329853
2017-01-02 22:00:00;7.851598173515981;405.1665525114155;329.33785973001204;1298.999270376401;886.4136257283812;2003.8813747223203;408.42899543378996;692.6917808219177;1483.3207149568714;756.2409245446592;1314.726417732759;2607.5508757310504
2017-01-02 23:00:00;7.851598173515981;405.1665525114155;306.42495091641683;1264.5776596745995;851.4778393381988;1924.9033788673514;408.42899543378996;692.6917808219177;1168.162894812294;593.9877890814082;1096.8155126404558;2162.5988480953497
2017-01-03 00:00:00;7.851598173515981;405.1665525114155;295.5017130374344;1235.356615244632;820.1011947250324;1853.9713986758916;408.42899543378996;692.6917808219177;1051.415551604911;527.5631130753544;1006.1079732795441;1961.7312528536913
2017-01-03 01:00:00;7.851598173515981;405.1665525114155;288.9540001361908;1221.6492328346148;811.2033402824926;1833.8563595171192;408.42899543378996;692.6917808219177;1096.5369761918114;554.4113702315817;1047.7243943256572;2055.013377655588
2017-01-03 02:00:00;7.851598173515981;405.1665525114155;285.07022912670675;1197.7367227181699;811.8589716624691;1835.3385202972393;408.42899543378996;692.6917808219177;1120.3353570461604;567.6309104099789;1075.7916834768057;2112.853105462496
2017-01-03 03:00:00;7.851598173515981;405.1665525114155;284.32922557575176;1191.467989959161;829.8420037989706;1875.9920731233897;408.42899543378996;692.6917808219177;1199.6897200696048;607.8916732142874;1136.6235518169678;2234.2298165984093
2017-01-03 04:00:00;7.851598173515981;405.1665525114155;284.088107249427;1206.7762704646786;865.9953913233952;1957.7226532842956;408.42899543378996;692.6917808219177;1442.308590130238;721.5091216317803;1330.588875018001;2593.1050133312247
2017-01-03 05:00:00;7.851598173515981;405.1665525114155;289.9630074434793;1262.9198745069227;969.2105028568565;2191.0571075260536;408.42899543378996;692.6917808219177;2059.450059198601;1032.8653156935577;1814.4968821333503;3552.078120851799
2017-01-03 06:00:00;7.851598173515981;405.1665525114155;255.86726394969776;1103.4504040139152;1095.7473591923429;2477.114138089225;408.42899543378996;692.6917808219177;2386.0083004062067;1178.587464874571;2177.2001276842952;4202.65419070254
2017-01-03 07:00:00;7.851598173515981;405.1665525114155;269.2007308652114;1180.7353201048268;1147.729561461917;2594.628314227315;408.42899543378996;692.6917808219177;2335.982037906549;1167.6105379594603;2251.203334192972;4375.044003066499
2017-01-03 08:00:00;7.851598173515981;405.1665525114155;300.19129547512307;1349.1539802507164;1164.2140075870434;2631.89407098462;408.42899543378996;692.6917808219177;2279.1963405094966;1143.183848880457;2230.2865471806836;4342.514519809692
2017-01-03 09:00:00;7.851598173515981;405.1665525114155;325.12643198922706;1401.202883466747;1164.775977341309;2633.164494510437;408.42899543378996;692.6917808219177;2196.204959802748;1104.9919842682941;2139.546008016694;4176.538067548751
2017-01-03 10:00:00;7.851598173515981;405.1665525114155;335.58522738608445;1433.8250243161572;1220.3173213878993;2758.7246863120363;408.42899543378996;692.6917808219177;2106.746008890408;1062.3664913994783;2042.3249013017087;3994.5705640046863
2017-01-03 11:00:00;7.851598173515981;405.1665525114155;342.33258299288053;1526.9821207075602;1212.262421576758;2740.5152824419897;408.42899543378996;692.6917808219177;2027.7293874722054;1019.0450928313784;1955.358692777774;3815.6705369407173
2017-01-03 12:00:00;7.851598173515981;405.1665525114155;370.57144949500406;1655.1038608286676;1224.9067410477355;2769.0998117728764;408.42899543378996;692.6917808219177;1982.9542483910338;995.4229957592859;1886.70451141942;3681.0840332102925
2017-01-03 13:00:00;7.851598173515981;405.1665525114155;385.7305432776862;1769.072044139991;1219.38070513079;2756.6073137690078;408.42899543378996;692.6917808219177;1962.600891678677;979.8626017358371;1839.2903029953834;3576.185777514927
2017-01-03 14:00:00;7.851598173515981;405.1665525114155;401.0471058004932;1816.557777426136;1233.7109338645646;2789.0031136773464;408.42899543378996;692.6917808219177;1979.7132819438411;985.7724701836297;1844.3471966624877;3579.5501532419157
2017-01-03 15:00:00;7.851598173515981;405.1665525114155;365.04853424012185;1539.2901270333753;1279.2304839600836;2891.9074192685384;408.42899543378996;692.6917808219177;2013.9124076204337;998.0907203544552;1867.176585983745;3611.260929239562
2017-01-03 16:00:00;7.851598173515981;405.1665525114155;374.526788895527;1528.107323723955;1321.7528620328524;2988.0361327220394;408.42899543378996;692.6917808219177;2095.3892083308206;1037.8649079932513;1920.442391579257;3714.4217480916545
2017-01-03 17:00:00;7.851598173515981;405.1665525114155;372.57505974011156;1546.2867566089037;1309.5768506904296;2960.510289662667;408.42899543378996;692.6917808219177;2161.8760564629856;1069.7847500044327;1961.0852407630139;3791.8508486714068
2017-01-03 18:00:00;7.851598173515981;405.1665525114155;378.20493115160446;1559.1093349732168;1318.0063970044146;2979.566642549925;408.42899543378996;692.6917808219177;2182.4163599168937;1079.3335202656776;1958.607397015811;3787.0638035219454
2017-01-03 19:00:00;7.851598173515981;405.1665525114155;368.7267169805944;1507.6274696432647;1233.8982571159863;2789.426588185952;408.42899543378996;692.6917808219177;2147.96656822612;1058.139540968425;1872.8364598338335;3613.9495581425263
2017-01-03 20:00:00;7.851598173515981;405.1665525114155;363.26552207284067;1446.583354819515;1157.3767089101445;2616.4372514205106;408.42899543378996;692.6917808219177;2052.832512422412;1011.6945002218004;1744.2377592149824;3370.6146632903747
2017-01-03 21:00:00;7.851598173515981;405.1665525114155;353.6637693474425;1387.328112084421;1100.1494556007572;2487.0657890414595;408.42899543378996;692.6917808219177;1849.68482177023;917.950350233778;1577.8111629474106;3066.6466618500444
2017-01-03 22:00:00;7.851598173515981;405.1665525114155;329.8841980970095;1317.2620011332456;994.7801266759443;2248.861377950736;408.42899543378996;692.6917808219177;1479.0782401213544;754.3439158092121;1307.9728767140791;2595.719901150342
2017-01-03 23:00:00;7.851598173515981;405.1665525114155;319.9587370819755;1270.205027282716;870.1165028546768;1967.0390924736216;408.42899543378996;692.6917808219177;1164.4050832518956;592.2240852670776;1090.2723447451826;2150.9057688675243
2017-01-04 00:00:00;7.851598173515981;405.1665525114155;306.60121356471006;1228.0675399669499;839.6764744986198;1898.2244848251905;408.42899543378996;692.6917808219177;1059.4830105477122;533.5445735146172;1014.9163203857879;1986.6758070886929
2017-01-04 01:00:00;7.851598173515981;405.1665525114155;293.66485251673265;1206.902827678025;849.9792533268237;1921.5155827985056;408.42899543378996;692.6917808219177;1104.932747270575;560.6794278600773;1056.8790322445593;2081.0638503360647
2017-01-04 02:00:00;7.851598173515981;405.1665525114155;288.0685504108243;1185.1939427280774;857.5658450094103;1938.6663003970377;408.42899543378996;692.6917808219177;1128.9318938139477;574.0598206735941;1085.2226177553302;2139.709396233871
2017-01-04 03:00:00;7.851598173515981;405.1665525114155;288.2821954723551;1181.8677872375074;871.521427240341;1970.2151512881646;408.42899543378996;692.6917808219177;1208.856809547966;614.7368924379398;1146.5095698043258;2262.3874956823397
2017-01-04 04:00:00;7.851598173515981;405.1665525114155;286.31746574075356;1182.220791235017;948.7922684518704;2144.898386088029;408.42899543378996;692.6917808219177;1453.2223113947452;729.5459831427565;1341.9640488640014;2625.264573069453
2017-01-04 05:00:00;7.851598173515981;405.1665525114155;291.1016701513703;1235.7486153199145;1012.1075274324692;2288.032769996766;408.42899543378996;692.6917808219177;2074.795350271053;1044.1399951068734;1829.537605338042;3594.7037509199486
2017-01-04 06:00:00;7.851598173515981;405.1665525114155;261.4691799027805;1114.5316877817245;1145.2943591934327;2589.123145615441;408.42899543378996;692.6917808219177;2404.193826301605;1191.7924746973345;2195.823212270462;4254.833991826218
2017-01-04 07:00:00;7.851598173515981;405.1665525114155;264.9318239760981;1199.4623829921206;1229.5898223332829;2779.6866744880203;408.42899543378996;692.6917808219177;2354.0453426152867;1180.9317254320526;2271.065268739606;4431.061427976056
2017-01-04 08:00:00;7.851598173515981;405.1665525114155;301.81473236217346;1378.9672330623387;1271.737553903208;2874.9684389243093;408.42899543378996;692.6917808219177;2296.8709766611896;1156.2799153470132;2250.1096159270014;4398.528501550602
