from;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-heat_high;r120670124124-heat_low_central;r120670124124-heat_low_central;r120670124124-heat_low_central;r120670124124-heat_low_decentral;r120670124124-heat_low_decentral;r120670124124-heat_low_decentral
to;r120670124124-electricity-demand_cts;r120670124124-electricity-demand_hh;r120670124124-electricity-demand_ind;r120670124124-electricity-demand_mob;r120670124124-heat_high-demand_ind;r120670124124-heat_low_central-demand_cts;r120670124124-heat_low_central-demand_hh;r120670124124-heat_low_central-demand_ind;r120670124124-heat_low_decentral-demand_cts;r120670124124-heat_low_decentral-demand_hh;r120670124124-heat_low_decentral-demand_ind
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2019-01-01 00:00:00;0.5781789968513313;0.9175069961974212;1.0835429715823053;1.067327625120978;0.31728006992415664;0.0012827250630698679;0.004476227594844446;8.529610113752502e-05;0.9712642692104622;3.389346672093128;0.06458520046343517
2019-01-01 01:00:00;0.5491741282365871;0.7075345933428978;1.0835429715823053;0.26318174561816776;0.3199600688183651;0.0012991280936795967;0.00458211748339504;8.529610113752502e-05;0.9836844502739449;3.4695252451801255;0.06458520046343517
2019-01-01 02:00:00;0.5132332784903981;0.5412943737035923;1.0835429715823053;0.13272703290690827;0.3219628210372437;0.0012788220792886342;0.0046829396617624015;8.529610113752502e-05;0.9683089759842209;3.5458666079643093;0.06458520046343517
2019-01-01 03:00:00;0.4761715581983599;0.48626712330033783;1.0835429715823053;0.07178134996971762;0.3174493979485557;0.0013747140498948551;0.004996808544779895;8.529610113752502e-05;1.0409172436757437;3.7835244195005653;0.06458520046343517
2019-01-01 04:00:00;0.464636436709222;0.4535403901657707;1.0835429715823053;0.028017106404568243;0.32066689557364025;0.001517907991890577;0.0059026962551335755;8.529610113752502e-05;1.1493420054832275;4.4694518955551;0.06458520046343517
2019-01-01 05:00:00;0.49009252664192243;0.44514149405158976;1.0835429715823053;0.019139816478793873;0.33884144200332994;0.001718805048824402;0.008146899722867109;8.529610113752502e-05;1.301458884467712;6.168736258044457;0.06458520046343517
2019-01-01 06:00:00;0.5666681451368093;0.4648354573538073;1.0835429715823053;0.13723187627206335;0.37079898256197436;0.0015960934866963692;0.0090661916109305;8.529610113752502e-05;1.2085431388061132;6.864813219162011;0.06458520046343517
2019-01-01 07:00:00;0.6213105177901914;0.5331850946967969;1.0835429715823053;0.3516902707448833;0.4053145113376424;0.0016184871672420857;0.008489375914144016;8.529610113752502e-05;1.2254993692535907;6.428055185552174;0.06458520046343517
2019-01-01 08:00:00;0.6866718030541654;0.8786983038077577;1.0835429715823053;0.5810492728032222;0.42905780027303414;0.0016012700117441945;0.008468860105994916;8.529610113752502e-05;1.212462742439329;6.412520857906382;0.06458520046343517
2019-01-01 09:00:00;0.7679442188384604;1.4741510765916355;1.0835429715823053;0.6782521286930282;0.43725569502823153;0.0014750213276502513;0.008275195288273187;8.529610113752502e-05;1.1168687297973483;6.265880145043014;0.06458520046343517
