from;r120670124124-biomass_gas-commodity;r120670124124-biomass_solid-commodity;r120670124124-electricity-import;r120670124124-h2-commodity;r120670124124-residual_waste-commodity
to;r120670124124-biomass_gas;r120670124124-biomass_solid;r120670124124-electricity;r120670124124-h2;r120670124124-residual_waste
type;flow;flow;flow;flow;flow
2019-01-01 00:00:00;0.0;0.0;5.061307663197353;0.0;0.0
2019-01-01 01:00:00;0.0;0.0;4.054119901304458;0.0;0.0
2019-01-01 02:00:00;0.0;0.0;3.735526575545105;0.0;0.0
2019-01-01 03:00:00;0.0;0.0;3.7504633909636516;0.0;0.0
2019-01-01 04:00:00;0.0;0.0;4.024509749726956;0.0;0.0
2019-01-01 05:00:00;0.0;0.4656866300783672;3.9784528900197462;0.0;0.0
2019-01-01 06:00:00;0.0;1.3206756931970354;4.075363085741813;0.0;0.0
2019-01-01 07:00:00;0.0;1.3002033499038235;4.437017147020488;0.0;0.0
2019-01-01 08:00:00;0.0;1.2747270383001452;4.759094939529705;0.0;0.0
2019-01-01 09:00:00;0.0;1.0262046975744357;5.451615701001544;0.0;0.0
2019-01-01 10:00:00;0.0;0.7758429239135413;6.360287972242214;0.0;0.0
2019-01-01 11:00:00;0.0;0.5874397233493682;6.369355512553221;0.0;0.0
2019-01-01 12:00:00;0.0;0.4516294967798745;6.491422831750803;0.0;0.0
2019-01-01 13:00:00;0.0;0.3295448640850919;6.938214709332841;0.0;0.0
2019-01-01 14:00:00;0.0;0.39767466427514725;6.528726465758454;0.0;0.0
2019-01-01 15:00:00;0.0;0.527617313969756;6.200612250930329;0.0;0.0
2019-01-01 16:00:00;0.0;0.8180944184375688;6.2288409321883025;0.0;0.0
2019-01-01 17:00:00;0.0;1.0154192446315884;6.319628090862522;0.0;0.0
2019-01-01 18:00:00;0.0;1.0309565471696631;6.715746426151338;0.0;0.0
2019-01-01 19:00:00;0.0;0.9429192431504518;6.958862118020238;0.0;0.0
2019-01-01 20:00:00;0.0;0.7218314998962398;7.0921873633269055;0.0;0.0
2019-01-01 21:00:00;0.0;0.1432861389468567;6.467128195685201;0.0;0.0
2019-01-01 22:00:00;0.0;0.0;5.856010271800905;0.0;0.0
2019-01-01 23:00:00;0.0;0.0;5.079220575264584;0.0;0.0
2019-01-02 00:00:00;0.0;0.0;4.863256825026789;0.0;0.0
2019-01-02 01:00:00;0.0;0.0;4.390667989115311;0.0;0.0
2019-01-02 02:00:00;0.0;0.0;4.025626368240065;0.0;0.0
2019-01-02 03:00:00;0.0;0.0;4.1819025684266045;0.0;0.0
2019-01-02 04:00:00;0.0;0.04727185789842557;4.12027971572389;0.0;0.0
2019-01-02 05:00:00;0.0;1.3206756931970354;3.9712214033520032;0.0;0.0
2019-01-02 06:00:00;2.964912870317247;1.3206756931970354;2.877538661383322;0.0;0.0
2019-01-02 07:00:00;2.3394461531630633;1.3206756931970354;3.392758899839152;0.0;0.0
2019-01-02 08:00:00;2.2597368454118127;1.3245119438792434;3.316010917169999;0.0;0.0
2019-01-02 09:00:00;1.646302664078486;1.3245119438792434;3.699437963926109;0.0;0.0
2019-01-02 10:00:00;1.0314583837783056;1.3245119438792434;4.762455170638107;0.0;0.0
2019-01-02 11:00:00;0.5667625171056347;1.3245119438792434;5.486927394158887;0.0;0.0
2019-01-02 12:00:00;0.2312430348423615;1.3245119438792434;5.568300911179904;0.0;0.0
2019-01-02 13:00:00;0.0;1.3245119438792434;7.063310720373883;0.0;0.0
2019-01-02 14:00:00;0.0393765372177188;1.3245119438792434;6.868870105241495;0.0;0.0
2019-01-02 15:00:00;0.433191167182559;1.3206756931970354;6.6193271915716165;0.0;0.0
2019-01-02 16:00:00;1.1459669114499338;1.3206756931970354;5.962166072416185;0.0;0.0
2019-01-02 17:00:00;1.628322065405052;1.3206756931970354;5.883513084661713;0.0;0.0
2019-01-02 18:00:00;1.6654394384538629;1.3206756931970354;6.580421723762307;0.0;0.0
2019-01-02 19:00:00;1.4482250182356449;1.3206756931970354;6.96267244509532;0.0;0.0
