name;bus;capacity;capacity_cost;capacity_potential;carrier;expandable;marginal_cost;output_parameters;profile;region;tech;type
r120640428428-electricity-pv_agri_vertical;r120640428428-electricity;0.0;27813.43974898904;2.97133809586662;electricity;true;0.0;{};r120640428428-electricity-pv_agri_vertical-profile;r120640428428;pv_agri_vertical;volatile
r120640472472-electricity-pv_agri_vertical;r120640472472-electricity;0.0;27813.43974898904;3.40595926698852;electricity;true;0.0;{};r120640472472-electricity-pv_agri_vertical-profile;r120640472472;pv_agri_vertical;volatile
r120670124124-electricity-pv_agri_vertical;r120670124124-electricity;0.0;27813.43974898904;0.0;electricity;true;0.0;{};r120670124124-electricity-pv_agri_vertical-profile;r120670124124;pv_agri_vertical;volatile
r120670201201-electricity-pv_agri_vertical;r120670201201-electricity;0.0;27813.43974898904;0.77023739554857;electricity;true;0.0;{};r120670201201-electricity-pv_agri_vertical-profile;r120670201201;pv_agri_vertical;volatile
