from;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-heat_high;r120670201201-heat_low_central;r120670201201-heat_low_central;r120670201201-heat_low_central;r120670201201-heat_low_decentral;r120670201201-heat_low_decentral;r120670201201-heat_low_decentral
to;r120670201201-electricity-demand_cts;r120670201201-electricity-demand_hh;r120670201201-electricity-demand_ind;r120670201201-electricity-demand_mob;r120670201201-heat_high-demand_ind;r120670201201-heat_low_central-demand_cts;r120670201201-heat_low_central-demand_hh;r120670201201-heat_low_central-demand_ind;r120670201201-heat_low_decentral-demand_cts;r120670201201-heat_low_decentral-demand_hh;r120670201201-heat_low_decentral-demand_ind
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2019-01-01 00:00:00;3.0118344408600284;0.7014849756111743;87.52694875112766;0.7607775644398811;9.201737569132137;0.14382335707728952;0.548165219046831;0.19029236200991234;1.273736189401302;4.854690444305394;1.6852775027941023
2019-01-01 01:00:00;2.860743061335273;0.5409494303718747;87.52694875112766;0.09003862979238128;9.279462736414045;0.14566251887154555;0.5611326459084667;0.19029236200991234;1.2900242735005294;4.969533271039051;1.6852775027941023
2019-01-01 02:00:00;2.6735209559166266;0.41384956421000163;87.52694875112766;0.05400466957193408;9.337546436214426;0.14338574168627827;0.5734794737492087;0.19029236200991234;1.269860556319879;5.078879915177035;1.6852775027941023
2019-01-01 03:00:00;2.480460041872764;0.371778179940392;87.52694875112766;0.038857785363992016;9.206648410345682;0.15413746512757218;0.6119163050688297;0.19029236200991234;1.3650805506511952;5.419286258434652;1.6852775027941023
2019-01-01 04:00:00;2.420371598034975;0.3467567777168873;87.52694875112766;0.044964012394301214;9.29996208360102;0.1701928413292872;0.722852606822073;0.19029236200991234;1.5072710412513208;6.401766330746645;1.6852775027941023
2019-01-01 05:00:00;2.552976775335547;0.3403353559073153;87.52694875112766;0.07652721275980935;9.827059189712946;0.19271808074888705;0.9976809660620505;0.19029236200991234;1.7067602842138159;8.835716101851084;1.6852775027941023
2019-01-01 06:00:00;2.9518724224777793;0.35539248290907044;87.52694875112766;0.11869959342196855;10.753889865354932;0.1789592564103228;1.1102587625460014;0.19029236200991234;1.584908640365544;9.832733668529102;1.6852775027941023
2019-01-01 07:00:00;3.236513996772256;0.4076495707386906;87.52694875112766;0.25350330531225046;11.75490716193283;0.1814701095979056;1.0396210891750608;0.19029236200991234;1.6071453940910128;9.207148487261746;1.6852775027941023
