from;r120670201201-biomass_gas;r120670201201-biomass_gas-bpchp_heat_high;r120670201201-biomass_gas-bpchp_heat_high;r120670201201-biomass_gas;r120670201201-biomass_gas-bpchp_heat_low_central;r120670201201-biomass_gas-bpchp_heat_low_central;r120670201201-biomass_gas;r120670201201-biomass_gas-bpchp_heat_low_decentral;r120670201201-biomass_gas-bpchp_heat_low_decentral;r120670201201-biomass_solid;r120670201201-biomass_solid-bpchp_heat_high;r120670201201-biomass_solid-bpchp_heat_high;r120670201201-biomass_solid;r120670201201-biomass_solid-bpchp_heat_low_central;r120670201201-biomass_solid-bpchp_heat_low_central;r120670201201-biomass_solid;r120670201201-biomass_solid-bpchp_heat_low_decentral;r120670201201-biomass_solid-bpchp_heat_low_decentral;r120670201201-h2;r120670201201-h2-bpchp_heat_high;r120670201201-h2-bpchp_heat_high;r120670201201-residual_waste;r120670201201-residual_waste-bpchp_heat_high;r120670201201-residual_waste-bpchp_heat_high;r120670201201-residual_waste;r120670201201-residual_waste-bpchp_heat_low_central;r120670201201-residual_waste-bpchp_heat_low_central
2019-01-01 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7844009286977113;0.1098161300176796;0.7645555852016592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6610944794728184;0.0925532271261946;0.6443687891421561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34463523766316856;0.04824893327284361;0.3359159661502904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-01 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.156624765844424;0.9596980208007688;0.9793233061699531;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.32332686356527;1.0338804542865452;1.0550227287449891;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.213463004375995;0.9849910369473178;1.0051335502871395;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1.364317313536924;0.6071212045239311;0.6195364920771171;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.49865436983509787;0.22190119457661855;0.22643894934211795;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.6200225906797014;0.27591005285246717;0.2815522584276524;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1.1019894535404167;0.4903853068254854;0.5004134108527032;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.32575395680092817;0.14496051077641303;0.1479248717833015;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8412554312547591;0.1177757603756663;0.8199716688440137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;7.256956912156059;3.229345825909446;3.2953841338100665;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;6.172836081604509;2.746912056314007;2.8030848646566078;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;6.0878367967081735;2.7090873745351374;2.7644866893851816;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;5.282828572055661;2.3508587145647692;2.3989324545704758;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.193218768450939;1.865982351960668;1.9041406427535714;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;3.030793379640137;1.348703053939861;1.3762832736945863;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.71879353816066;1.2098631244814937;1.2346041456787555;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.2927234811609267;1.0202619491166125;1.0411257327951768;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.371231301791962;1.0551979292974232;1.0767761341437299;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.6031970291366955;1.1584226779658295;1.1821117709309734;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;3.6468019128575433;1.6228268512216069;1.6560127486286105;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.329581910771432;1.9266639502932872;1.9660631456813074;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.57330209610192;2.0351194327653546;2.076736481839882;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.224064788750052;1.8797088309937733;1.9181478205713989;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;3.138143830235765;1.3964740044549153;1.4250311133100608;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.8726043362939929;0.38830892965082686;0.3962496291111022;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3942678668437895;0.05519750135813054;0.38429288981264165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;5.57249481824178;2.479760194117592;2.5304698969635924;0.0;0.0;0.0;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;5.331686560967635;2.372600519630598;2.4211188673354034;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;5.548583748699561;2.4691197681713044;2.5196118802844705;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;4.420760482697516;1.9672384148003947;2.007467335192942;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;3.3828805927663734;1.5053818637810361;1.5361660771752101;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;2.3996079790567455;1.0678255506802519;1.0896619832896681;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1.967587836050447;0.875576587042449;0.893481636350508;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-04 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;1.4593478211775426;0.6494097804240064;0.6626898455967221;0.2880261223608619;0.07776705303743271;0.11809071016795337;0.0;0.0;0.0;1.6359804332966406;0.2290372606615297;1.5945901283342356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
