from;r120670201201-biomass_gas-commodity;r120670201201-biomass_solid-commodity;r120670201201-electricity-import;r120670201201-h2-commodity;r120670201201-residual_waste-commodity
to;r120670201201-biomass_gas;r120670201201-biomass_solid;r120670201201-electricity;r120670201201-h2;r120670201201-residual_waste
type;flow;flow;flow;flow;flow
2019-01-01 00:00:00;0.0;0.0;98.0395205311528;0.0;0.0
2019-01-01 01:00:00;0.0;0.0;97.15720626081853;0.0;0.0
2019-01-01 02:00:00;0.0;0.0;96.86183652677677;0.0;0.0
2019-01-01 03:00:00;0.0;0.0;96.69680149189922;0.0;0.0
2019-01-01 04:00:00;0.0;0.0;97.44641479927424;0.0;0.0
2019-01-01 05:00:00;0.0;0.0;97.979912502229;0.0;0.0
2019-01-01 06:00:00;0.0;1.1109373127674234;98.66009195227987;0.0;0.0
2019-01-01 07:00:00;0.0;2.0022135790666686;99.21647256741191;0.0;0.0
2019-01-01 08:00:00;0.0;2.771964693348015;98.90594182045706;0.0;0.0
2019-01-01 09:00:00;0.0;2.566785920298958;98.98837279184058;0.0;0.0
2019-01-01 10:00:00;0.0;2.2141847475402665;97.96062524612549;0.0;0.0
2019-01-01 11:00:00;0.0;1.9409457171394888;91.08702715352631;0.0;0.0
2019-01-01 12:00:00;0.0;1.8003935316434716;91.13226702467233;0.0;0.0
2019-01-01 13:00:00;0.0;1.8003935316434716;101.6048377736141;0.0;0.0
2019-01-01 14:00:00;0.0;1.8003935316434716;101.13825299342557;0.0;0.0
2019-01-01 15:00:00;0.0;1.357918685122518;100.6738931139379;0.0;0.0
2019-01-01 16:00:00;0.0;0.9768315044846169;100.52150639531565;0.0;0.0
2019-01-01 17:00:00;0.0;1.0453406869141468;101.14209061496702;0.0;0.0
2019-01-01 18:00:00;0.0;0.7844009286977114;102.02912326594438;0.0;0.0
2019-01-01 19:00:00;0.0;0.6610944794728184;102.7975721293915;0.0;0.0
2019-01-01 20:00:00;0.0;0.34463523766316856;102.81132911908527;0.0;0.0
2019-01-01 21:00:00;0.0;0.0;101.80969522395844;0.0;0.0
2019-01-01 22:00:00;0.0;0.0;100.3175199800795;0.0;0.0
2019-01-01 23:00:00;0.0;0.0;98.45581649593197;0.0;0.0
2019-01-02 00:00:00;0.0;0.0;98.35782804390965;0.0;0.0
2019-01-02 01:00:00;0.0;0.0;97.77388308530941;0.0;0.0
2019-01-02 02:00:00;0.0;0.0;97.41184676914492;0.0;0.0
2019-01-02 03:00:00;0.0;0.0;97.54675897879493;0.0;0.0
2019-01-02 04:00:00;0.0;0.0;97.85666599429423;0.0;0.0
2019-01-02 05:00:00;0.0;1.6359804332966406;98.07853528653304;0.0;0.0
2019-01-02 06:00:00;2.156624765844424;1.6359804332966406;97.94132982622915;0.0;0.0
2019-01-02 07:00:00;2.32332686356527;2.4873243736206363;98.3730206795651;0.0;0.0
2019-01-02 08:00:00;2.213463004375995;3.2974437176836964;91.5949091733651;0.0;0.0
2019-01-02 09:00:00;1.364317313536924;3.436373964940112;81.55061016923771;0.0;0.0
2019-01-02 10:00:00;0.49865436983509787;3.436373964940112;82.2269547285104;0.0;0.0
2019-01-02 11:00:00;0.0;3.436373964940112;81.70904551855082;0.0;0.0
2019-01-02 12:00:00;0.0;3.436373964940112;73.85777569345741;0.0;0.0
2019-01-02 13:00:00;0.0;3.436373964940112;97.30966646727967;0.0;0.0
2019-01-02 14:00:00;0.0;3.4363739649401124;100.27469960421162;0.0;0.0
2019-01-02 15:00:00;0.0;2.993899118419159;101.29953330501577;0.0;0.0
2019-01-02 16:00:00;0.0;2.430699186001199;101.62017422905694;0.0;0.0
2019-01-02 17:00:00;0.0;1.9240065556575026;101.83936250709678;0.0;0.0
2019-01-02 18:00:00;0.6200225906797014;1.6359804332966406;102.45880775055831;0.0;0.0
2019-01-02 19:00:00;1.1019894535404167;1.6359804332966406;102.91474071012645;0.0;0.0
2019-01-02 20:00:00;0.32575395680092817;1.6359804332966406;102.8339047417894;0.0;0.0
2019-01-02 21:00:00;0.0;0.8412554312547592;101.84342433600398;0.0;0.0
2019-01-02 22:00:00;0.0;0.0;100.78532800240009;0.0;0.0
2019-01-02 23:00:00;0.0;0.0;98.71219020251456;0.0;0.0
2019-01-03 00:00:00;0.0;0.0;102.91209389714436;0.0;0.0
2019-01-03 01:00:00;0.0;0.0;102.46734020251657;0.0;0.0
2019-01-03 02:00:00;0.0;0.0;102.4363100884581;0.0;0.0
2019-01-03 03:00:00;0.0;0.0;102.69446007795568;0.0;0.0
2019-01-03 04:00:00;0.0;0.0;102.83278302310421;0.0;0.0
2019-01-03 05:00:00;0.0;1.6359804332966406;103.210325804018;0.0;0.0
2019-01-03 06:00:00;7.256956912156059;1.6359804332966406;116.55116297015336;0.0;0.0
2019-01-03 07:00:00;6.172836081604509;2.4873243736206363;120.31856064067571;0.0;0.0
2019-01-03 08:00:00;6.0878367967081735;3.2974437176836964;122.10548017396758;0.0;0.0
2019-01-03 09:00:00;5.282828572055661;3.436373964940112;117.82631390494754;0.0;0.0
2019-01-03 10:00:00;4.193218768450939;3.436373964940112;116.64749270128571;0.0;0.0
2019-01-03 11:00:00;3.030793379640137;3.436373964940112;100.78259364898793;0.0;0.0
2019-01-03 12:00:00;2.71879353816066;3.436373964940112;96.50995936827212;0.0;0.0
2019-01-03 13:00:00;2.2927234811609267;3.436373964940112;120.97274855979704;0.0;0.0
2019-01-03 14:00:00;2.371231301791962;3.4363739649401124;123.22142012586856;0.0;0.0
2019-01-03 15:00:00;2.6031970291366955;2.993899118419159;125.61951090987529;0.0;0.0
2019-01-03 16:00:00;3.6468019128575433;2.430699186001199;125.04182872913516;0.0;0.0
2019-01-03 17:00:00;4.329581910771432;1.9240065556575026;124.13879050855174;0.0;0.0
2019-01-03 18:00:00;4.57330209610192;1.6359804332966406;123.82016471683329;0.0;0.0
2019-01-03 19:00:00;4.224064788750052;1.6359804332966406;123.16238431724334;0.0;0.0
2019-01-03 20:00:00;3.138143830235765;1.6359804332966406;122.10793700392937;0.0;0.0
2019-01-03 21:00:00;0.8726043362939929;1.6359804332966406;121.8445118718441;0.0;0.0
2019-01-03 22:00:00;0.0;0.39426786684378956;121.05578161962532;0.0;0.0
2019-01-03 23:00:00;0.0;0.0;104.46182511950441;0.0;0.0
2019-01-04 00:00:00;0.0;0.0;103.05209118179512;0.0;0.0
2019-01-04 01:00:00;0.0;0.0;102.51553537485344;0.0;0.0
2019-01-04 02:00:00;0.0;0.0;102.36282003524326;0.0;0.0
2019-01-04 03:00:00;0.0;0.0;102.66569171169708;0.0;0.0
2019-01-04 04:00:00;0.0;0.0;102.87567269464786;0.0;0.0
2019-01-04 05:00:00;0.0;1.6359804332966406;103.28321636258423;0.0;0.0
2019-01-04 06:00:00;5.57249481824178;1.6359804332966406;117.04142926456451;0.0;0.0
2019-01-04 07:00:00;5.331686560967635;2.4873243736206363;120.82663366031963;0.0;0.0
2019-01-04 08:00:00;5.548583748699561;3.2974437176836964;119.11285846737269;0.0;0.0
2019-01-04 09:00:00;4.420760482697516;3.436373964940112;111.22063449589066;0.0;0.0
2019-01-04 10:00:00;3.3828805927663734;3.436373964940112;120.51057978987383;0.0;0.0
2019-01-04 11:00:00;2.3996079790567455;3.436373964940112;115.3086219513408;0.0;0.0
2019-01-04 12:00:00;1.967587836050447;3.436373964940112;115.71492077147941;0.0;0.0
2019-01-04 13:00:00;1.4593478211775426;3.436373964940112;119.95810514023142;0.0;0.0
2019-01-04 14:00:00;1.6854890574718338;3.4363739649401124;122.8813527462529;0.0;0.0
2019-01-04 15:00:00;2.039238400485136;2.993899118419159;126.00244674998098;0.0;0.0
2019-01-04 16:00:00;2.930274952553719;2.430699186001199;125.50144425198351;0.0;0.0
2019-01-04 17:00:00;3.4715353065506713;1.9240065556575026;124.54128122659391;0.0;0.0
2019-01-04 18:00:00;3.5586994904957594;1.6359804332966406;124.17958523283902;0.0;0.0
2019-01-04 19:00:00;3.2933223821577453;1.6359804332966406;123.75861560365364;0.0;0.0
2019-01-04 20:00:00;2.352752566433047;1.6359804332966406;122.45084230293598;0.0;0.0
2019-01-04 21:00:00;0.0;1.6096749621963635;122.25117036746131;0.0;0.0
2019-01-04 22:00:00;0.0;0.0;121.27131504693708;0.0;0.0
2019-01-04 23:00:00;0.0;0.0;104.6515430416161;0.0;0.0
2019-01-05 00:00:00;0.0;0.0;104.0739906921695;0.0;0.0
2019-01-05 01:00:00;0.0;0.0;103.19754234510604;0.0;0.0
2019-01-05 02:00:00;0.0;0.0;102.24494811032903;0.0;0.0
2019-01-05 03:00:00;0.0;0.0;101.61298728305542;0.0;0.0
2019-01-05 04:00:00;0.0;0.42607248851962;101.5122232469347;0.0;0.0
2019-01-05 05:00:00;1.637277287658504;1.6359804332966406;101.1555696996432;0.0;0.0
2019-01-05 06:00:00;11.694639389294075;1.6359804332966406;112.68467417326032;0.0;0.0
2019-01-05 07:00:00;8.72587150032362;1.6359804332966406;117.09153628773763;0.0;0.0
2019-01-05 08:00:00;8.082630231537628;1.6359804332966406;109.60779362193598;0.0;0.0
2019-01-05 09:00:00;6.596502807191973;1.6359804332966406;94.18758553646799;0.0;0.0
2019-01-05 10:00:00;5.372379164929118;1.6359804332966406;79.12814905883988;0.0;0.0
2019-01-05 11:00:00;4.630877686461965;1.6359804332966406;75.94107559713599;0.0;0.0
2019-01-05 12:00:00;3.798936897759342;1.6359804332966406;86.47726264977861;0.0;0.0
2019-01-05 13:00:00;3.3792026950343277;1.6359804332966406;101.48893222335344;0.0;0.0
2019-01-05 14:00:00;3.1667888921231584;1.6359804332966406;113.73762410629331;0.0;0.0
2019-01-05 15:00:00;4.087185357751975;1.6359804332966406;122.4401966134029;0.0;0.0
2019-01-05 16:00:00;5.0800885877865225;1.6359804332966406;121.59599838887463;0.0;0.0
2019-01-05 17:00:00;6.0209096306346535;1.6359804332966406;120.50863577002323;0.0;0.0
2019-01-05 18:00:00;5.459238004358026;1.6359804332966406;120.42197902411483;0.0;0.0
2019-01-05 19:00:00;5.7097775803319015;1.6359804332966406;119.29080332086654;0.0;0.0
2019-01-05 20:00:00;5.053154155644244;1.6359804332966406;118.52338179043747;0.0;0.0
2019-01-05 21:00:00;3.0916705663172377;1.6359804332966406;117.90702011807136;0.0;0.0
2019-01-05 22:00:00;0.4072722879879109;1.6359804332966406;118.03400308600203;0.0;0.0
2019-01-05 23:00:00;0.0;0.0;102.93928110153294;0.0;0.0
2019-01-06 00:00:00;0.0;0.0;101.26816627192925;0.0;0.0
2019-01-06 01:00:00;0.0;0.0;100.62708220454037;0.0;0.0
2019-01-06 02:00:00;0.0;0.0;100.45190120723892;0.0;0.0
2019-01-06 03:00:00;0.0;0.0;100.6019323737021;0.0;0.0
2019-01-06 04:00:00;0.0;0.0752863734145943;100.56958427088036;0.0;0.0
2019-01-06 05:00:00;0.1402480874010289;1.6359804332966406;100.70024241265425;0.0;0.0
2019-01-06 06:00:00;7.974893811753121;1.6359804332966406;113.17375261783674;0.0;0.0
2019-01-06 07:00:00;6.646820790425399;1.6359804332966406;116.8673862252856;0.0;0.0
2019-01-06 08:00:00;6.8613536695744735;1.6359804332966406;122.21199931465921;0.0;0.0
2019-01-06 09:00:00;5.673784021886359;1.6359804332966406;122.48793177294041;0.0;0.0
2019-01-06 10:00:00;4.579783576188895;1.6359804332966406;117.58714277756081;0.0;0.0
2019-01-06 11:00:00;3.5492478194771753;1.6359804332966406;116.80306016860324;0.0;0.0
2019-01-06 12:00:00;3.097008925688579;1.6359804332966406;111.23348195445215;0.0;0.0
2019-01-06 13:00:00;2.565401476451346;1.6359804332966406;118.03922506003241;0.0;0.0
2019-01-06 14:00:00;2.8078881725751654;1.6359804332966406;120.27076552488113;0.0;0.0
2019-01-06 15:00:00;3.1829656226047924;1.6359804332966406;122.0673162781928;0.0;0.0
2019-01-06 16:00:00;4.119960824048166;1.6359804332966406;121.29589891281745;0.0;0.0
2019-01-06 17:00:00;4.690766375600051;1.6359804332966406;119.75622585586586;0.0;0.0
2019-01-06 18:00:00;4.782820648012283;1.6359804332966406;119.85122186666942;0.0;0.0
2019-01-06 19:00:00;4.5011121891957355;1.6359804332966406;119.03780707525677;0.0;0.0
2019-01-06 20:00:00;3.5140578927312167;1.6359804332966406;118.78820370189997;0.0;0.0
2019-01-06 21:00:00;1.0027887918523832;1.6359804332966406;118.61348248948883;0.0;0.0
2019-01-06 22:00:00;0.0;0.4076705779373073;118.3494770333439;0.0;0.0
2019-01-06 23:00:00;0.0;0.0;103.80315973830753;0.0;0.0
2019-01-07 00:00:00;0.0;0.0;102.83587382821162;0.0;0.0
2019-01-07 01:00:00;0.0;0.0;102.35115851568027;0.0;0.0
2019-01-07 02:00:00;0.0;0.0;102.06860265830971;0.0;0.0
2019-01-07 03:00:00;0.0;0.0;101.90405825550475;0.0;0.0
2019-01-07 04:00:00;0.0;0.0;102.25072400187089;0.0;0.0
2019-01-07 05:00:00;0.0;1.6359804332966406;102.61929997576877;0.0;0.0
2019-01-07 06:00:00;1.6697141725651694;1.6359804332966406;118.11904759724206;0.0;0.0
2019-01-07 07:00:00;3.3492076351380446;2.4873243736206363;120.58174231120695;0.0;0.0
2019-01-07 08:00:00;3.533822511243897;3.2974437176836964;120.00980488545014;0.0;0.0
2019-01-07 09:00:00;2.5588765506149254;3.436373964940112;112.32474038481796;0.0;0.0
2019-01-07 10:00:00;1.596880692862201;3.436373964940112;123.1125386756741;0.0;0.0
2019-01-07 11:00:00;0.6571458257524648;3.436373964940112;119.31341424499443;0.0;0.0
2019-01-07 12:00:00;0.26771622803236533;3.436373964940112;116.73562190701605;0.0;0.0
2019-01-07 13:00:00;0.0;3.436373964940112;120.7337492216186;0.0;0.0
2019-01-07 14:00:00;0.0;3.4363739649401124;124.02344152566378;0.0;0.0
2019-01-07 15:00:00;0.09538270946051945;2.993899118419159;126.21647441711507;0.0;0.0
2019-01-07 16:00:00;1.1544109983160342;2.430699186001199;125.71090838229972;0.0;0.0
2019-01-07 17:00:00;1.5887559936205848;1.9240065556575026;124.48894672225236;0.0;0.0
2019-01-07 18:00:00;1.7336932623784844;1.6359804332966406;123.97540293550959;0.0;0.0
2019-01-07 19:00:00;1.4539834665317644;1.6359804332966406;123.547304278933;0.0;0.0
2019-01-07 20:00:00;0.5407367749210485;1.6359804332966406;122.54357550071327;0.0;0.0
2019-01-07 21:00:00;0.0;0.8578887316730012;121.39330643770958;0.0;0.0
2019-01-07 22:00:00;0.0;0.0;120.3530665592499;0.0;0.0
2019-01-07 23:00:00;0.0;0.0;104.04913293628482;0.0;0.0
2019-01-08 00:00:00;0.0;0.0;98.44157322210756;0.0;0.0
2019-01-08 01:00:00;0.0;0.0;97.99741877839541;0.0;0.0
2019-01-08 02:00:00;0.0;0.0;97.59618170373173;0.0;0.0
2019-01-08 03:00:00;0.0;0.0;97.32693660947353;0.0;0.0
2019-01-08 04:00:00;0.0;0.0;97.84625343329782;0.0;0.0
2019-01-08 05:00:00;0.0;0.0;98.47455022126795;0.0;0.0
2019-01-08 06:00:00;0.0;0.9315110078391378;109.73061712395321;0.0;0.0
2019-01-08 07:00:00;0.0;2.32871833546302;110.68204293248048;0.0;0.0
2019-01-08 08:00:00;0.0;2.9500589868074916;105.09101634444178;0.0;0.0
2019-01-08 09:00:00;0.0;2.716704795436003;95.81023727119583;0.0;0.0
2019-01-08 10:00:00;0.0;2.3221857479067207;58.82242297816652;0.0;0.0
2019-01-08 11:00:00;0.0;1.9935388401119711;91.81757276401493;0.0;0.0
2019-01-08 12:00:00;0.0;1.8003935316434716;104.7515554937994;0.0;0.0
2019-01-08 13:00:00;0.0;1.8003935316434716;110.05718418679113;0.0;0.0
2019-01-08 14:00:00;0.0;1.8003935316434716;111.76115219428844;0.0;0.0
2019-01-08 15:00:00;0.0;1.357918685122518;112.7015488859598;0.0;0.0
2019-01-08 16:00:00;0.0;0.829722250463349;112.76643334116307;0.0;0.0
2019-01-08 17:00:00;0.0;0.9960151682001513;113.12613965330105;0.0;0.0
2019-01-08 18:00:00;0.0;0.8228675394393161;114.08766680707966;0.0;0.0
2019-01-08 19:00:00;0.0;0.7236453523454655;114.3419084738813;0.0;0.0
2019-01-08 20:00:00;0.0;0.39454611993824135;113.695949192593;0.0;0.0
2019-01-08 21:00:00;0.0;0.0;112.07602120479926;0.0;0.0
2019-01-08 22:00:00;0.0;0.0;110.72315894211943;0.0;0.0
2019-01-08 23:00:00;0.0;0.0;99.04945043843334;0.0;0.0
2019-01-09 00:00:00;0.0;0.0;97.45057148091875;0.0;0.0
2019-01-09 01:00:00;0.0;0.0;97.10456579585463;0.0;0.0
2019-01-09 02:00:00;0.0;0.0;96.67707808075386;0.0;0.0
2019-01-09 03:00:00;0.0;0.0;96.38296585928987;0.0;0.0
2019-01-09 04:00:00;0.0;0.0;96.6915466844294;0.0;0.0
2019-01-09 05:00:00;0.0;0.0;97.57316357346049;0.0;0.0
2019-01-09 06:00:00;0.0;0.0;98.40612204525809;0.0;0.0
2019-01-09 07:00:00;0.0;0.8513439403239955;98.99909999139577;0.0;0.0
2019-01-09 08:00:00;0.0;1.6614632843870556;86.11395901593897;0.0;0.0
2019-01-09 09:00:00;0.0;1.8003935316434716;67.74697374806509;0.0;0.0
2019-01-09 10:00:00;0.0;1.8003935316434716;60.39295928896022;0.0;0.0
2019-01-09 11:00:00;0.0;1.8003935316434716;81.35400213897377;0.0;0.0
2019-01-09 12:00:00;0.0;1.8003935316434716;96.1670384135975;0.0;0.0
2019-01-09 13:00:00;0.0;1.8003935316434716;99.546927329597;0.0;0.0
2019-01-09 14:00:00;0.0;1.8003935316434716;101.0179904976921;0.0;0.0
2019-01-09 15:00:00;0.0;1.357918685122518;101.04016807296065;0.0;0.0
2019-01-09 16:00:00;0.0;0.7947187527045582;101.33228609522577;0.0;0.0
2019-01-09 17:00:00;0.0;0.2880261223608619;101.7836968361667;0.0;0.0
2019-01-09 18:00:00;0.0;0.0;102.8580056173827;0.0;0.0
2019-01-09 19:00:00;0.0;0.0;103.4256957828383;0.0;0.0
2019-01-09 20:00:00;0.0;0.0;102.71030462759757;0.0;0.0
2019-01-09 21:00:00;0.0;0.0;101.37288740248188;0.0;0.0
2019-01-09 22:00:00;0.0;0.0;100.5382986538041;0.0;0.0
2019-01-09 23:00:00;0.0;0.0;98.03882329654965;0.0;0.0
2019-01-10 00:00:00;0.0;0.0;102.74961484796705;0.0;0.0
2019-01-10 01:00:00;0.0;0.0;102.31048786571522;0.0;0.0
2019-01-10 02:00:00;0.0;0.0;102.13104261820034;0.0;0.0
2019-01-10 03:00:00;0.0;0.0;102.06908810915249;0.0;0.0
2019-01-10 04:00:00;0.0;0.0;102.87582142989592;0.0;0.0
2019-01-10 05:00:00;0.0;0.0;103.65689752203394;0.0;0.0
2019-01-10 06:00:00;0.0;1.3393774419815219;119.98598570431159;0.0;0.0
2019-01-10 07:00:00;0.0;2.4873243736206363;123.47080558029728;0.0;0.0
2019-01-10 08:00:00;0.0;3.208916788622168;101.62461379508892;0.0;0.0
2019-01-10 09:00:00;0.0;2.9720709901233193;67.18482505100421;0.0;0.0
2019-01-10 10:00:00;0.0;2.5640268744624612;27.415772626053972;0.0;0.0
2019-01-10 11:00:00;0.0;2.145464959967675;19.227619124492687;0.0;0.0
2019-01-10 12:00:00;0.0;1.901085810930104;34.41342064099343;0.0;0.0
2019-01-10 13:00:00;0.0;1.8946505337042954;72.00903891161013;0.0;0.0
2019-01-10 14:00:00;0.0;1.9664748078580216;102.45827403304963;0.0;0.0
2019-01-10 15:00:00;0.0;1.6668810658081525;126.8447725550672;0.0;0.0
2019-01-10 16:00:00;0.0;1.4673268649595115;127.24290916960457;0.0;0.0
2019-01-10 17:00:00;0.0;1.303891483489052;126.66358889272199;0.0;0.0
2019-01-10 18:00:00;0.0;1.1329792411139326;126.30642770117579;0.0;0.0
2019-01-10 19:00:00;0.0;1.0803365115369588;125.68154240045016;0.0;0.0
2019-01-10 20:00:00;0.0;0.7379350225269884;124.2359736207082;0.0;0.0
2019-01-10 21:00:00;0.0;0.0;122.77423125527382;0.0;0.0
2019-01-10 22:00:00;0.0;0.0;120.97419183770653;0.0;0.0
2019-01-10 23:00:00;0.0;0.0;104.50004865579852;0.0;0.0
2019-01-11 00:00:00;0.0;0.0;103.26783346996255;0.0;0.0
2019-01-11 01:00:00;0.0;0.0;102.77892652319521;0.0;0.0
2019-01-11 02:00:00;0.0;0.0;102.51477492567282;0.0;0.0
2019-01-11 03:00:00;0.0;0.0;102.36902492415201;0.0;0.0
2019-01-11 04:00:00;0.0;0.0;103.18703708591558;0.0;0.0
2019-01-11 05:00:00;0.0;0.8048144473075224;103.79667985563118;0.0;0.0
2019-01-11 06:00:00;0.0;1.6359804332966406;120.16160760708732;0.0;0.0
2019-01-11 07:00:00;0.0;2.4873243736206363;123.54784046932365;0.0;0.0
2019-01-11 08:00:00;0.549189324006634;3.2974437176836964;127.14457532666248;0.0;0.0
