from;r120670201201-biomass_solid;r120670201201-biomass_solid;r120670201201-biomass_solid;r120670201201-biomass_solid;r120670201201-biomass_solid-commodity
to;r120670201201-biomass_solid-boiler_heat_high;r120670201201-biomass_solid-bpchp_heat_high;r120670201201-biomass_solid-bpchp_heat_low_central;r120670201201-biomass_solid-bpchp_heat_low_decentral;r120670201201-biomass_solid
type;flow;flow;flow;flow;flow
2019-01-01 00:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 01:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 02:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 05:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 06:00:00;0.0;0.0;0.0;1.1109373127674234;1.1109373127674234
2019-01-01 07:00:00;0.5633178179631336;0.2880261223608619;0.0;1.1508696387426731;2.0022135790666686
2019-01-01 08:00:00;1.3734371620261938;0.2880261223608619;0.0;1.1105014089609595;2.771964693348015
2019-01-01 09:00:00;1.5123674092826096;0.2880261223608619;0.0;0.7663923886554865;2.566785920298958
2019-01-01 10:00:00;1.5123674092826096;0.2880261223608619;0.0;0.41379121589679496;2.2141847475402665
2019-01-01 11:00:00;1.5123674092826096;0.2880261223608619;0.0;0.14055218549601747;1.9409457171394888
2019-01-01 12:00:00;1.5123674092826096;0.2880261223608619;0.0;0.0;1.8003935316434716
2019-01-01 13:00:00;1.5123674092826096;0.2880261223608619;0.0;0.0;1.8003935316434716
2019-01-01 14:00:00;1.5123674092826096;0.2880261223608619;0.0;0.0;1.8003935316434716
2019-01-01 15:00:00;1.069892562761656;0.2880261223608619;0.0;0.0;1.357918685122518
2019-01-01 16:00:00;0.5066926303436963;0.2880261223608619;0.0;0.1821127517800587;0.9768315044846169
2019-01-01 17:00:00;0.0;0.2880261223608619;0.0;0.757314564553285;1.0453406869141468
2019-01-01 18:00:00;0.0;0.0;0.0;0.7844009286977113;0.7844009286977114
2019-01-01 19:00:00;0.0;0.0;0.0;0.6610944794728184;0.6610944794728184
2019-01-01 20:00:00;0.0;0.0;0.0;0.34463523766316856;0.34463523766316856
2019-01-01 21:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 22:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 23:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 04:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 05:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-02 06:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-02 07:00:00;0.5633178179631336;0.2880261223608619;0.0;1.6359804332966406;2.4873243736206363
2019-01-02 08:00:00;1.3734371620261938;0.2880261223608619;0.0;1.6359804332966406;3.2974437176836964
2019-01-02 09:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-02 10:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-02 11:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-02 12:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-02 13:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-02 14:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.4363739649401124
2019-01-02 15:00:00;1.069892562761656;0.2880261223608619;0.0;1.6359804332966406;2.993899118419159
2019-01-02 16:00:00;0.5066926303436963;0.2880261223608619;0.0;1.6359804332966406;2.430699186001199
2019-01-02 17:00:00;0.0;0.2880261223608619;0.0;1.6359804332966406;1.9240065556575026
2019-01-02 18:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-02 19:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-02 20:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-02 21:00:00;0.0;0.0;0.0;0.8412554312547591;0.8412554312547592
2019-01-02 22:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 23:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-03 00:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-03 01:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-03 02:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-03 03:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-03 04:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-03 05:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-03 06:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-03 07:00:00;0.5633178179631336;0.2880261223608619;0.0;1.6359804332966406;2.4873243736206363
2019-01-03 08:00:00;1.3734371620261938;0.2880261223608619;0.0;1.6359804332966406;3.2974437176836964
2019-01-03 09:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-03 10:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-03 11:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-03 12:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-03 13:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-03 14:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.4363739649401124
2019-01-03 15:00:00;1.069892562761656;0.2880261223608619;0.0;1.6359804332966406;2.993899118419159
2019-01-03 16:00:00;0.5066926303436963;0.2880261223608619;0.0;1.6359804332966406;2.430699186001199
2019-01-03 17:00:00;0.0;0.2880261223608619;0.0;1.6359804332966406;1.9240065556575026
2019-01-03 18:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-03 19:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-03 20:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-03 21:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-03 22:00:00;0.0;0.0;0.0;0.3942678668437895;0.39426786684378956
2019-01-03 23:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-04 00:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-04 01:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-04 02:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-04 03:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-04 04:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-04 05:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-04 06:00:00;0.0;0.0;0.0;1.6359804332966406;1.6359804332966406
2019-01-04 07:00:00;0.5633178179631336;0.2880261223608619;0.0;1.6359804332966406;2.4873243736206363
2019-01-04 08:00:00;1.3734371620261938;0.2880261223608619;0.0;1.6359804332966406;3.2974437176836964
2019-01-04 09:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-04 10:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-04 11:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-04 12:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-04 13:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.436373964940112
2019-01-04 14:00:00;1.5123674092826096;0.2880261223608619;0.0;1.6359804332966406;3.4363739649401124
2019-01-04 15:00:00;1.069892562761656;0.2880261223608619;0.0;1.6359804332966406;2.993899118419159
2019-01-04 16:00:00;0.5066926303436963;0.2880261223608619;0.0;1.6359804332966406;2.430699186001199
2019-01-04 17:00:00;0.0;0.2880261223608619;0.0;1.6359804332966406;1.9240065556575026
