from;r120670124124-biomass_solid;r120670124124-biomass_solid;r120670124124-biomass_solid;r120670124124-biomass_solid;r120670124124-biomass_solid-commodity
to;r120670124124-biomass_solid-boiler_heat_high;r120670124124-biomass_solid-bpchp_heat_high;r120670124124-biomass_solid-bpchp_heat_low_central;r120670124124-biomass_solid-bpchp_heat_low_decentral;r120670124124-biomass_solid
type;flow;flow;flow;flow;flow
2019-01-01 00:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 01:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 02:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 05:00:00;0.0;0.0;0.0;0.4133504962348812;0.4133504962348812
2019-01-01 06:00:00;0.0;0.0;0.0;1.2773613484579671;1.2773613484579671
2019-01-01 07:00:00;0.0;0.0;0.0;1.2524259776088043;1.2524259776088043
2019-01-01 08:00:00;0.02793328110046087;0.0;0.0;1.223113415322918;1.2510466964233788
2019-01-01 09:00:00;0.03272365881259702;0.0;0.0;0.9745910745972085;1.0073147334098056
2019-01-01 10:00:00;0.03272365881259702;0.0;0.0;0.7242293009363138;0.7569529597489109
2019-01-01 11:00:00;0.03272365881259702;0.0;0.0;0.5358261003721408;0.5685497591847378
2019-01-01 12:00:00;0.03272365881259702;0.0;0.0;0.40001587380264714;0.4327395326152442
2019-01-01 13:00:00;0.03272365881259702;0.0;0.0;0.27793124110786455;0.31065489992046164
2019-01-01 14:00:00;0.03272365881259702;0.0;0.0;0.3460610412979199;0.37878470011051696
2019-01-01 15:00:00;0.01746692613693456;0.0;0.0;0.4798399416747367;0.49730686781167127
2019-01-01 16:00:00;0.0;0.0;0.0;0.7703170461425496;0.7703170461425497
2019-01-01 17:00:00;0.0;0.0;0.0;0.9676418723365691;0.9676418723365691
2019-01-01 18:00:00;0.0;0.0;0.0;0.9831791748746439;0.983179174874644
2019-01-01 19:00:00;0.0;0.0;0.0;0.8951418708554326;0.8951418708554326
2019-01-01 20:00:00;0.0;0.0;0.0;0.6740541276012205;0.6740541276012206
2019-01-01 21:00:00;0.0;0.0;0.0;0.09550876665183748;0.09550876665183748
2019-01-01 22:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-01 23:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 04:00:00;0.0;0.0;0.0;0.0;0.0
2019-01-02 05:00:00;0.0;0.0;0.0;1.2773613484579671;1.2773613484579671
2019-01-02 06:00:00;0.0;0.0;0.0;1.2773613484579671;1.2773613484579671
2019-01-02 07:00:00;0.0;0.0;0.0;1.2773613484579671;1.2773613484579671
2019-01-02 08:00:00;0.02793328110046087;0.0;0.0;1.2773613484579671;1.305294629558428
2019-01-02 09:00:00;0.03272365881259702;0.0;0.0;1.2773613484579671;1.310085007270564
