from;r120640428428-biomass_gas-bpchp_heat_high;r120640428428-biomass_gas-bpchp_heat_low_central;r120640428428-biomass_gas-bpchp_heat_low_decentral;r120640428428-biomass_solid-bpchp_heat_high;r120640428428-biomass_solid-bpchp_heat_low_central;r120640428428-biomass_solid-bpchp_heat_low_decentral;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity-import;r120640428428-electricity-large_battery_storage;r120640428428-electricity-pv_agri_horizontal;r120640428428-electricity-pv_agri_vertical;r120640428428-electricity-pv_ground;r120640428428-electricity-pv_rooftop;r120640428428-electricity-small_battery_storage;r120640428428-electricity-wind;r120640428428-h2-bpchp_heat_high;r120640428428-r120640472472-electricity-transmission;r120640428428-r120670124124-electricity-transmission;r120640428428-r120670201201-electricity-transmission;r120640428428-residual_waste-bpchp_heat_high;r120640428428-residual_waste-bpchp_heat_low_central
2019-03-05 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5373153598826443;0.6256877336313884;22.51362014322155;0.4249073147409721;0.0;0.0;0.0;2.823591806964431;0.0;0.0;0.0;0.0;0.0;0.0;27.672238185282698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14912150786024983;0.10376266529803989
2019-03-05 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.508793456893884;0.6030772111699427;22.51362014322155;0.28132635764124775;0.0;0.0;0.0;3.4758593631363888;0.0;0.0;0.0;0.0;0.0;0.0;28.12828094291059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15063292385438923;0.10376266529803989
2019-03-05 05:00:00;0.0;0.0;0.0;0.0;0.0;0.2607595394585514;0.0;1.5801094630668506;0.6089247600823856;22.51362014322155;0.3185360067965686;0.0;0.0;0.0;3.5279972535834347;0.0;0.0;0.0;0.0;0.0;0.0;28.025495024810883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15917039718332165;0.10376266529803989
2019-03-05 06:00:00;0.0;0.0;0.0;0.0;0.0;0.317090437885673;0.0;1.8231658783080946;0.7531642999226433;25.146017950176397;0.44669492614756723;0.0;0.0;0.0;3.552420142060098;0.0;0.0;0.0;0.0;0.0;0.0;31.105669076486;0.0;0.0;0.020758599999225434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17418241694586167;0.10376266529803989
2019-03-05 07:00:00;0.0;0.0;0.4120137564012423;0.0;0.0;0.317090437885673;0.0;2.1746673958413236;1.1449500770563164;25.146017950176397;0.7029760373252786;0.0;0.0;0.0;3.514816690992214;0.023598136582363996;0.0;0.0;0.0;0.0;0.0;20.35297900143574;0.0;0.03146064136934195;0.067440552423842;1.8418670516824398;9.403448440343045;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 08:00:00;0.0;0.0;0.4865667250671089;0.0;0.0;0.317090437885673;0.0;2.8908481623248945;1.7238574193876732;25.16912707419116;1.091460566031951;0.0;0.0;0.0;3.483366618780312;0.022822610966981145;0.0;0.0;0.0;0.0;0.0;14.353119245604427;0.0;0.05259450732738842;0.0919645739895124;3.0791517886913833;15.720268766684912;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 09:00:00;0.0;0.0;0.10344821115500372;0.0;0.0;0.317090437885673;0.007085359045652409;3.5564965303700733;2.160864241443375;25.16912707419116;1.7927950024912134;0.0;0.0;0.0;3.4577614736499207;0.021996453103923005;0.0;0.0;0.0;0.0;0.0;23.403919493681435;0.0;0.033381901910984856;0.09550736726234957;1.9543474823197522;9.977704833647543;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 10:00:00;0.0;0.0;0.0;0.0;0.0;0.26469647129187307;0.007166478247021871;3.812799812233786;2.286001788170223;25.16912707419116;1.661457961439504;0.0;0.0;0.0;3.400479280562347;0.021415049057123277;0.0;0.0;0.0;0.0;0.0;30.552068551376166;0.0;0.014169296494593983;0.18210264174312862;0.8295431759488644;4.235140900613969;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 11:00:00;0.0;0.0;0.0;0.0;0.0;0.20433136415827183;0.00911883473942101;3.9279733663829566;2.381121917146365;25.16912707419116;1.6490626647876563;0.0;0.0;0.0;3.3740559508269548;0.020863588566381902;0.0;0.0;0.0;0.0;0.0;31.503456274031606;0.0;0.011767720817544153;0.32477858456398073;0.6889426376524466;3.517320408984482;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 12:00:00;0.0;0.0;0.0;0.0;0.0;0.16952922624851205;0.012765998064699902;3.815302938021602;2.555768711331583;25.16912707419116;1.7380308646563618;0.0;0.0;0.0;3.341104235414913;0.02059837345748722;0.0;0.0;0.0;0.0;0.0;33.09875273267346;0.0;0.007685042166559435;0.3490574918538099;0.44992172254853585;2.297025573214352;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 13:00:00;0.0;0.0;0.0;0.0;0.0;0.1248193625353619;0.011475481138311195;3.5271886633556604;2.61814256639673;25.16912707419116;2.0328287124878335;0.0;0.0;0.0;2.7502049236216783;0.020425277882214217;0.0;0.0;0.0;0.0;0.0;32.66803796235426;0.0;0.007685042166559435;0.301176629821947;0.44992172254853585;2.297025573214352;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 14:00:00;0.0;0.0;0.0;0.0;0.0;0.13798802250440362;0.0;3.0180329454444026;2.441546589241214;25.16912707419116;2.135371497825391;0.0;0.0;0.0;2.691201719062453;0.020425277882214217;0.0;0.0;0.0;0.0;0.0;31.079051476355662;0.0;0.010326775411314253;0.27640199426150613;0.6045823146745958;3.086628114006789;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 15:00:00;0.0;0.0;0.0;0.0;0.0;0.14279481883329567;0.0;2.6132969284287584;2.2711879975915883;25.16912707419116;2.337755433435095;0.0;0.0;0.0;2.6501387820345053;0.020425277882214217;0.0;0.0;0.0;0.0;0.0;31.31418755756368;0.0;0.008405514869674398;0.311343591123441;0.492101884037462;2.5123717207032024;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 16:00:00;0.0;0.0;0.0;0.0;0.0;0.21436560540300933;0.0;2.557979293345956;2.218170220786057;25.157572512183776;2.1634619108100988;0.0;0.0;0.0;2.6024876006147974;0.01948543881577859;0.0;0.0;0.0;0.0;0.0;33.080991389647956;0.0;0.003122048380164767;0.02400418778910339;0.18278069978534248;0.9331666391183294;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 17:00:00;0.0;0.0;0.0;0.0;0.0;0.2526803475167577;0.0;2.7923822478937574;2.632956356975365;25.146017950176397;2.191803720423714;0.0;0.0;0.0;2.6797035868661263;0.00889374499929987;0.0;0.0;0.0;0.0;0.0;34.91835085338533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 18:00:00;0.0;0.0;0.0;0.0;0.0;0.26455980135581225;0.0;3.1757387923647817;3.2103043529299864;25.146017950176397;2.138494532093861;0.0;0.0;0.0;2.6739912864677855;0.0023162789181945995;0.0;0.0;0.0;0.0;0.0;35.80157698516262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 19:00:00;0.0;0.0;0.0;0.0;0.0;0.23934492295591178;0.0;3.3225722055002547;3.3089330112532895;25.146017950176397;2.024828355487989;0.0;0.0;0.0;2.7502049236216783;0.0;0.0;0.0;0.0;0.0;0.0;36.032485116651124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-05 20:00:00;0.0;0.0;0.0;0.0;0.0;0.1827238707751128;0.0;3.1306769990395766;2.885570469992796;25.146017950176397;1.5620061152163776;0.0;0.0;0.0;3.3214448989311536;0.0;0.0;0.0;0.0;0.0;0.0;35.5828449547017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1763849425814467;0.10376266529803989
2019-03-05 21:00:00;0.0;0.0;0.0;0.0;0.0;0.03844414801999173;0.0;2.6383815192259346;2.181915417529459;25.146017950176397;1.5354059533236601;0.0;0.0;0.0;3.3933246803327295;0.0;0.0;0.0;0.0;0.0;0.0;34.57876422108064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1740744861895125;0.10376266529803989
2019-03-05 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.264036175759973;1.9491829708131287;25.146017950176397;1.4599208939403785;0.0;0.0;0.0;3.0327354979699943;0.0;0.0;0.0;0.0;0.0;0.0;33.58026606341972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16786475994210867;0.10376266529803989
2019-03-05 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9449128344046178;1.7145013411280567;22.51362014322155;1.4652509094229893;0.0;0.0;0.0;2.5514883074165757;0.0;0.0;0.0;0.0;0.0;0.0;29.931456557293018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15455431300273567;0.10376266529803989
2019-03-06 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7103627230379015;1.2350023303079367;22.433095895431382;1.1951540597742067;0.0;0.0;0.0;2.551468474559987;0.0;0.0;0.0;0.0;0.0;0.0;28.872278851643724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14904196616965157;0.10376266529803989
2019-03-06 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6245608410334835;0.9523707995398643;22.433095895431382;0.7484411976467843;0.0;0.0;0.0;2.6121760086773365;0.0;0.0;0.0;0.0;0.0;0.0;28.11658118427248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15030089275833505;0.10376266529803989
2019-03-06 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5182410162474682;0.7286045944903834;22.433095895431382;0.5271691865447476;0.0;0.0;0.0;2.658960243216169;0.0;0.0;0.0;0.0;0.0;0.0;27.611066587207045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15124168342506691;0.10376266529803989
2019-03-06 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.408605444591691;0.65453564159944;22.433095895431382;0.38181448657020134;0.0;0.0;0.0;3.3610416292587986;0.0;0.0;0.0;0.0;0.0;0.0;27.986208924293226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14912150786024983;0.10376266529803989
2019-03-06 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3744823755971802;0.610484106459037;22.433095895431382;0.2100971897374551;0.0;0.0;0.0;3.4256378500894487;0.0;0.0;0.0;0.0;0.0;0.0;27.799401828162075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15063292385438923;0.10376266529803989
2019-03-06 05:00:00;0.0;0.0;0.0;0.0;0.0;0.317090437885673;0.0;1.4497862996973263;0.599178845228314;22.433095895431382;0.1519762216985579;0.0;0.0;0.0;3.7063661232655916;0.0;0.0;0.0;0.0;0.0;0.0;27.758479105449776;0.0;0.0;0.0019007795043625188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15917039718332165;0.10376266529803989
2019-03-06 06:00:00;0.0;0.0;0.0;0.0;0.0;0.317090437885673;0.0;1.6763114486226225;0.6256877336313886;22.433095895431382;0.16236489676473187;0.0;0.0;0.0;3.6453313566247956;0.0;0.0;0.0;0.0;0.0;0.0;27.775731522993997;0.0;0.0;0.17202428795134717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17418241694586167;0.10376266529803989
2019-03-06 07:00:00;0.0;0.0;0.748826834248165;0.0;0.0;0.317090437885673;0.0;1.8379539119318207;0.7176891698538233;22.433095895431382;0.3112248901556729;0.0;0.0;0.0;3.5335183760460067;0.02337123142291819;0.0;0.0;0.0;0.0;0.0;8.642893526200867;0.0;0.05139371948885199;0.4457125101762718;3.0088515195425;15.361358520866725;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-06 08:00:00;0.0;0.0;0.0;0.0;0.0;0.317090437885673;0.05924002814194974;2.0313049441452806;1.182764226690114;22.433095895431382;0.49437074428913846;0.0;0.0;0.0;3.405608208587328;0.014239042930636126;0.0;10.812623661584638;0.0;0.0;0.0;0.0;0.0;0.1087913781703349;0.8401658736764166;6.369204384826417;32.51726827080906;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-06 09:00:00;0.0;0.0;0.0;0.0;0.0;0.30438201241706087;0.05924002814194974;2.2717241069403586;1.9842682642878586;22.433095895431382;1.0771755553975866;0.0;0.0;0.0;2.7441884325393757;0.020212758213670155;0.0;22.026098494379646;0.0;0.0;0.0;0.0;0.0;0.14265359521674972;0.8980323436703451;8.351671974806624;42.638537202788484;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-06 10:00:00;0.0;0.0;0.0;0.0;0.0;0.23963133541035508;0.05493102525066041;2.4460398102524104;2.5928031877766116;22.433095895431382;1.5566192163911725;0.0;0.0;0.0;2.6445517009761046;0.02179917549760979;0.0;26.894249610705483;0.0;0.0;0.0;0.0;0.0;0.15970478252380824;0.879028607843991;9.349935796711465;47.735062693359254;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-06 11:00:00;0.0;0.0;0.0;0.0;0.0;0.19936138777337986;0.05688338174305955;2.551944667007261;3.0645054667136065;22.433095895431382;1.7649989954908203;0.0;0.0;0.0;2.6024876006147974;0.021509805911358336;0.0;25.473833611978936;0.0;0.0;0.0;0.0;0.0;0.15802367954986746;0.8470441820149274;9.25151541990363;47.232588349216854;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-06 12:00:00;0.0;0.0;0.0;0.0;0.0;0.15935983623885625;0.05924002814194974;2.5835847667200795;3.2687798420545358;22.433095895431382;2.037042396218714;0.0;0.0;0.0;2.5905441054307;0.021321123403363965;0.0;16.322682165211408;0.0;0.0;0.0;0.0;0.0;0.13400792277936943;0.8423026872998206;7.845510036939466;40.05438343292206;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-06 13:00:00;0.0;0.0;0.0;0.0;0.0;0.12773816185362982;0.05924002814194974;2.4857048571229434;2.863349784124844;22.433095895431382;1.984050798846442;0.0;0.0;0.0;2.6085007420210236;0.021228018060991196;0.0;21.68854033341615;0.0;0.0;0.0;0.0;0.0;0.12944492899297708;0.8158859588680425;7.578369014176409;38.69052449882673;0.0;0.0;0.0;0.0;0.0;6.5210214880153785;0.17696374113452545;0.10376266529803989
2019-03-06 14:00:00;0.0;0.0;0.0;0.0;0.0;0.14289711551137052;0.04776454700363854;2.3889210997083152;2.239611233465578;22.433095895431382;2.180241757038485;0.0;0.0;0.0;2.6206107733210287;0.021228018060991196;0.0;9.745473684210529;0.0;0.0;0.0;0.0;0.0;0.10470869951937255;0.716867876557821;6.130183469723815;31.296973435045622;0.0;0.0;0.0;0.0;0.0;3.00459000544938;0.17696374113452545;0.10376266529803989
2019-03-06 15:00:00;0.0;0.0;0.0;0.0;0.0;0.18131344853534542;0.0;2.2530492788079215;1.8766733642999336;22.433095895431382;2.2107002436319014;0.0;0.0;0.0;2.6383713978656207;0.021321123403363965;0.0;0.0;0.0;0.0;1.9817523888556305;0.0;0.0;0.04683072570245967;0.4878697467431955;2.741710496779444;13.997499586771404;15.679013281331343;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-06 16:00:00;0.0;0.0;0.0;0.0;0.0;0.24969857352530953;0.0;2.2390684025183214;1.6798058842467636;22.433095895431382;2.3508982296254244;0.0;0.0;0.0;2.6797035868661263;0.020172150315894137;0.0;0.0;0.0;0.0;32.69909464009983;0.0;0.0;0.017771660010168725;0.07058948088221911;1.0404439833934909;5.311871638058198;57.13073704680179;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-06 17:00:00;0.0;0.0;0.0;0.0;0.0;0.3017152855116044;0.0;2.4582276891400916;1.8369100316946165;22.433095895431382;2.318716254818258;0.0;0.0;0.0;3.2895079287491233;0.00917167453052799;0.0;0.0;0.0;0.0;0.0;31.76318778241983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-06 18:00:00;0.0;0.0;0.0;0.0;0.0;0.30009450474556826;0.0;2.872017508140911;2.3351211990351564;22.433095895431382;2.6630631016081776;0.0;0.0;0.0;3.387216085048602;0.00236892162088084;0.0;0.0;0.0;0.0;0.0;33.11206179970698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-06 19:00:00;0.0;0.0;0.0;0.0;0.0;0.276555666133302;0.0;3.1499926471727084;2.7000082511711;22.433095895431382;2.4611262783236754;0.0;0.0;0.0;3.495229477234363;0.0;0.0;0.0;0.0;0.0;0.0;33.682170476767354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-06 20:00:00;0.0;0.0;0.0;0.0;0.0;0.2248849999537901;0.0;2.9872221954036395;2.6169730566148623;22.433095895431382;2.049859924513493;0.0;0.0;0.0;3.5335183760460067;0.0;0.0;0.0;0.0;0.0;0.0;33.11563684017611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1763849425814467;0.10376266529803989
2019-03-06 21:00:00;0.0;0.0;0.0;0.0;0.0;0.092684810255307;0.0;2.546689290027724;2.181525580934465;22.433095895431382;1.6189019447673048;0.0;0.0;0.0;3.5771835270807957;0.0;0.0;0.0;0.0;0.0;0.0;31.986874276498813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1740744861895125;0.10376266529803989
2019-03-06 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1922769375334403;1.8899278085001479;22.433095895431382;1.5396765512287691;0.0;0.0;0.0;3.2833468813858575;0.0;0.0;0.0;0.0;0.0;0.0;31.066696648839446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16786475994210867;0.10376266529803989
2019-03-06 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8395938675544532;1.4396665422434378;22.433095895431382;1.2873717630018455;0.0;0.0;0.0;2.7394037312277235;0.0;0.0;0.0;0.0;0.0;0.0;29.480814821158074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15455431300273567;0.10376266529803989
2019-03-07 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7918072608196138;1.0065580861285017;23.637254257698743;0.7040379676360492;0.0;0.0;0.0;2.805909151818539;0.0;0.0;0.0;0.0;0.0;0.0;29.69276209263376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14904196616965157;0.10376266529803989
2019-03-07 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6294460683905576;0.7079432549997517;23.637254257698743;0.36568829778085293;0.0;0.0;0.0;2.869690674759061;0.0;0.0;0.0;0.0;0.0;0.0;28.95595899557259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15030089275833505;0.10376266529803989
2019-03-07 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5516131394473336;0.6233487140664113;23.637254257698743;0.2429468462711562;0.0;0.0;0.0;2.987431858017215;0.0;0.0;0.0;0.0;0.0;0.0;28.78759046677775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15124168342506691;0.10376266529803989
2019-03-07 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4708175658622635;0.6034670477641055;23.637254257698743;0.14970867282775793;0.0;0.0;0.0;3.52588662429047;0.0;0.0;0.0;0.0;0.0;0.0;29.13424999528505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14912150786024983;0.10376266529803989
2019-03-07 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4611444160407616;0.6034670477641055;23.637254257698743;0.08532802432981253;0.0;0.0;0.0;3.8916205485925515;0.0;0.0;0.0;0.0;0.0;0.0;29.424418705273546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15063292385438923;0.10376266529803989
2019-03-07 05:00:00;0.0;0.0;0.0;0.0;0.0;0.317090437885673;0.0;1.5769140382919544;0.6693494321776287;23.637254257698743;0.19647808418872792;0.0;0.0;0.0;3.914560059454574;0.0;0.0;0.0;0.0;0.0;0.0;29.409271176178517;0.0;0.0;0.0052611952660771835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15917039718332165;0.10376266529803989
2019-03-07 06:00:00;0.0;0.0;0.8339444286388608;0.0;0.0;0.317090437885673;0.0;1.9094376618150204;1.187442265820068;27.356472126496264;1.3009081795939788;0.0;0.0;0.0;3.948790210376702;0.0;0.0;0.0;0.0;0.0;0.0;34.0039832360063;0.0;0.0;0.2700872593272948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17418241694586167;0.10376266529803989
2019-03-07 07:00:00;0.0;0.0;2.6021827550488617;0.0;0.0;0.317090437885673;0.0;3.1116152625300355;1.9269622849467343;27.356472126496264;3.464264401462166;0.0;0.0;0.0;3.8205046400903524;0.023484135922545817;0.0;0.0;0.0;0.0;0.0;17.128565670143377;0.0;0.052354349759686274;0.6088047797932135;3.0650917348619076;15.648486717522811;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-07 08:00:00;0.0;0.0;1.9967154216511602;0.0;0.0;0.317090437885673;0.0;5.878347071924786;2.0977107131897963;27.379581250511023;4.416991581133273;0.0;0.0;0.0;3.552420142060098;0.022822610966981145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11119295384738213;0.8972544644087224;6.509804923122682;33.235088762437776;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-07 09:00:00;0.0;0.0;0.0;0.0;0.0;0.317090437885673;0.05484990604929095;7.148878399216205;1.966725617550494;27.379581250511023;3.025009685541669;0.0;0.0;0.0;3.4503640621842884;0.02229915658700451;0.0;10.723403224316407;0.0;0.0;0.0;0.0;0.0;0.14577564359690345;0.9213622975463964;8.53445267459132;43.57170384190351;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-07 10:00:00;0.0;0.0;0.09681509021289038;0.0;0.0;0.317090437885673;0.05493102525066041;7.188628193294133;1.8252149338697066;27.379581250511023;2.187723535270012;0.0;0.0;0.0;3.380117129181734;0.02179917549760979;0.0;47.49654366944744;0.0;0.0;0.0;0.0;0.0;0.16474809144560487;0.9213305482221426;9.645196927133474;49.24248572577878;0.0;0.0;0.0;0.0;0.0;28.866145685211187;0.17696374113452545;0.10376266529803989
2019-03-07 11:00:00;0.0;0.0;0.0;0.0;0.0;0.2994626575263196;0.05688338174305955;7.245035207391132;1.8224860777109764;27.379581250511023;1.5692862890139836;0.0;0.0;0.0;2.7381982079716205;0.021321123403363965;0.0;19.53212348695027;0.0;0.0;0.0;0.0;0.0;0.16426777631020054;0.9044597374972521;9.617076819474521;49.09892162745457;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-07 12:00:00;0.0;0.0;0.0;0.0;0.0;0.27777649300191326;0.05924002814194974;6.816014741910105;1.9862174472597152;27.379581250511023;1.4358090160367223;0.0;0.0;0.0;2.6739912864677855;0.02104422569682677;0.0;33.01339780637228;0.0;0.0;0.0;0.0;0.0;0.14121264981051115;0.8728151951372611;8.267311651828265;42.2078449078082;0.0;0.0;0.0;0.0;0.0;21.33760849837769;0.17696374113452545;0.10376266529803989
2019-03-07 13:00:00;0.0;0.0;0.0;0.0;0.0;0.3132968670156246;0.011475481138311195;5.7734938428129245;2.0610660733382042;27.379581250511023;1.4557356364655722;0.0;0.0;0.0;2.6557495204580075;0.0206860261104978;0.0;10.261053601439311;0.0;0.0;0.0;0.0;0.0;0.13448823791477374;0.8187522450662057;7.873630144598419;40.197947531246264;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-07 14:00:00;0.0;0.0;0.0;0.0;0.0;0.317090437885673;0.0;5.301829736747686;1.8505543124898256;27.379581250511023;1.59233662199538;0.0;0.0;0.0;2.6383713978656207;0.020511460489312166;0.0;1.1766454601312937;0.0;0.0;0.0;0.0;0.0;0.10783074789952626;0.7110784043432161;6.31296416950851;32.230140074160644;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-07 15:00:00;0.0;0.0;0.0;0.0;0.0;0.317090437885673;0.0;5.691988130767885;1.666941276639986;27.379581250511023;1.5411505235100462;0.0;0.0;0.0;2.626708052923916;0.020511460489312166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04899214381180475;0.4810448910110003;2.8682509812462342;14.643538029238014;20.28723780521687;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-07 16:00:00;0.0;0.0;0.0;0.0;0.0;0.317090437885673;0.0;5.512996359854915;1.611584480269161;27.368026688503644;1.9566739712118235;0.0;0.0;0.0;2.6383713978656207;0.019402873397067668;0.0;0.0;0.0;0.0;14.990815985887771;0.0;0.0;0.018732290280988675;0.06633126617142102;1.096684198712059;5.598999834709999;46.719307322797285;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-07 17:00:00;0.0;0.0;0.0;0.0;0.0;0.317090437885673;0.0;4.9410293635401565;1.8797920570521003;27.356472126496264;2.323362745252588;0.0;0.0;0.0;2.7381982079716205;0.008932413455818565;0.0;0.0;0.0;0.0;0.0;38.649970069450305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-03-07 18:00:00;0.0;0.0;0.0;0.0;0.0;0.317090437885673;0.0;4.5196878492143675;2.4485636479355364;27.356472126496264;2.2010781718127417;0.0;0.0;0.0;3.405608208587328;0.0023370527201515014;0.0;0.0;0.0;0.0;0.0;39.33593021244813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
