from;BB-electricity-electrolyzer;BB-h2;BB-h2;BB-h2;BB-h2;BB-h2;BB-h2;BB-h2-cavern;BB-h2-import;BB-h2-shortage
2017-01-01 13:00:00;4212.3581;0.0;3519.6663;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-01 14:00:00;2908.8055;0.0;2216.1137;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-01 15:00:00;3430.7477;0.0;2738.0559;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-01 16:00:00;3427.8222;0.0;2735.1304;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-01 17:00:00;3594.9285;0.0;2902.2367;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-01 18:00:00;3645.8168;0.0;2953.125;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-01 19:00:00;3456.2489;0.0;2763.5571;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-01 20:00:00;3302.6176;0.0;2609.9258;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-01 21:00:00;3082.0206;0.0;2389.3288;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-01 22:00:00;3007.9005;0.0;2315.2087;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-01 23:00:00;2891.6318;0.0;2198.9401;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 00:00:00;3034.0477;0.0;2341.356;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 01:00:00;2767.3157;0.0;2074.6239;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 02:00:00;3083.9148;0.0;2391.2231;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 03:00:00;2653.7282;0.0;1961.0365;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 04:00:00;2307.0643;0.0;1614.3726;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 05:00:00;1685.2111;0.0;992.51932;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 06:00:00;1434.6028;0.0;741.91099;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 07:00:00;1203.3781;0.0;510.68628;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 08:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 09:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 10:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 11:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 12:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 13:00:00;545.8037;0.0;0.0;692.6917808219177;0.0;0.0;0.0;146.88808;0.0;0.0
2017-01-02 14:00:00;55.306295;0.0;0.0;692.6917808219177;0.0;0.0;0.0;637.38549;0.0;0.0
2017-01-02 15:00:00;949.43789;0.0;256.74611;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-02 16:00:00;557.99349;0.0;0.0;692.6917808219177;0.0;0.0;0.0;134.69829;0.0;0.0
2017-01-02 17:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-01-02 18:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-01-02 19:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-01-02 20:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-01-02 21:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-01-02 22:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-01-02 23:00:00;140.47589;0.0;0.0;692.6917808219177;0.0;0.0;0.0;552.21589;0.0;0.0
2017-01-03 00:00:00;1184.8211;0.0;492.12934;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 01:00:00;1813.1966;0.0;1120.5048;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 02:00:00;2654.4356;0.0;1961.7438;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 03:00:00;3413.2959;0.0;2720.6042;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 04:00:00;2939.8204;0.0;2247.1286;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 05:00:00;2780.4;0.0;2087.7082;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 06:00:00;2333.5153;0.0;1640.8235;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 07:00:00;2587.9568;0.0;1895.265;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 08:00:00;3943.2266;0.0;3250.5348;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 09:00:00;5446.3948;0.0;4753.7031;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 10:00:00;7256.9983;0.0;6564.3066;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 11:00:00;8033.4267;0.0;7340.7349;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 12:00:00;8748.1454;0.0;8055.4536;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 13:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 14:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 15:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 16:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 17:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 18:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 19:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 20:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 21:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 22:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 23:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 00:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 01:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 02:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 03:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 04:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 05:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 06:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 07:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 08:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 09:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 10:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 11:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 12:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 13:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 14:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 15:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 16:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 17:00:00;7619.1249;0.0;6926.4331;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 18:00:00;5417.9671;0.0;4725.2753;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 19:00:00;2661.2292;0.0;1968.5374;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 20:00:00;1399.5913;0.0;706.89952;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 21:00:00;865.15046;0.0;172.45868;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 22:00:00;1083.79;0.0;391.09822;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 23:00:00;1563.8341;0.0;871.14229;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 00:00:00;1688.764;0.0;996.07222;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 01:00:00;2326.9058;0.0;1634.214;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 02:00:00;3001.018;0.0;2308.3262;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 03:00:00;3615.8878;0.0;2923.196;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 04:00:00;3521.5257;0.0;2828.8339;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 05:00:00;1858.9722;0.0;1166.2805;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 06:00:00;1129.4619;0.0;436.77015;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 07:00:00;402.63564;0.0;0.0;692.6917808219177;0.0;0.0;0.0;290.05614;0.0;0.0
2017-01-05 08:00:00;1160.2842;0.0;467.59245;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 09:00:00;5522.5728;0.0;4829.881;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 10:00:00;7088.6659;0.0;6395.9741;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 11:00:00;6434.8087;0.0;5742.1169;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 12:00:00;5469.3869;0.0;4776.6951;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 13:00:00;3603.0933;0.0;2910.4015;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 14:00:00;631.2779;0.0;0.0;692.6917808219177;0.0;0.0;0.0;61.413885;0.0;0.0
2017-01-05 15:00:00;0.0;979.31557;0.0;692.6917808219177;0.0;0.0;0.0;1672.0073;0.0;0.0
2017-01-05 16:00:00;0.0;3508.9188;0.0;692.6917808219177;0.0;0.0;0.0;4201.6106;0.0;0.0
2017-01-05 17:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-05 18:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-05 19:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-05 20:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-05 21:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-05 22:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-05 23:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;1590.0605;8096.8342;0.0;0.0
2017-01-06 00:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;3219.7526;9726.5263;0.0;0.0
2017-01-06 01:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;3933.4971;10440.271;0.0;0.0
2017-01-06 02:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;4065.9155;10572.689;0.0;0.0
2017-01-06 03:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;3996.9128;10503.686;0.0;0.0
2017-01-06 04:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;4629.8579;11136.632;0.0;0.0
2017-01-06 05:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;6967.3882;13474.162;0.0;0.0
2017-01-06 06:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8502.5239;15009.298;0.0;0.0
2017-01-06 07:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-06 08:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;3457.6213;9964.395;0.0;0.0
2017-01-06 09:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-06 10:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-06 11:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-06 12:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-06 13:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;5938.6962;12445.47;0.0;0.0
2017-01-06 14:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-06 15:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-06 16:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-06 17:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-06 18:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-06 19:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-06 20:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-06 21:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-06 22:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-06 23:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;7506.1476;14012.921;0.0;0.0
2017-01-07 00:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;6838.65;13345.424;0.0;0.0
2017-01-07 01:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;6454.8821;12961.656;0.0;0.0
2017-01-07 02:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;5433.4168;11940.19;0.0;0.0
2017-01-07 03:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;4676.6242;11183.398;0.0;0.0
2017-01-07 04:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;3537.1698;10043.943;0.0;0.0
2017-01-07 05:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;3080.3607;9587.1343;0.0;0.0
2017-01-07 06:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;2581.4148;9088.1885;0.0;0.0
2017-01-07 07:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;2163.8402;8670.6139;0.0;0.0
2017-01-07 08:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-07 09:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-07 10:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-07 11:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-07 12:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-07 13:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-07 14:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;1208.6381;7715.4118;0.0;0.0
2017-01-07 15:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;70.94282;6577.7165;0.0;0.0
2017-01-07 16:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;258.08972;6764.8634;0.0;0.0
2017-01-07 17:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;1093.1292;7599.9029;0.0;0.0
2017-01-07 18:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;2207.6447;8714.4184;0.0;0.0
2017-01-07 19:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;3434.147;9940.9207;0.0;0.0
2017-01-07 20:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;5718.9813;12225.755;0.0;0.0
2017-01-07 21:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;7225.3881;13732.162;0.0;0.0
2017-01-07 22:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;7925.865;14432.639;0.0;0.0
2017-01-07 23:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8055.0858;14561.859;0.0;0.0
2017-01-08 00:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8187.7648;14694.538;0.0;0.0
2017-01-08 01:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8608.6271;15115.401;0.0;0.0
2017-01-08 02:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 03:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 04:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 05:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 06:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 07:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 08:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8449.862;14956.636;0.0;0.0
2017-01-08 09:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;3739.1756;10245.949;0.0;0.0
2017-01-08 10:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;5175.0123;11681.786;0.0;0.0
2017-01-08 11:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 12:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 13:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 14:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 15:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 16:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 17:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 18:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 19:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 20:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 21:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 22:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-08 23:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 00:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 01:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 02:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 03:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 04:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 05:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 06:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 07:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 08:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 09:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;4250.8808;10757.654;0.0;0.0
2017-01-09 10:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;43.481432;6550.2551;0.0;0.0
2017-01-09 11:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-01-09 12:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;2339.3407;8846.1143;0.0;0.0
2017-01-09 13:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 14:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 15:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-01-09 16:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;6412.2267;12919.0;0.0;0.0
2017-01-09 17:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;3702.3374;10209.111;0.0;0.0
2017-01-09 18:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;1094.3309;7601.1045;0.0;0.0
2017-01-09 19:00:00;0.0;3904.0175;0.0;692.6917808219177;0.0;0.0;0.0;4596.7093;0.0;0.0
2017-01-09 20:00:00;0.0;1082.726;0.0;692.6917808219177;0.0;0.0;0.0;1775.4177;0.0;0.0
2017-01-09 21:00:00;485.81735;0.0;0.0;692.6917808219177;0.0;0.0;0.0;206.87443;0.0;0.0
2017-01-09 22:00:00;1159.3911;0.0;466.69933;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-09 23:00:00;1656.145;0.0;963.45317;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-10 00:00:00;1680.6056;0.0;987.91386;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-10 01:00:00;1581.3767;0.0;888.68496;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-10 02:00:00;1492.7939;0.0;800.10213;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-10 03:00:00;1492.2471;0.0;799.55527;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-10 04:00:00;1619.3981;0.0;926.70632;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-10 05:00:00;981.6419;0.0;288.95011;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-10 06:00:00;708.21048;0.0;15.518698;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-10 07:00:00;1419.7178;0.0;727.026;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-10 08:00:00;4644.5416;0.0;3951.8499;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
