from;r120640428428-electricity;r120640428428-electricity-large_battery_storage;r120640428428-electricity-large_battery_storage;r120640428428-electricity;r120640428428-electricity-small_battery_storage;r120640428428-electricity-small_battery_storage;r120640428428-heat_low_central;r120640428428-heat_low_central-storage;r120640428428-heat_low_central-storage;r120640428428-heat_low_decentral;r120640428428-heat_low_decentral-storage;r120640428428-heat_low_decentral-storage
2019-01-01 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.11054656563609755;1.2751814721335062;0.0;0.0;0.0;0.0
2019-01-01 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.10318305157481833;1.2487827154634774;0.0;0.0;0.0;0.0
2019-01-01 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.10340699706443113;1.2252433010402721;0.0;0.0;0.0;0.0
2019-01-01 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.10672999739577105;1.2073143683841008;0.0;0.0;0.0;0.0
2019-01-01 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.11404003147719888;1.1983421623933457;0.0;0.0;0.0;0.0
2019-01-01 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.13277586013126338;1.2086282890826494;0.0;0.0;0.0;0.0
2019-01-01 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16687120595502483;1.2512992420103088;0.0;0.0;0.0;0.0
2019-01-01 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.2029944099428742;1.3251038395532948;0.0;0.0;0.0;0.0
2019-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.18403669508265527;1.3729494167789675;0.0;0.0;0.0;0.0
2019-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.18022003040156556;1.412270104894605;0.0;0.0;0.0;0.0
2019-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17819336584718837;1.445672592935389;0.0;0.12579778726166535;0.12579778726166535;0.0
2019-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.1646548274240625;1.4624670645174314;0.0;1.4249744155464175;1.5481304492755878;0.0
2019-01-02 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.13181885010002162;1.4454028311637093;0.0;0.03251073943478744;1.5481304492755878;0.0
2019-01-02 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.057475459421910124;1.3571884982808102;0.0;0.0;0.07671862874807545;1.438901081092725
2019-01-02 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0358318904615853;1.2565849011050827;0.0;0.0;0.0;0.07510753754436586
2019-01-02 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05158266760519353;1.181477425247664;0.0;0.0;0.0;0.0
2019-01-02 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05311045598543296;1.1153779295886221;0.0;0.0;0.0;0.0
2019-01-02 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.06460966255518569;1.067157605933842;0.0;0.0;0.0;0.0
2019-01-02 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.07510249548575548;1.0340422909164981;0.0;0.0;0.0;0.0
2019-01-02 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0816593893607469;1.0106642633983802;0.0;0.0;0.0;0.0
2019-01-02 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.08816362436118813;0.9959981889325066;0.0;0.0066822421234533635;0.0066822421234533635;0.0
2019-01-02 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0932384468812007;0.9877720479828326;0.0;0.24573462005897717;0.25227653509783804;0.0
2019-01-02 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.09077746810501691;0.977956761927466;0.0;0.12980882636360747;0.3767875542243909;0.0
2019-01-02 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.08453808632764431;0.9630084103358109;0.0;0.0;0.20477424317088222;0.16410077241479648
2019-01-02 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.07346894827400197;0.9387071386107517;0.0;0.0;0.0;0.20047398406429368
2019-01-02 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.06507169301871152;0.9086066839080138;0.0;0.0;0.0;0.0
2019-01-02 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.06533962205549615;0.8817788451315987;0.0;0.0;0.0;0.0
2019-01-02 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0691637940250926;0.8613814787630295;0.0;0.0;0.0;0.0
2019-01-02 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.07752857314165473;0.8512213325655482;0.0;0.0;0.0;0.0
2019-01-02 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.09884508624117772;0.8629673838253475;0.0;0.0;0.0;0.0
2019-01-02 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.13783867830639487;0.9117525501830798;0.0;0.0;0.0;0.0
2019-01-02 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17879266958705967;0.9957941113600903;0.0;0.0;0.0;0.0
2019-01-03 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17185549413149345;1.0646330844729448;0.0;0.0;0.0;0.0
2019-01-03 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16757130269209722;1.1223896526639057;0.0;0.0;0.0;0.0
2019-01-03 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16411607764187067;1.1709844434865484;0.0;0.7693873932441058;0.7693873932441058;0.0
2019-01-03 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.15127903551539432;1.20213945394298;0.0;0.7949001912896083;1.5481304492755878;0.0
2019-01-03 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.11980941274064305;1.1993387330345122;0.0;0.03251073943478744;1.5481304492755878;0.0
2019-01-03 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.045064214762087274;1.1235677901979066;0.0;0.0;0.0;1.5156197098408004
2019-01-03 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.002363837825394899;1.013527572247003;0.0;0.0;0.0;0.0
2019-01-03 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.01326474041071668;0.925174260624805;0.0;0.0;0.0;0.0
2019-01-03 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.014751210892362754;0.8471130212368401;0.0;0.0;0.0;0.0
2019-01-03 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.025229384749209438;0.7871265161673814;0.0;0.0;0.0;0.0
2019-01-03 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.039525744179238265;0.7471490938462968;0.0;0.0;0.0;0.0
2019-01-03 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.054684205173644196;0.7260247055318384;0.0;0.0;0.0;0.0
2019-01-03 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05836096303225108;0.7106159787502606;0.0;0.0;0.0;0.0
2019-01-03 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.06346904116898111;0.7017540412208361;0.0;0.0;0.0;0.0
2019-01-03 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.06412315301723903;0.6944193270556468;0.0;0.0;0.0;0.0
2019-01-03 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.06208105641253048;0.685816829634362;0.0;0.0;0.0;0.0
2019-01-03 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05073782538902255;0.6669582155521679;0.0;0.0;0.0;0.0
2019-01-03 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.04220670405218796;0.6416249639680953;0.0;0.0;0.0;0.0
2019-01-03 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.039289022869833934;0.6159657099837231;0.0;0.0;0.0;0.0
2019-01-03 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.04384050118963673;0.5973328301511948;0.0;0.0;0.0;0.0
2019-01-03 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05754315840602875;0.5939918423739834;0.0;0.0;0.0;0.0
2019-01-03 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.08228257660761162;0.6152295832120445;0.0;0.0;0.0;0.0
2019-01-03 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.12093138317702451;0.672219380404324;0.0;0.0;0.0;0.0
2019-01-03 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16443695427198507;0.7661456575504371;0.0;0.0;0.0;0.0
2019-01-04 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17827862108163653;0.8642441404553972;0.0;0.0;0.0;0.0
2019-01-04 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17440485363554623;0.9487364829726929;0.0;0.0;0.0;0.0
2019-01-04 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17107548104369177;1.0215168060982416;0.0;0.43681999643795083;0.43681999643795083;0.0
2019-01-04 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.15819081944406138;1.0743921285435976;0.0;1.120483672762834;1.5481304492755878;0.0
2019-01-04 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.12878056084135886;1.0931578653137695;0.0;0.03251073943478744;1.5481304492755878;0.0
2019-01-04 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.055402630703191624;1.0381366568715202;0.0;0.0;0.0;1.5156197098408004
2019-01-04 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.011940457092483703;0.9460246391350022;0.0;0.0;0.0;0.0
2019-01-04 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.023073745825001435;0.8740344461300034;0.0;0.0;0.0;0.0
2019-01-04 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.019087948469912353;0.8053371910175171;0.0;0.0;0.0;0.0
2019-01-04 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.035583056787242884;0.7596748675672634;0.0;0.0;0.0;0.0
2019-01-04 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.04910367327034204;0.7318289806154723;0.0;0.0;0.0;0.0
2019-01-04 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.06118388025687338;0.718606285205661;0.0;0.0;0.0;0.0
2019-01-04 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.06711152761835792;0.7125149537510858;0.0;0.0;0.0;0.0
2019-01-04 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.07379323072915922;0.7135808244905533;0.0;0.0;0.0;0.0
2019-01-04 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.07168264332868013;0.7124717325036045;0.0;0.0;0.0;0.0
2019-01-04 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.06735149338319502;0.7072290227687752;0.0;0.0;0.0;0.0
2019-01-04 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.058546902253706845;0.6938820847005304;0.0;0.0;0.0;0.0
2019-01-04 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05247581731768991;0.6759201772018135;0.0;0.0;0.0;0.0
2019-01-04 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05236956170857099;0.6596503299560318;0.0;0.0;0.0;0.0
2019-01-04 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05544964380682693;0.648025947891119;0.0;0.0;0.0;0.0
2019-01-04 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.066687705015883;0.6485773040175724;0.0;0.0;0.0;0.0
2019-01-04 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.09455490260207611;0.6763833781658497;0.0;0.0;0.0;0.0
2019-01-04 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.13298724808922305;0.7390725434767034;0.0;0.0;0.0;0.0
2019-01-04 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17206726295443606;0.8337912068243803;0.0;0.0;0.0;0.0
2019-01-05 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.14312167370160475;0.890671326369515;0.0;0.0;0.0;0.0
2019-01-05 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.14309817391611782;0.941840404170359;0.0;0.40953609014984416;0.40953609014984416;0.0
2019-01-05 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.14105491395988426;0.9858901794340097;0.0;0.3132871771382302;0.7142230093949276;0.0
2019-01-05 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.13024241676427203;1.0149387299195953;0.0;0.0;0.6992243261976341;0.0
2019-01-05 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.10764182032916991;1.0189338408502222;0.0;0.8635898339281041;1.5481304492755878;0.0
2019-01-05 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.023456833134356092;0.940028153236869;0.0;0.0;0.0;1.5156197098408004
2019-01-05 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7990674500806971;0.046018730075835235;0.0;0.0;0.0
2019-01-05 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7016116515729585;0.017198072429675526;0.0;0.0;0.0
2019-01-05 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6201032499653777;0.011120291721279152;0.0;0.0;0.0
2019-01-05 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.00891222413389442;0.5668269046200565;0.0;0.0;0.0;0.0
2019-01-05 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.023909526754322508;0.533575550377287;0.0;0.0;0.0;0.0
2019-01-05 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.03370625364640778;0.5132501239130379;0.0;0.0;0.0;0.0
2019-01-05 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.04433551250258566;0.5053739137742681;0.0;0.0;0.0;0.0
2019-01-05 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05035239644269318;0.5041818709106807;0.0;0.0;0.0;0.0
2019-01-05 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05283860271630747;0.5055455144815939;0.0;0.0;0.0;0.0
2019-01-05 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.04234237395378898;0.4964864895081477;0.0;0.0;0.0;0.0
2019-01-05 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.03287060438837175;0.47905103285793726;0.0;0.0;0.0;0.0
2019-01-05 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.022391721584872737;0.45308981672531884;0.0;0.0;0.0;0.0
2019-01-05 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.02970926255040529;0.4368959123521841;0.0;0.0;0.0;0.0
2019-01-05 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.026876501681812937;0.41954529276514235;0.0;0.0;0.0;0.0
2019-01-05 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.03527703437419394;0.41216225717533816;0.0;0.0;0.0;0.0
2019-01-05 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05782175349910196;0.4276113498869243;0.0;0.0;0.0;0.0
2019-01-05 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.08692136662140604;0.47003315418720976;0.0;0.0;0.0;0.0
2019-01-05 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.13466958417777153;0.5550060312627049;0.0;0.0;0.0;0.0
2019-01-06 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16944803943715883;0.66556450678485;0.0;0.0;0.0;0.0
2019-01-06 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16539098020075707;0.761091216703107;0.0;0.0;0.0;0.0
2019-01-06 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.161922986816634;0.8436666221130976;0.0;0.9043668303579029;0.9043668303579029;0.0
2019-01-06 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.14847374337580593;0.9048042284100777;0.0;0.662755322355201;1.5481304492755878;0.0
2019-01-06 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.11776365815645407;0.9297321905623949;0.0;0.03251073943478744;1.5481304492755878;0.0
2019-01-06 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.04118004799755909;0.8771154185437633;0.0;0.0;0.0;1.5156197098408004
2019-01-06 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7848257612846998;0.004486553096593404;0.0;0.0;0.0
2019-01-06 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.007079390509083683;0.7132809878551318;0.0;0.0;0.0;0.0
2019-01-06 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0031008562103785886;0.6449917281557896;0.0;0.0;0.0;0.0
2019-01-06 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.02049840885450438;0.600580996017625;0.0;0.0;0.0;0.0
2019-01-06 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.03479996716643019;0.5746268642389641;0.0;0.0;0.0;0.0
2019-01-06 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.04747395378907665;0.5636886525283629;0.0;0.0;0.0;0.0
2019-01-06 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05368092190947349;0.5599270907468107;0.0;0.0;0.0;0.0
2019-01-06 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.06067657746137911;0.5633974275842812;0.0;0.0;0.0;0.0
2019-01-06 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05836713358757428;0.564257475741676;0.0;0.0;0.0;0.0
2019-01-06 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05374467307509556;0.560501507781102;0.0;0.0;0.0;0.0
2019-01-06 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.04445051229515612;0.5480128590522448;0.0;0.0;0.0;0.0
2019-01-06 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.03801744109755173;0.530468665422621;0.0;0.0;0.0;0.0
2019-01-06 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.03788598423589046;0.5145500634315316;0.0;0.0;0.0;0.0
2019-01-06 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.041182425961777125;0.5034538345309201;0.0;0.0;0.0;0.0
2019-01-06 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05300103666745937;0.5050494670119383;0.0;0.0;0.0;0.0
2019-01-06 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.08199987375713802;0.5349043965927398;0.0;0.0;0.0;0.0
2019-01-06 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.12215711636640736;0.601127930972545;0.0;0.0;0.0;0.0
2019-01-06 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16297520949839975;0.7007308431837223;0.0;0.0;0.0;0.0
2019-01-07 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.19381023970720354;0.8205917937784095;0.0;0.0;0.0;0.0
2019-01-07 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.19030198816871355;0.9250285628059078;0.0;0.0;0.0;0.0
2019-01-07 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.18681737687074979;1.0156067358586518;0.0;0.0;0.0;0.0
2019-01-07 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17513895102032973;1.0856822342727097;0.0;0.9517476948175485;0.9517476948175485;0.0
2019-01-07 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.1474890217805937;1.1216532521904206;0.0;0.6163694560492079;1.5481304492755878;0.0
2019-01-07 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.07985311107193538;1.0877439758218752;0.0;0.0;1.130830534820829;0.38478917501997145
2019-01-07 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.03629702390340628;1.0145406616650259;0.0;0.0;0.0;1.1070830935895914
2019-01-07 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.047765204872003364;0.9598964962730866;0.0;0.0;0.0;0.0
2019-01-07 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.04442508379167176;0.9074434287616163;0.0;0.0;0.0;0.0
2019-01-07 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05840262907328664;0.8739336623772757;0.0;0.0;0.0;0.0
2019-01-07 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.07088701753068855;0.8560095733196229;0.0;0.0;0.0;0.0
2019-01-07 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.08255988017695615;0.8513172985610776;0.0;0.0;0.0;0.0
2019-01-07 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.08783982977742194;0.8522686018868434;0.0;0.0;0.0;0.0
2019-01-07 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.09423145416863027;0.8593885667834167;0.0;0.29251078857151747;0.29251078857151747;0.0
2019-01-07 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.09204623492940572;0.8636550203358926;0.0;0.18957480344355027;0.47594286545506587;0.0
2019-01-07 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.08874150386471913;0.864256192089728;0.0;0.03390358216726952;0.499851647447779;0.0
2019-01-07 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.08003193373985806;0.8562618679458162;0.0;0.0;0.11298913049267528;0.37636563235870035
2019-01-07 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.07565839440242733;0.8447809076656134;0.0;0.0;0.0;0.1106163587523291
2019-01-07 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.07440817633759023;0.8332228297098905;0.0;0.0;0.0;0.0
2019-01-07 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.07786729756551036;0.8262104983531017;0.0;0.0;0.0;0.0
2019-01-07 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.08899069291210765;0.830800327571657;0.0;0.0;0.0;0.0
2019-01-07 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.11429033098513863;0.8597248191799272;0.0;0.0;0.0;0.0
2019-01-07 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.14973500525243705;0.9204926424093228;0.0;0.0;0.0;0.0
2019-01-07 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.18705794552861613;1.0117601647864343;0.0;0.0;0.0;0.0
2019-01-08 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.21873960724535965;1.1249489634082432;0.0;0.0;0.0;0.0
2019-01-08 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.21624280849504138;1.2243720193925594;0.0;0.0;0.0;0.0
2019-01-08 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.21346401034742013;1.3111295475937752;0.0;0.0;0.0;0.0
2019-01-08 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.20354592760676482;1.3794916018890273;0.0;0.03320810973931301;0.03320810973931301;0.0
2019-01-08 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.1758915400017112;1.4139161509018017;0.0;1.5156197098408004;1.5481304492755878;0.0
2019-01-08 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.1103970279878651;1.3807136232397292;0.0;0.0;0.6893394497040046;0.8262802601367958
2019-01-08 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0754954552801041;1.3166278070902584;0.0;0.0;0.0848043116492293;0.5900590096109912
2019-01-08 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.08625927049592297;1.2694991114672372;0.0;0.0;0.0;0.08302342110459549
2019-01-08 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0915594289557311;1.23227744069713;0.0;0.0;0.0;0.0
2019-01-08 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.10201776986184824;1.2090271110920283;0.0;0.0;0.0;0.0
2019-01-08 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.11243945114234977;1.1983150621023284;0.0;0.0;0.0;0.0
2019-01-08 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.120398996461063;1.1964745724239374;0.0;0.0;0.0;0.0
2019-01-08 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.12756715254507806;1.20184292467572;0.0;0.0;0.0;0.0
2019-01-08 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.13311106740627782;1.2121074782663004;0.0;0.0;0.0;0.0
2019-01-08 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.13148067900209764;1.219747795861726;0.0;0.0;0.0;0.0
2019-01-08 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.12893224648970297;1.2241266178354624;0.0;0.0;0.0;0.0
