name;bus;capacity;capacity_cost;capacity_potential;carrier;expandable;marginal_cost;output_parameters;profile;region;tech;type
r120640428428-electricity-pv_rooftop;r120640428428-electricity;0.0;39700.5834021078;92.582;electricity;true;0.0;{};r120640428428-electricity-pv_rooftop-profile;r120640428428;pv_rooftop;volatile
