name;amount;bus;carrier;profile;region;tech;type
r120640428428-heat_low_central-demand_cts;254.304819122836;r120640428428-heat_low_central;heat_low_central;r120640428428-heat_low_central-demand_cts-profile;r120640428428;demand_cts;load
