name;amount;bus;carrier;profile;region;tech;type
r120640428428-heat_low_decentral-demand_cts;11979.1719793242;r120640428428-heat_low_decentral;heat_low_decentral;r120640428428-heat_low_decentral-demand_cts-profile;r120640428428;demand_cts;load
