name;amount;bus;carrier;profile;region;tech;type
r120640428428-heat_low_decentral-demand_hh;37765.4713241144;r120640428428-heat_low_decentral;heat_low_decentral;r120640428428-heat_low_decentral-demand_hh-profile;r120640428428;demand_hh;load
