name;bus;capacity;capacity_cost;capacity_potential;carrier;expandable;marginal_cost;output_parameters;profile;region;tech;type
r120640428428-electricity-pv_agri_vertical;r120640428428-electricity;0.0;27813.43974898904;2.97133809586662;electricity;true;0.0;{};r120640428428-electricity-pv_agri_vertical-profile;r120640428428;pv_agri_vertical;volatile
