name;bus;capacity;carrier;marginal_cost;output_parameters;region;tech;type
r120640428428-biomass_gas-commodity;r120640428428-biomass_gas;20079.9464072303;biomass_gas;69.0;"{""full_load_time_max"":1}";r120640428428;commodity;shortage
