name;bus;capacity;capacity_cost;capacity_potential;carrier;expandable;marginal_cost;output_parameters;profile;region;tech;type
r120640428428-electricity-pv_ground;r120640428428-electricity;0.0;23159.664243948777;14.0571443990255;electricity;true;0.0;{};r120640428428-electricity-pv_ground-profile;r120640428428;pv_ground;volatile
