name;bus;capacity;carrier;marginal_cost;output_parameters;region;tech;type
r120640472472-biomass_solid-commodity;r120640472472-biomass_solid;49803.7487300244;biomass_solid;36.16;"{""full_load_time_max"":1}";r120640472472;commodity;shortage
