name;amount;bus;carrier;profile;region;tech;type
r120640472472-heat_low_decentral-demand_hh;37058.2184470261;r120640472472-heat_low_decentral;heat_low_decentral;r120640472472-heat_low_decentral-demand_hh-profile;r120640472472;demand_hh;load
