name;bus;capacity;carrier;marginal_cost;output_parameters;region;tech;type
r120640472472-biomass_gas-commodity;r120640472472-biomass_gas;11493.1727838518;biomass_gas;69.0;"{""full_load_time_max"":1}";r120640472472;commodity;shortage
