name;bus;capacity;capacity_cost;capacity_potential;carrier;expandable;marginal_cost;output_parameters;profile;region;tech;type
r120640472472-heat_low_decentral-solarthermal_plant;r120640472472-heat_low_decentral;0.0;48641.64065072932;40.6809899965167;heat_low_decentral;true;0.0;{};r120640472472-heat_low_decentral-solarthermal_plant-profile;r120640472472;solarthermal_plant;volatile
