name;bus;capacity;capacity_cost;capacity_potential;carrier;expandable;marginal_cost;output_parameters;profile;region;tech;type
r120640472472-electricity-pv_rooftop;r120640472472-electricity;0.0;39700.5834021078;94.9223099918723;electricity;true;0.0;{};r120640472472-electricity-pv_rooftop-profile;r120640472472;pv_rooftop;volatile
