name;bus;capacity;capacity_cost;capacity_potential;carrier;expandable;marginal_cost;output_parameters;profile;region;tech;type
r120640472472-electricity-pv_ground;r120640472472-electricity;0.0;23159.664243948777;5.9071230446957;electricity;true;0.0;{};r120640472472-electricity-pv_ground-profile;r120640472472;pv_ground;volatile
