timeindex;r120640428428-electricity-pv_agri_vertical-profile;r120640472472-electricity-pv_agri_vertical-profile;r120670124124-electricity-pv_agri_vertical-profile;r120670201201-electricity-pv_agri_vertical-profile
2019-03-06 15:00:00;0.1641919333992531;0.1641919333992531;0.1641919333992531;0.1641919333992531
2019-03-06 16:00:00;0.0237567986559372;0.0237567986559372;0.0237567986559372;0.0237567986559372
2019-03-06 17:00:00;0.0;0.0;0.0;0.0
2019-03-06 18:00:00;0.0;0.0;0.0;0.0
2019-03-06 19:00:00;0.0;0.0;0.0;0.0
2019-03-06 20:00:00;0.0;0.0;0.0;0.0
2019-03-06 21:00:00;0.0;0.0;0.0;0.0
2019-03-06 22:00:00;0.0;0.0;0.0;0.0
2019-03-06 23:00:00;0.0;0.0;0.0;0.0
2019-03-07 00:00:00;0.0;0.0;0.0;0.0
2019-03-07 01:00:00;0.0;0.0;0.0;0.0
2019-03-07 02:00:00;0.0;0.0;0.0;0.0
2019-03-07 03:00:00;0.0;0.0;0.0;0.0
2019-03-07 04:00:00;0.0;0.0;0.0;0.0
2019-03-07 05:00:00;0.0017706484743005;0.0017706484743005;0.0017706484743005;0.0017706484743005
2019-03-07 06:00:00;0.0908975184288213;0.0908975184288213;0.0908975184288213;0.0908975184288213
2019-03-07 07:00:00;0.2048924626383352;0.2048924626383352;0.2048924626383352;0.2048924626383352
2019-03-07 08:00:00;0.3019698315909854;0.3019698315909854;0.3019698315909854;0.3019698315909854
2019-03-07 09:00:00;0.3100832917089067;0.3100832917089067;0.3100832917089067;0.3100832917089067
2019-03-07 10:00:00;0.3100726065148192;0.3100726065148192;0.3100726065148192;0.3100726065148192
2019-03-07 11:00:00;0.3043947569465189;0.3043947569465189;0.3043947569465189;0.3043947569465189
2019-03-07 12:00:00;0.2937448270701406;0.2937448270701406;0.2937448270701406;0.2937448270701406
2019-03-07 13:00:00;0.2755500110220236;0.2755500110220236;0.2755500110220236;0.2755500110220236
2019-03-07 14:00:00;0.2393125189396608;0.2393125189396608;0.2393125189396608;0.2393125189396608
2019-03-07 15:00:00;0.1618950370138538;0.1618950370138538;0.1618950370138538;0.1618950370138538
2019-03-07 16:00:00;0.0223237019926118;0.0223237019926118;0.0223237019926118;0.0223237019926118
2019-03-07 17:00:00;0.0;0.0;0.0;0.0
2019-03-07 18:00:00;0.0;0.0;0.0;0.0
2019-03-07 19:00:00;0.0;0.0;0.0;0.0
2019-03-07 20:00:00;0.0;0.0;0.0;0.0
2019-03-07 21:00:00;0.0;0.0;0.0;0.0
2019-03-07 22:00:00;0.0;0.0;0.0;0.0
2019-03-07 23:00:00;0.0;0.0;0.0;0.0
2019-03-08 00:00:00;0.0;0.0;0.0;0.0
2019-03-08 01:00:00;0.0;0.0;0.0;0.0
2019-03-08 02:00:00;0.0;0.0;0.0;0.0
2019-03-08 03:00:00;0.0;0.0;0.0;0.0
2019-03-08 04:00:00;0.0;0.0;0.0;0.0
2019-03-08 05:00:00;0.0134671557019265;0.0134671557019265;0.0134671557019265;0.0134671557019265
2019-03-08 06:00:00;0.2095092861638878;0.2095092861638878;0.2095092861638878;0.2095092861638878
2019-03-08 07:00:00;0.2742209317668044;0.2742209317668044;0.2742209317668044;0.2742209317668044
2019-03-08 08:00:00;0.2987733472291477;0.2987733472291477;0.2987733472291477;0.2987733472291477
2019-03-08 09:00:00;0.3045799305475437;0.3045799305475437;0.3045799305475437;0.3045799305475437
2019-03-08 10:00:00;0.3044836545106929;0.3044836545106929;0.3044836545106929;0.3044836545106929
2019-03-08 11:00:00;0.2995038202210473;0.2995038202210473;0.2995038202210473;0.2995038202210473
2019-03-08 12:00:00;0.289908195055674;0.289908195055674;0.289908195055674;0.289908195055674
2019-03-08 13:00:00;0.27297134693688;0.27297134693688;0.27297134693688;0.27297134693688
2019-03-08 14:00:00;0.2398164268646065;0.2398164268646065;0.2398164268646065;0.2398164268646065
2019-03-08 15:00:00;0.1669641667952949;0.1669641667952949;0.1669641667952949;0.1669641667952949
2019-03-08 16:00:00;0.033168397764686;0.033168397764686;0.033168397764686;0.033168397764686
2019-03-08 17:00:00;0.0;0.0;0.0;0.0
2019-03-08 18:00:00;0.0;0.0;0.0;0.0
2019-03-08 19:00:00;0.0;0.0;0.0;0.0
2019-03-08 20:00:00;0.0;0.0;0.0;0.0
2019-03-08 21:00:00;0.0;0.0;0.0;0.0
2019-03-08 22:00:00;0.0;0.0;0.0;0.0
2019-03-08 23:00:00;0.0;0.0;0.0;0.0
2019-03-09 00:00:00;0.0;0.0;0.0;0.0
2019-03-09 01:00:00;0.0;0.0;0.0;0.0
2019-03-09 02:00:00;0.0;0.0;0.0;0.0
2019-03-09 03:00:00;0.0;0.0;0.0;0.0
2019-03-09 04:00:00;0.0;0.0;0.0;0.0
2019-03-09 05:00:00;0.0023578885830606;0.0023578885830606;0.0023578885830606;0.0023578885830606
2019-03-09 06:00:00;0.056649469092266;0.056649469092266;0.056649469092266;0.056649469092266
2019-03-09 07:00:00;0.1834282952575893;0.1834282952575893;0.1834282952575893;0.1834282952575893
2019-03-09 08:00:00;0.2560775058136552;0.2560775058136552;0.2560775058136552;0.2560775058136552
2019-03-09 09:00:00;0.2675849036009045;0.2675849036009045;0.2675849036009045;0.2675849036009045
2019-03-09 10:00:00;0.2722493369101316;0.2722493369101316;0.2722493369101316;0.2722493369101316
2019-03-09 11:00:00;0.2696950150591304;0.2696950150591304;0.2696950150591304;0.2696950150591304
2019-03-09 12:00:00;0.245964143341497;0.245964143341497;0.245964143341497;0.245964143341497
2019-03-09 13:00:00;0.1603314327404614;0.1603314327404614;0.1603314327404614;0.1603314327404614
2019-03-09 14:00:00;0.1255108385896512;0.1255108385896512;0.1255108385896512;0.1255108385896512
2019-03-09 15:00:00;0.0191314182879433;0.0191314182879433;0.0191314182879433;0.0191314182879433
2019-03-09 16:00:00;0.0001981132506297;0.0001981132506297;0.0001981132506297;0.0001981132506297
2019-03-09 17:00:00;0.0;0.0;0.0;0.0
2019-03-09 18:00:00;0.0;0.0;0.0;0.0
2019-03-09 19:00:00;0.0;0.0;0.0;0.0
2019-03-09 20:00:00;0.0;0.0;0.0;0.0
2019-03-09 21:00:00;0.0;0.0;0.0;0.0
2019-03-09 22:00:00;0.0;0.0;0.0;0.0
2019-03-09 23:00:00;0.0;0.0;0.0;0.0
2019-03-10 00:00:00;0.0;0.0;0.0;0.0
2019-03-10 01:00:00;0.0;0.0;0.0;0.0
2019-03-10 02:00:00;0.0;0.0;0.0;0.0
2019-03-10 03:00:00;0.0;0.0;0.0;0.0
2019-03-10 04:00:00;0.0;0.0;0.0;0.0
2019-03-10 05:00:00;0.0;0.0;0.0;0.0
2019-03-10 06:00:00;0.0095862290321943;0.0095862290321943;0.0095862290321943;0.0095862290321943
2019-03-10 07:00:00;0.0286206314744196;0.0286206314744196;0.0286206314744196;0.0286206314744196
2019-03-10 08:00:00;0.1291736295298587;0.1291736295298587;0.1291736295298587;0.1291736295298587
2019-03-10 09:00:00;0.2702469573171372;0.2702469573171372;0.2702469573171372;0.2702469573171372
2019-03-10 10:00:00;0.2772495803969621;0.2772495803969621;0.2772495803969621;0.2772495803969621
2019-03-10 11:00:00;0.2726294375395239;0.2726294375395239;0.2726294375395239;0.2726294375395239
2019-03-10 12:00:00;0.240034491135246;0.240034491135246;0.240034491135246;0.240034491135246
2019-03-10 13:00:00;0.1923441131298186;0.1923441131298186;0.1923441131298186;0.1923441131298186
2019-03-10 14:00:00;0.0962692832841844;0.0962692832841844;0.0962692832841844;0.0962692832841844
2019-03-10 15:00:00;0.0262001912102442;0.0262001912102442;0.0262001912102442;0.0262001912102442
2019-03-10 16:00:00;0.0021825286588118;0.0021825286588118;0.0021825286588118;0.0021825286588118
2019-03-10 17:00:00;0.0;0.0;0.0;0.0
2019-03-10 18:00:00;0.0;0.0;0.0;0.0
2019-03-10 19:00:00;0.0;0.0;0.0;0.0
2019-03-10 20:00:00;0.0;0.0;0.0;0.0
2019-03-10 21:00:00;0.0;0.0;0.0;0.0
2019-03-10 22:00:00;0.0;0.0;0.0;0.0
2019-03-10 23:00:00;0.0;0.0;0.0;0.0
2019-03-11 00:00:00;0.0;0.0;0.0;0.0
2019-03-11 01:00:00;0.0;0.0;0.0;0.0
2019-03-11 02:00:00;0.0;0.0;0.0;0.0
2019-03-11 03:00:00;0.0;0.0;0.0;0.0
2019-03-11 04:00:00;0.0;0.0;0.0;0.0
2019-03-11 05:00:00;0.0063771328905996;0.0063771328905996;0.0063771328905996;0.0063771328905996
2019-03-11 06:00:00;0.1160550709293993;0.1160550709293993;0.1160550709293993;0.1160550709293993
2019-03-11 07:00:00;0.2130717937692333;0.2130717937692333;0.2130717937692333;0.2130717937692333
2019-03-11 08:00:00;0.2451754762548502;0.2451754762548502;0.2451754762548502;0.2451754762548502
2019-03-11 09:00:00;0.2765077874885756;0.2765077874885756;0.2765077874885756;0.2765077874885756
2019-03-11 10:00:00;0.2814500764778516;0.2814500764778516;0.2814500764778516;0.2814500764778516
2019-03-11 11:00:00;0.2440905857712689;0.2440905857712689;0.2440905857712689;0.2440905857712689
2019-03-11 12:00:00;0.2055907735603238;0.2055907735603238;0.2055907735603238;0.2055907735603238
2019-03-11 13:00:00;0.1304991274375954;0.1304991274375954;0.1304991274375954;0.1304991274375954
2019-03-11 14:00:00;0.0813480766731678;0.0813480766731678;0.0813480766731678;0.0813480766731678
2019-03-11 15:00:00;0.0424468705081351;0.0424468705081351;0.0424468705081351;0.0424468705081351
2019-03-11 16:00:00;0.01508230139475;0.01508230139475;0.01508230139475;0.01508230139475
2019-03-11 17:00:00;0.0;0.0;0.0;0.0
2019-03-11 18:00:00;0.0;0.0;0.0;0.0
2019-03-11 19:00:00;0.0;0.0;0.0;0.0
2019-03-11 20:00:00;0.0;0.0;0.0;0.0
2019-03-11 21:00:00;0.0;0.0;0.0;0.0
2019-03-11 22:00:00;0.0;0.0;0.0;0.0
2019-03-11 23:00:00;0.0;0.0;0.0;0.0
2019-03-12 00:00:00;0.0;0.0;0.0;0.0
2019-03-12 01:00:00;0.0;0.0;0.0;0.0
2019-03-12 02:00:00;0.0;0.0;0.0;0.0
2019-03-12 03:00:00;0.0;0.0;0.0;0.0
2019-03-12 04:00:00;0.0;0.0;0.0;0.0
2019-03-12 05:00:00;0.0068540546054146;0.0068540546054146;0.0068540546054146;0.0068540546054146
2019-03-12 06:00:00;0.043207602803964;0.043207602803964;0.043207602803964;0.043207602803964
2019-03-12 07:00:00;0.0844521605878943;0.0844521605878943;0.0844521605878943;0.0844521605878943
2019-03-12 08:00:00;0.2019591288539076;0.2019591288539076;0.2019591288539076;0.2019591288539076
2019-03-12 09:00:00;0.248175326983856;0.248175326983856;0.248175326983856;0.248175326983856
2019-03-12 10:00:00;0.2427633686485931;0.2427633686485931;0.2427633686485931;0.2427633686485931
2019-03-12 11:00:00;0.221990356500516;0.221990356500516;0.221990356500516;0.221990356500516
2019-03-12 12:00:00;0.1868153868925484;0.1868153868925484;0.1868153868925484;0.1868153868925484
2019-03-12 13:00:00;0.1441260846588888;0.1441260846588888;0.1441260846588888;0.1441260846588888
2019-03-12 14:00:00;0.1034394716731092;0.1034394716731092;0.1034394716731092;0.1034394716731092
2019-03-12 15:00:00;0.0534338351699648;0.0534338351699648;0.0534338351699648;0.0534338351699648
2019-03-12 16:00:00;0.0068904957971453;0.0068904957971453;0.0068904957971453;0.0068904957971453
2019-03-12 17:00:00;0.0;0.0;0.0;0.0
2019-03-12 18:00:00;0.0;0.0;0.0;0.0
2019-03-12 19:00:00;0.0;0.0;0.0;0.0
2019-03-12 20:00:00;0.0;0.0;0.0;0.0
2019-03-12 21:00:00;0.0;0.0;0.0;0.0
2019-03-12 22:00:00;0.0;0.0;0.0;0.0
2019-03-12 23:00:00;0.0;0.0;0.0;0.0
2019-03-13 00:00:00;0.0;0.0;0.0;0.0
2019-03-13 01:00:00;0.0;0.0;0.0;0.0
2019-03-13 02:00:00;0.0;0.0;0.0;0.0
2019-03-13 03:00:00;0.0;0.0;0.0;0.0
2019-03-13 04:00:00;0.0;0.0;0.0;0.0
2019-03-13 05:00:00;0.002606455958307;0.002606455958307;0.002606455958307;0.002606455958307
2019-03-13 06:00:00;0.0348213115412953;0.0348213115412953;0.0348213115412953;0.0348213115412953
2019-03-13 07:00:00;0.0804675976237281;0.0804675976237281;0.0804675976237281;0.0804675976237281
2019-03-13 08:00:00;0.1829801097932017;0.1829801097932017;0.1829801097932017;0.1829801097932017
2019-03-13 09:00:00;0.2713056756606274;0.2713056756606274;0.2713056756606274;0.2713056756606274
2019-03-13 10:00:00;0.2544568409784858;0.2544568409784858;0.2544568409784858;0.2544568409784858
2019-03-13 11:00:00;0.2261634152000074;0.2261634152000074;0.2261634152000074;0.2261634152000074
2019-03-13 12:00:00;0.1971674119881511;0.1971674119881511;0.1971674119881511;0.1971674119881511
2019-03-13 13:00:00;0.1734905463184209;0.1734905463184209;0.1734905463184209;0.1734905463184209
2019-03-13 14:00:00;0.1300656652906939;0.1300656652906939;0.1300656652906939;0.1300656652906939
2019-03-13 15:00:00;0.0492443465484127;0.0492443465484127;0.0492443465484127;0.0492443465484127
2019-03-13 16:00:00;0.0028451087736993;0.0028451087736993;0.0028451087736993;0.0028451087736993
2019-03-13 17:00:00;0.0;0.0;0.0;0.0
2019-03-13 18:00:00;0.0;0.0;0.0;0.0
2019-03-13 19:00:00;0.0;0.0;0.0;0.0
2019-03-13 20:00:00;0.0;0.0;0.0;0.0
2019-03-13 21:00:00;0.0;0.0;0.0;0.0
2019-03-13 22:00:00;0.0;0.0;0.0;0.0
2019-03-13 23:00:00;0.0;0.0;0.0;0.0
2019-03-14 00:00:00;0.0;0.0;0.0;0.0
2019-03-14 01:00:00;0.0;0.0;0.0;0.0
2019-03-14 02:00:00;0.0;0.0;0.0;0.0
2019-03-14 03:00:00;0.0;0.0;0.0;0.0
2019-03-14 04:00:00;0.0;0.0;0.0;0.0
2019-03-14 05:00:00;0.0;0.0;0.0;0.0
2019-03-14 06:00:00;0.007206640789939;0.007206640789939;0.007206640789939;0.007206640789939
2019-03-14 07:00:00;0.0227865953618559;0.0227865953618559;0.0227865953618559;0.0227865953618559
2019-03-14 08:00:00;0.0418908032551741;0.0418908032551741;0.0418908032551741;0.0418908032551741
2019-03-14 09:00:00;0.0580822771180377;0.0580822771180377;0.0580822771180377;0.0580822771180377
2019-03-14 10:00:00;0.0744293882730187;0.0744293882730187;0.0744293882730187;0.0744293882730187
2019-03-14 11:00:00;0.0936526241284657;0.0936526241284657;0.0936526241284657;0.0936526241284657
2019-03-14 12:00:00;0.1048139090588866;0.1048139090588866;0.1048139090588866;0.1048139090588866
2019-03-14 13:00:00;0.1058257532241165;0.1058257532241165;0.1058257532241165;0.1058257532241165
2019-03-14 14:00:00;0.0832712883095887;0.0832712883095887;0.0832712883095887;0.0832712883095887
2019-03-14 15:00:00;0.04330256455913;0.04330256455913;0.04330256455913;0.04330256455913
2019-03-14 16:00:00;0.0035283474909736;0.0035283474909736;0.0035283474909736;0.0035283474909736
2019-03-14 17:00:00;0.0;0.0;0.0;0.0
2019-03-14 18:00:00;0.0;0.0;0.0;0.0
2019-03-14 19:00:00;0.0;0.0;0.0;0.0
2019-03-14 20:00:00;0.0;0.0;0.0;0.0
2019-03-14 21:00:00;0.0;0.0;0.0;0.0
2019-03-14 22:00:00;0.0;0.0;0.0;0.0
2019-03-14 23:00:00;0.0;0.0;0.0;0.0
2019-03-15 00:00:00;0.0;0.0;0.0;0.0
2019-03-15 01:00:00;0.0;0.0;0.0;0.0
2019-03-15 02:00:00;0.0;0.0;0.0;0.0
2019-03-15 03:00:00;0.0;0.0;0.0;0.0
2019-03-15 04:00:00;0.0;0.0;0.0;0.0
2019-03-15 05:00:00;0.0002159527328319;0.0002159527328319;0.0002159527328319;0.0002159527328319
2019-03-15 06:00:00;0.0188294837906329;0.0188294837906329;0.0188294837906329;0.0188294837906329
2019-03-15 07:00:00;0.0513024149743015;0.0513024149743015;0.0513024149743015;0.0513024149743015
2019-03-15 08:00:00;0.0884606692598542;0.0884606692598542;0.0884606692598542;0.0884606692598542
2019-03-15 09:00:00;0.1259478862874615;0.1259478862874615;0.1259478862874615;0.1259478862874615
2019-03-15 10:00:00;0.2030363059893688;0.2030363059893688;0.2030363059893688;0.2030363059893688
2019-03-15 11:00:00;0.1953141178950888;0.1953141178950888;0.1953141178950888;0.1953141178950888
2019-03-15 12:00:00;0.1748936148680689;0.1748936148680689;0.1748936148680689;0.1748936148680689
2019-03-15 13:00:00;0.1333962133893595;0.1333962133893595;0.1333962133893595;0.1333962133893595
2019-03-15 14:00:00;0.0916000005837528;0.0916000005837528;0.0916000005837528;0.0916000005837528
2019-03-15 15:00:00;0.0483667510721662;0.0483667510721662;0.0483667510721662;0.0483667510721662
2019-03-15 16:00:00;0.0082542381806997;0.0082542381806997;0.0082542381806997;0.0082542381806997
2019-03-15 17:00:00;0.0;0.0;0.0;0.0
2019-03-15 18:00:00;0.0;0.0;0.0;0.0
2019-03-15 19:00:00;0.0;0.0;0.0;0.0
2019-03-15 20:00:00;0.0;0.0;0.0;0.0
2019-03-15 21:00:00;0.0;0.0;0.0;0.0
2019-03-15 22:00:00;0.0;0.0;0.0;0.0
2019-03-15 23:00:00;0.0;0.0;0.0;0.0
2019-03-16 00:00:00;0.0;0.0;0.0;0.0
2019-03-16 01:00:00;0.0;0.0;0.0;0.0
2019-03-16 02:00:00;0.0;0.0;0.0;0.0
2019-03-16 03:00:00;0.0;0.0;0.0;0.0
2019-03-16 04:00:00;0.0;0.0;0.0;0.0
2019-03-16 05:00:00;0.0;0.0;0.0;0.0
2019-03-16 06:00:00;0.0093738226180439;0.0093738226180439;0.0093738226180439;0.0093738226180439
2019-03-16 07:00:00;0.0281509144892216;0.0281509144892216;0.0281509144892216;0.0281509144892216
2019-03-16 08:00:00;0.0384312846115316;0.0384312846115316;0.0384312846115316;0.0384312846115316
2019-03-16 09:00:00;0.0678689691346793;0.0678689691346793;0.0678689691346793;0.0678689691346793
2019-03-16 10:00:00;0.0912029978436697;0.0912029978436697;0.0912029978436697;0.0912029978436697
2019-03-16 11:00:00;0.1099442510189927;0.1099442510189927;0.1099442510189927;0.1099442510189927
2019-03-16 12:00:00;0.0794085584161502;0.0794085584161502;0.0794085584161502;0.0794085584161502
2019-03-16 13:00:00;0.0587317130150066;0.0587317130150066;0.0587317130150066;0.0587317130150066
2019-03-16 14:00:00;0.0338605408103765;0.0338605408103765;0.0338605408103765;0.0338605408103765
2019-03-16 15:00:00;0.0159724848311052;0.0159724848311052;0.0159724848311052;0.0159724848311052
2019-03-16 16:00:00;0.0018715104854791;0.0018715104854791;0.0018715104854791;0.0018715104854791
2019-03-16 17:00:00;0.0;0.0;0.0;0.0
2019-03-16 18:00:00;0.0;0.0;0.0;0.0
2019-03-16 19:00:00;0.0;0.0;0.0;0.0
2019-03-16 20:00:00;0.0;0.0;0.0;0.0
2019-03-16 21:00:00;0.0;0.0;0.0;0.0
2019-03-16 22:00:00;0.0;0.0;0.0;0.0
2019-03-16 23:00:00;0.0;0.0;0.0;0.0
2019-03-17 00:00:00;0.0;0.0;0.0;0.0
2019-03-17 01:00:00;0.0;0.0;0.0;0.0
2019-03-17 02:00:00;0.0;0.0;0.0;0.0
2019-03-17 03:00:00;0.0;0.0;0.0;0.0
2019-03-17 04:00:00;0.0;0.0;0.0;0.0
2019-03-17 05:00:00;0.0;0.0;0.0;0.0
2019-03-17 06:00:00;0.0055849839383193;0.0055849839383193;0.0055849839383193;0.0055849839383193
2019-03-17 07:00:00;0.024843751637029;0.024843751637029;0.024843751637029;0.024843751637029
2019-03-17 08:00:00;0.0689787735228855;0.0689787735228855;0.0689787735228855;0.0689787735228855
2019-03-17 09:00:00;0.0805480056008551;0.0805480056008551;0.0805480056008551;0.0805480056008551
2019-03-17 10:00:00;0.0740795553545298;0.0740795553545298;0.0740795553545298;0.0740795553545298
2019-03-17 11:00:00;0.0472860346238487;0.0472860346238487;0.0472860346238487;0.0472860346238487
2019-03-17 12:00:00;0.0273848662182532;0.0273848662182532;0.0273848662182532;0.0273848662182532
2019-03-17 13:00:00;0.0203221686961117;0.0203221686961117;0.0203221686961117;0.0203221686961117
2019-03-17 14:00:00;0.0156784416284668;0.0156784416284668;0.0156784416284668;0.0156784416284668
2019-03-17 15:00:00;0.0050862028328479;0.0050862028328479;0.0050862028328479;0.0050862028328479
2019-03-17 16:00:00;0.0;0.0;0.0;0.0
2019-03-17 17:00:00;0.0;0.0;0.0;0.0
2019-03-17 18:00:00;0.0;0.0;0.0;0.0
2019-03-17 19:00:00;0.0;0.0;0.0;0.0
2019-03-17 20:00:00;0.0;0.0;0.0;0.0
2019-03-17 21:00:00;0.0;0.0;0.0;0.0
2019-03-17 22:00:00;0.0;0.0;0.0;0.0
2019-03-17 23:00:00;0.0;0.0;0.0;0.0
2019-03-18 00:00:00;0.0;0.0;0.0;0.0
2019-03-18 01:00:00;0.0;0.0;0.0;0.0
2019-03-18 02:00:00;0.0;0.0;0.0;0.0
2019-03-18 03:00:00;0.0;0.0;0.0;0.0
2019-03-18 04:00:00;0.0;0.0;0.0;0.0
2019-03-18 05:00:00;0.0;0.0;0.0;0.0
2019-03-18 06:00:00;0.0053045739560569;0.0053045739560569;0.0053045739560569;0.0053045739560569
2019-03-18 07:00:00;0.013032503976043;0.013032503976043;0.013032503976043;0.013032503976043
2019-03-18 08:00:00;0.0302950011095713;0.0302950011095713;0.0302950011095713;0.0302950011095713
2019-03-18 09:00:00;0.0776336252154124;0.0776336252154124;0.0776336252154124;0.0776336252154124
2019-03-18 10:00:00;0.1056649582870593;0.1056649582870593;0.1056649582870593;0.1056649582870593
2019-03-18 11:00:00;0.1012389858352471;0.1012389858352471;0.1012389858352471;0.1012389858352471
2019-03-18 12:00:00;0.1072409641671942;0.1072409641671942;0.1072409641671942;0.1072409641671942
2019-03-18 13:00:00;0.0823599026234199;0.0823599026234199;0.0823599026234199;0.0823599026234199
2019-03-18 14:00:00;0.0591942462878852;0.0591942462878852;0.0591942462878852;0.0591942462878852
2019-03-18 15:00:00;0.033867175270652;0.033867175270652;0.033867175270652;0.033867175270652
2019-03-18 16:00:00;0.0052425014693274;0.0052425014693274;0.0052425014693274;0.0052425014693274
2019-03-18 17:00:00;0.0;0.0;0.0;0.0
2019-03-18 18:00:00;0.0;0.0;0.0;0.0
2019-03-18 19:00:00;0.0;0.0;0.0;0.0
2019-03-18 20:00:00;0.0;0.0;0.0;0.0
2019-03-18 21:00:00;0.0;0.0;0.0;0.0
2019-03-18 22:00:00;0.0;0.0;0.0;0.0
2019-03-18 23:00:00;0.0;0.0;0.0;0.0
2019-03-19 00:00:00;0.0;0.0;0.0;0.0
2019-03-19 01:00:00;0.0;0.0;0.0;0.0
2019-03-19 02:00:00;0.0;0.0;0.0;0.0
2019-03-19 03:00:00;0.0;0.0;0.0;0.0
2019-03-19 04:00:00;0.0;0.0;0.0;0.0
2019-03-19 05:00:00;0.0228119520308328;0.0228119520308328;0.0228119520308328;0.0228119520308328
2019-03-19 06:00:00;0.134182963698464;0.134182963698464;0.134182963698464;0.134182963698464
2019-03-19 07:00:00;0.2325667104226501;0.2325667104226501;0.2325667104226501;0.2325667104226501
2019-03-19 08:00:00;0.2819598734496025;0.2819598734496025;0.2819598734496025;0.2819598734496025
2019-03-19 09:00:00;0.3022229625221602;0.3022229625221602;0.3022229625221602;0.3022229625221602
2019-03-19 10:00:00;0.3034705619179915;0.3034705619179915;0.3034705619179915;0.3034705619179915
2019-03-19 11:00:00;0.3006333612528105;0.3006333612528105;0.3006333612528105;0.3006333612528105
2019-03-19 12:00:00;0.2946912485913919;0.2946912485913919;0.2946912485913919;0.2946912485913919
2019-03-19 13:00:00;0.2822076743940451;0.2822076743940451;0.2822076743940451;0.2822076743940451
2019-03-19 14:00:00;0.2574908896529378;0.2574908896529378;0.2574908896529378;0.2574908896529378
2019-03-19 15:00:00;0.2011697149526445;0.2011697149526445;0.2011697149526445;0.2011697149526445
2019-03-19 16:00:00;0.0782403329464136;0.0782403329464136;0.0782403329464136;0.0782403329464136
2019-03-19 17:00:00;0.0;0.0;0.0;0.0
2019-03-19 18:00:00;0.0;0.0;0.0;0.0
2019-03-19 19:00:00;0.0;0.0;0.0;0.0
2019-03-19 20:00:00;0.0;0.0;0.0;0.0
2019-03-19 21:00:00;0.0;0.0;0.0;0.0
2019-03-19 22:00:00;0.0;0.0;0.0;0.0
2019-03-19 23:00:00;0.0;0.0;0.0;0.0
2019-03-20 00:00:00;0.0;0.0;0.0;0.0
2019-03-20 01:00:00;0.0;0.0;0.0;0.0
2019-03-20 02:00:00;0.0;0.0;0.0;0.0
2019-03-20 03:00:00;0.0;0.0;0.0;0.0
2019-03-20 04:00:00;0.0;0.0;0.0;0.0
2019-03-20 05:00:00;0.0013431398272944;0.0013431398272944;0.0013431398272944;0.0013431398272944
2019-03-20 06:00:00;0.0275540050224127;0.0275540050224127;0.0275540050224127;0.0275540050224127
2019-03-20 07:00:00;0.0827601616435369;0.0827601616435369;0.0827601616435369;0.0827601616435369
2019-03-20 08:00:00;0.1831595400674405;0.1831595400674405;0.1831595400674405;0.1831595400674405
2019-03-20 09:00:00;0.2421742159657907;0.2421742159657907;0.2421742159657907;0.2421742159657907
2019-03-20 10:00:00;0.2843954559761203;0.2843954559761203;0.2843954559761203;0.2843954559761203
2019-03-20 11:00:00;0.2765825530219313;0.2765825530219313;0.2765825530219313;0.2765825530219313
2019-03-20 12:00:00;0.2668609992150831;0.2668609992150831;0.2668609992150831;0.2668609992150831
2019-03-20 13:00:00;0.2425104689077586;0.2425104689077586;0.2425104689077586;0.2425104689077586
2019-03-20 14:00:00;0.2102543185384071;0.2102543185384071;0.2102543185384071;0.2102543185384071
2019-03-20 15:00:00;0.1400123605928908;0.1400123605928908;0.1400123605928908;0.1400123605928908
2019-03-20 16:00:00;0.0500206778825197;0.0500206778825197;0.0500206778825197;0.0500206778825197
2019-03-20 17:00:00;0.0;0.0;0.0;0.0
2019-03-20 18:00:00;0.0;0.0;0.0;0.0
2019-03-20 19:00:00;0.0;0.0;0.0;0.0
2019-03-20 20:00:00;0.0;0.0;0.0;0.0
2019-03-20 21:00:00;0.0;0.0;0.0;0.0
2019-03-20 22:00:00;0.0;0.0;0.0;0.0
2019-03-20 23:00:00;0.0;0.0;0.0;0.0
2019-03-21 00:00:00;0.0;0.0;0.0;0.0
2019-03-21 01:00:00;0.0;0.0;0.0;0.0
2019-03-21 02:00:00;0.0;0.0;0.0;0.0
2019-03-21 03:00:00;0.0;0.0;0.0;0.0
2019-03-21 04:00:00;0.0;0.0;0.0;0.0
2019-03-21 05:00:00;0.0752244236008564;0.0752244236008564;0.0752244236008564;0.0752244236008564
2019-03-21 06:00:00;0.1982764709628177;0.1982764709628177;0.1982764709628177;0.1982764709628177
2019-03-21 07:00:00;0.2566948006579479;0.2566948006579479;0.2566948006579479;0.2566948006579479
2019-03-21 08:00:00;0.2760942189145176;0.2760942189145176;0.2760942189145176;0.2760942189145176
2019-03-21 09:00:00;0.2680061392851973;0.2680061392851973;0.2680061392851973;0.2680061392851973
2019-03-21 10:00:00;0.2799029623762382;0.2799029623762382;0.2799029623762382;0.2799029623762382
2019-03-21 11:00:00;0.2852342815440339;0.2852342815440339;0.2852342815440339;0.2852342815440339
2019-03-21 12:00:00;0.2703288533189937;0.2703288533189937;0.2703288533189937;0.2703288533189937
2019-03-21 13:00:00;0.2570208251817443;0.2570208251817443;0.2570208251817443;0.2570208251817443
2019-03-21 14:00:00;0.22607949593296;0.22607949593296;0.22607949593296;0.22607949593296
2019-03-21 15:00:00;0.1677714594110632;0.1677714594110632;0.1677714594110632;0.1677714594110632
