timeindex;r120640428428-electricity-demand_mob-profile;r120640472472-electricity-demand_mob-profile;r120670124124-electricity-demand_mob-profile;r120670201201-electricity-demand_mob-profile
2019-01-03 12:00:00;0.0001229849305586;0.0001143999071886;0.0001141754969114;0.0001586024645246
2019-01-03 13:00:00;0.0001078323567635;0.000107281104291;0.0001125324266039;0.0001299293422286
2019-01-03 14:00:00;0.0001110655070376;0.0001168895307475;0.0001125408727988;9.80024435421048e-05
2019-01-03 15:00:00;0.0001274568554458;0.0001244193163018;0.0001233638804506;0.0001330952303738
2019-01-03 16:00:00;0.0001516626209579;0.0001443344210085;0.000140854179994;0.0001638892577945
2019-01-03 17:00:00;0.0001834045524415;0.0001846505927438;0.0001967875127861;0.0001913369746932
2019-01-03 18:00:00;0.0002107752913176;0.0001907535392773;0.0001891166193028;0.0001876948311333
2019-01-03 19:00:00;0.00018611842771;0.0001792813381453;0.0001506499309281;0.0001706449388074
2019-01-03 20:00:00;0.0001573165158779;0.0001424806312584;0.000142726056205;0.000139290268289
2019-01-03 21:00:00;0.0001321770312385;0.0001190811974924;0.0001208573041199;0.0001558302597682
2019-01-03 22:00:00;0.0001174712182817;0.000109806860982;0.0001153316863481;0.000116053852855
2019-01-03 23:00:00;9.63300544272497e-05;9.18393145290176e-05;9.25387370189307e-05;7.59559227037223e-05
2019-01-04 00:00:00;7.34680954512864e-05;6.6231094214212e-05;7.69871029302131e-05;3.38699366083186e-05
2019-01-04 01:00:00;4.12517051248493e-05;3.95336141802101e-05;3.83687226286319e-05;9.24681869225173e-06
2019-01-04 02:00:00;2.1150224234334e-05;2.76107322603212e-05;2.29102766585485e-05;4.08356614146055e-06
2019-01-04 03:00:00;1.18042387973118e-05;1.89019544232154e-05;1.74022918539927e-05;2.6632834911349e-06
2019-01-04 04:00:00;1.15010387080938e-05;1.52486344040576e-05;1.07760740106938e-05;2.76409500917756e-06
2019-01-04 05:00:00;9.74980528887104e-06;1.71236384605893e-05;1.6100564507839e-05;1.24744196059776e-05
2019-01-04 06:00:00;4.84579477179293e-05;4.99745862621421e-05;6.08046847505318e-05;7.79761956919302e-05
2019-01-04 07:00:00;0.0001416774221889;0.0001378125468238;0.0001471854159244;0.0002500341764013
2019-01-04 08:00:00;0.0002517654069145;0.0002366129063318;0.0002523855121316;0.000281785920916
2019-01-04 09:00:00;0.0002133706728231;0.0002015314220711;0.0002003647545079;0.0001989158876241
2019-01-04 10:00:00;0.0001365861878168;0.0001361353428725;0.0001412694090982;0.0001425562139114
2019-01-04 11:00:00;0.0001063683041813;0.0001103771925083;0.0001095758393192;0.0001083986852489
2019-01-04 12:00:00;8.77794514675889e-05;0.0001128646297296;0.0001189826245526;0.000111316963052
2019-01-04 13:00:00;0.0001107032293289;0.000125427374078;0.0001350753064269;0.0001223266092838
2019-01-04 14:00:00;0.0001207544052509;0.0001302252527836;0.0001295289669381;0.0001191948910313
2019-01-04 15:00:00;0.0001377674392968;0.000129705499834;0.0001278006832662;0.0001458560861815
2019-01-04 16:00:00;0.0001207181533553;0.0001293396591914;0.0001150597318766;0.0001749514559604
2019-01-04 17:00:00;0.000167299916968;0.0001603678102857;0.0001634463858845;0.0001828077816929
2019-01-04 18:00:00;0.0001873895942672;0.0001801784002493;0.0001799186046447;0.0001822115046029
2019-01-04 19:00:00;0.0001656962731869;0.0001615559871383;0.0001689332046257;0.0001891321658741
2019-01-04 20:00:00;0.0001383189298509;0.0001350115946545;0.0001401792502649;0.0001079608041504
2019-01-04 21:00:00;0.0001384885653757;0.0001202749573141;0.0001333288153886;8.45035335321863e-05
2019-01-04 22:00:00;0.0001114238054685;8.88664225283264e-05;0.0001146493797456;6.20866115104462e-05
2019-01-04 23:00:00;0.0001061504322345;0.0001005181180687;0.0001149229671;4.24021374086807e-05
2019-01-05 00:00:00;7.50468051915774e-05;7.38725147493354e-05;7.10556342929394e-05;3.12272318308432e-05
2019-01-05 01:00:00;4.10854211169948e-05;3.95719385301169e-05;4.25795843109179e-05;2.67414723472216e-05
2019-01-05 02:00:00;2.0425912009378e-05;2.37019779845245e-05;2.3384495462021e-05;1.45699514956916e-05
2019-01-05 03:00:00;9.180261582563e-06;1.19831208875541e-05;9.86164967869865e-06;1.11804626900037e-05
2019-01-05 04:00:00;5.45232359906228e-06;8.25257752294388e-06;7.59075397726077e-06;5.00284279690127e-06
2019-01-05 05:00:00;1.35902675511475e-05;1.26788496086879e-05;1.99054813977809e-05;2.28921596158251e-05
2019-01-05 06:00:00;6.13872718763862e-05;5.19848699544075e-05;6.32338364234764e-05;0.0001037070880009
2019-01-05 07:00:00;0.0001647062994187;0.0001489699641512;0.0001607582416507;0.0001724255092309
2019-01-05 08:00:00;0.0002334109697228;0.0002315609439698;0.0002246069812957;0.0002298012767093
2019-01-05 09:00:00;0.0001826499786386;0.0002002706275785;0.0002040364144293;0.0002060076319337
2019-01-05 10:00:00;0.0001295195221553;0.0001317482808962;0.0001308115458428;0.0001401075155213
2019-01-05 11:00:00;0.0001022053180779;0.0001088462486826;9.22563783380585e-05;0.0001041696410496
2019-01-05 12:00:00;9.11338490922918e-05;8.74119321937379e-05;9.13681984434593e-05;0.0001129573953828
2019-01-05 13:00:00;0.0001123684559365;0.0001143260304525;0.0001023540969975;0.0001156441353084
2019-01-05 14:00:00;0.000110042835227;0.0001239710878233;0.0001217820504752;0.0001287089193028
2019-01-05 15:00:00;0.000143234339287;0.0001450916258325;0.0001305254300863;0.0001155901554534
2019-01-05 16:00:00;0.0001551675009145;0.000162950099419;0.0001638547944514;0.0001323104054411
2019-01-05 17:00:00;0.000171172018899;0.0001634130368737;0.0001798507171789;0.0001830149298067
2019-01-05 18:00:00;0.00017434774202;0.0001769002213477;0.0002017994516231;0.0001971551769695
2019-01-05 19:00:00;0.0001680607813502;0.0001815333243815;0.0001926753791027;0.0001433196333587
2019-01-05 20:00:00;0.0001471973913225;0.0001501219005068;0.0001511842448782;0.0001674200286351
2019-01-05 21:00:00;0.0001236554674091;0.0001211903104741;0.0001134931397328;0.0001085659574614
2019-01-05 22:00:00;0.0001166048044627;0.0001042311438918;0.0001097171776129;8.01667988537182e-05
2019-01-05 23:00:00;7.86460217893121e-05;7.93242694287496e-05;8.62015114430924e-05;0.0001219127365974
2019-01-06 00:00:00;7.11399014408423e-05;5.65077386299746e-05;5.78634111615288e-05;7.79176836766168e-05
2019-01-06 01:00:00;4.05297411666886e-05;3.58114281884784e-05;3.74397893016003e-05;4.8100467554959e-05
2019-01-06 02:00:00;2.3213398729795e-05;2.80052368618227e-05;2.48980532325645e-05;2.93796159915966e-05
2019-01-06 03:00:00;9.54046469712496e-06;1.75868260264995e-05;9.92036572565215e-06;1.26726935149766e-05
2019-01-06 04:00:00;5.90917668292347e-06;9.44576940925265e-06;6.18468921003128e-06;8.82855646966523e-06
2019-01-06 05:00:00;1.71076378746033e-05;1.36463430150707e-05;1.61993900461442e-05;2.75194567002984e-05
2019-01-06 06:00:00;7.77760216915889e-05;6.53736009156733e-05;7.11718001801211e-05;0.0001105667175149
2019-01-06 07:00:00;0.0001442074517083;0.0001409258036471;0.0001285022448812;0.0002072881476873
2019-01-06 08:00:00;0.0002411894254652;0.0002389988643055;0.0002406990418074;0.000316761062593
2019-01-06 09:00:00;0.0002020842424184;0.000185128444144;0.00019639106906;0.0001582323226221
2019-01-06 10:00:00;0.0001428875973637;0.0001407465337287;0.0001286225002006;9.09068111955097e-05
2019-01-06 11:00:00;0.0001242097595409;0.0001086714002414;9.70459994521061e-05;0.0001055843240993
2019-01-06 12:00:00;0.0001102896230865;9.79929665247881e-05;0.000103709931651;8.33310948362276e-05
2019-01-06 13:00:00;9.9363994374309e-05;0.0001087109690469;0.0001144850221388;8.08558768793655e-05
2019-01-06 14:00:00;0.0001118128408375;0.0001169774039481;0.000126850143142;0.0001304076443363
2019-01-06 15:00:00;0.0001504122405502;0.0001405368112516;0.0001333783654355;0.0001302084185796
2019-01-06 16:00:00;0.0001630566060026;0.000163608977616;0.0001390789762281;0.000133992708917
2019-01-06 17:00:00;0.0001893414482057;0.0001812724865038;0.0001845104446296;0.0001631225953668
2019-01-06 18:00:00;0.0001708762138073;0.0001759381742643;0.0001928120933033;0.0001618077998029
2019-01-06 19:00:00;0.0001554426417771;0.0001547092563796;0.0001491206133093;0.000209558836885
2019-01-06 20:00:00;0.0001597372423654;0.0001497175451858;0.0001396812498954;0.0001977043680253
2019-01-06 21:00:00;0.000161832780919;0.0001472601505849;0.0001440764792246;0.0001223025329945
2019-01-06 22:00:00;0.0001271633668438;0.0001002332695197;0.000119912493536;9.9601282359327e-05
2019-01-06 23:00:00;0.0001156350176178;0.0001082591292072;0.0001127303594611;8.44681646638107e-05
2019-01-07 00:00:00;8.22702632197161e-05;7.74201255920965e-05;7.6828236433923e-05;5.14997701156311e-05
2019-01-07 01:00:00;5.02335940974875e-05;4.57083487166144e-05;4.24180228354066e-05;3.98716311141365e-05
2019-01-07 02:00:00;3.08221119427251e-05;2.77154178110471e-05;2.9353276556247e-05;2.0578248152439e-05
2019-01-07 03:00:00;2.27149406780841e-05;1.74419274816016e-05;2.37163770955126e-05;5.03435913491637e-06
2019-01-07 04:00:00;2.16218931728407e-05;1.90339130707775e-05;1.92442415128164e-05;4.87906320111559e-06
2019-01-07 05:00:00;1.47009468370122e-05;1.00457506984501e-05;1.2303586246367e-05;9.24031652752474e-06
2019-01-07 06:00:00;4.58571498290195e-05;4.50976919511122e-05;4.63017732864283e-05;5.44166724177102e-05
2019-01-07 07:00:00;0.0001497483911692;0.0001396019372206;0.0001418514523585;0.0001349962884276
2019-01-07 08:00:00;0.0002404699492042;0.0002147330357238;0.0002315580768972;0.0002533270465756
2019-01-07 09:00:00;0.0001948210175524;0.00021104038969;0.0002044787233783;0.0001772212138453
2019-01-07 10:00:00;0.0001495918841484;0.0001456963824147;0.0001496229921168;0.0001347282674592
2019-01-07 11:00:00;0.0001197757208029;0.0001056498427094;0.0001046823422903;0.0001040454319015
2019-01-07 12:00:00;0.0001140531457264;0.0001073953111465;9.23477114006201e-05;7.41833554888e-05
2019-01-07 13:00:00;0.0001451351941366;0.0001375237941006;0.0001166198791907;0.0001080730357878
2019-01-07 14:00:00;0.0001403492928141;0.0001264563191862;0.0001247145346749;0.0001567083029053
2019-01-07 15:00:00;0.0001287119310901;0.000116413689997;0.0001184558753298;0.0001134704979907
2019-01-07 16:00:00;0.0001494684824365;0.0001532554102337;0.0001578016832667;0.0001612798886335
2019-01-07 17:00:00;0.0001662760181701;0.000159553077455;0.000179643557811;0.0001361111363777
2019-01-07 18:00:00;0.0001815585099391;0.0001743569837167;0.0001849027555726;0.0001289241751851
2019-01-07 19:00:00;0.0001778297216736;0.000170674917995;0.000181504206146;0.0001604888796401
2019-01-07 20:00:00;0.0001479239311907;0.0001617314797682;0.0001582905944033;0.0001325448398569
2019-01-07 21:00:00;0.0001235995707475;0.0001360009709572;0.0001363989097069;8.55229771344225e-05
2019-01-07 22:00:00;0.0001207587580724;0.0001076169999175;8.82159397720743e-05;9.80441720631331e-05
2019-01-07 23:00:00;0.0001152538577947;0.0001092107033434;9.58037151831582e-05;0.0001036325519085
2019-01-08 00:00:00;8.03913060714329e-05;8.34224322753355e-05;7.15265042415351e-05;9.2938447048123e-05
2019-01-08 01:00:00;5.2971385240848e-05;5.54448760085302e-05;5.18019079705447e-05;4.4620714305482e-05
2019-01-08 02:00:00;2.67554378520978e-05;2.97728126852589e-05;2.7432215168247e-05;3.01346675869257e-05
2019-01-08 03:00:00;1.94720027164492e-05;1.98190888627463e-05;2.26389887066621e-05;1.68721111826938e-05
2019-01-08 04:00:00;1.42897663587822e-05;1.42567582097948e-05;1.09704087455817e-05;7.79651546464466e-06
2019-01-08 05:00:00;7.65496956162923e-06;7.45671649423489e-06;5.08531921955032e-06;6.00915404403432e-06
2019-01-08 06:00:00;1.62892857033393e-05;1.69803467273821e-05;2.17375470577451e-05;2.84978482004871e-05
2019-01-08 07:00:00;2.02802747206511e-05;2.059842547419e-05;2.82164107707501e-05;4.09763690329025e-05
2019-01-08 08:00:00;5.0059306138021e-05;5.28666130548929e-05;6.43874537085025e-05;5.51499698827901e-05
2019-01-08 09:00:00;0.0001052493307341;0.0001045778052786;9.42983200205911e-05;0.0001624869892752
2019-01-08 10:00:00;0.0001415068424287;0.0001342102043391;0.0001272732765551;0.0001473317502111
2019-01-08 11:00:00;0.0001515341219312;0.00013520424613;0.0001628718278747;0.0001542534639137
2019-01-08 12:00:00;0.000154592023149;0.0001492190895063;0.0001523145321688;0.0001319610718696
2019-01-08 13:00:00;0.0001602850571459;0.0001796829800652;0.0001595364551192;0.0001837719040643
2019-01-08 14:00:00;0.0001920532612018;0.0001817425100347;0.0001713533104166;0.00012380466895
2019-01-08 15:00:00;0.0001806054054512;0.0001776533560701;0.0001937658269418;0.0001357047370438
2019-01-08 16:00:00;0.0001850444299598;0.000179643840719;0.0001742276177458;0.0001586103980079
2019-01-08 17:00:00;0.0001730938051651;0.0001685207118014;0.0001700153290973;0.0001415881218861
2019-01-08 18:00:00;0.0001691802346972;0.0001593709965311;0.000173151547946;0.0001426643110185
2019-01-08 19:00:00;0.0001560341611685;0.0001456827080446;0.0001642569460424;0.0001433517483072
2019-01-08 20:00:00;0.0001127017450991;0.0001229351835247;0.00015240504879;0.0001228235845802
2019-01-08 21:00:00;8.47847867852783e-05;8.51437729159096e-05;0.0001035584131276;8.8675010610055e-05
2019-01-08 22:00:00;8.39474159876206e-05;7.91102425995744e-05;8.28287919111789e-05;8.12023603587412e-05
2019-01-08 23:00:00;8.33510392313297e-05;8.19110776436485e-05;9.08073248590492e-05;9.07845288912398e-05
2019-01-09 00:00:00;6.57161976270719e-05;7.92094671866501e-05;7.62902521100299e-05;7.12312283238655e-05
2019-01-09 01:00:00;4.29056177687894e-05;5.04039331781934e-05;5.44063055443224e-05;5.37827771617885e-05
2019-01-09 02:00:00;3.1331243551202e-05;3.26050616909209e-05;2.93003306910108e-05;2.14936241512253e-05
2019-01-09 03:00:00;1.92926453282231e-05;2.17332761875069e-05;2.4956965261586e-05;5.11819319738866e-06
2019-01-09 04:00:00;1.39963156948242e-05;1.37964999945827e-05;1.97879842775656e-05;1.95992177560975e-06
2019-01-09 05:00:00;8.7238782655507e-06;1.15910380941057e-05;1.03182237740462e-05;5.62800454925607e-07
2019-01-09 06:00:00;2.14672318210218e-05;2.32661745404041e-05;2.23959745548761e-05;2.93988266341462e-06
2019-01-09 07:00:00;3.08468326226392e-05;2.95576853669835e-05;2.71799474115345e-05;2.63650333301331e-05
2019-01-09 08:00:00;4.23871598900051e-05;3.06347957841179e-05;3.18448859983011e-05;2.54059638835576e-05
2019-01-09 09:00:00;5.64528188462169e-05;5.73826152641008e-05;6.02084404669863e-05;4.52787764468328e-05
2019-01-09 10:00:00;0.0001029034764085;0.0001084965322794;0.0001104248517008;0.0001089823360007
2019-01-09 11:00:00;0.0001411942149011;0.0001423707092341;0.0001384623967729;0.000125362908702
2019-01-09 12:00:00;0.0001284941810638;0.0001329948837155;0.0001383618227494;0.0001365172476258
2019-01-09 13:00:00;0.0001575172800429;0.000148102661615;0.0001538387632854;0.0001307425498018
2019-01-09 14:00:00;0.0001574745611723;0.0001707334415662;0.0001707266591088;0.0002003820231703
2019-01-09 15:00:00;0.0001668997842387;0.0001713187748818;0.0001655735120308;0.000168111842355
2019-01-09 16:00:00;0.0001832635941765;0.0001726335836243;0.0001658803206036;0.0002130953337839
2019-01-09 17:00:00;0.0001847202770531;0.0001931936481469;0.0001783049117783;0.0001852681879521
2019-01-09 18:00:00;0.0001650230385209;0.0001726345791887;0.0001718582035747;0.0001821023187737
2019-01-09 19:00:00;0.0001474255668492;0.0001719976131694;0.0001676815493432;0.000165037511105
2019-01-09 20:00:00;0.0001257114959361;0.0001482268729169;0.0001438067934487;0.0001107228859571
2019-01-09 21:00:00;0.0001015571212149;0.0001208151193343;0.0001097705425366;9.79174706524671e-05
2019-01-09 22:00:00;8.78795832239333e-05;8.99608503981087e-05;9.44378231273025e-05;8.53695142934464e-05
2019-01-09 23:00:00;7.49166783963447e-05;5.99236763179113e-05;6.43254836367051e-05;7.4284973019591e-05
2019-01-10 00:00:00;3.78873541174417e-05;3.48085044013082e-05;3.25591927696867e-05;5.0022492567002e-05
2019-01-10 01:00:00;2.3159781916843e-05;2.97492070720539e-05;2.15935643609073e-05;2.99071379689591e-05
2019-01-10 02:00:00;1.47070214614451e-05;1.97821761158206e-05;1.55398390389089e-05;1.37267906250059e-05
2019-01-10 03:00:00;1.04032768351431e-05;1.0912492619632e-05;1.05856074380058e-05;8.42958568505117e-06
2019-01-10 04:00:00;1.01693421857121e-05;9.79687179428959e-06;1.43285461278619e-05;9.34731169562166e-06
2019-01-10 05:00:00;2.93940064548132e-05;2.63511553821318e-05;3.17703152729869e-05;1.22047522628081e-05
2019-01-10 06:00:00;9.07326696624967e-05;8.61535192474793e-05;9.56464020931217e-05;0.0001132796597994
2019-01-10 07:00:00;0.0002152985395503;0.0002012718920917;0.000205627752696;0.0002473770912333
2019-01-10 08:00:00;0.0003670130908622;0.0003404521492183;0.0003627081063501;0.0003868934152212
2019-01-10 09:00:00;0.0002815139484773;0.0002874027768893;0.000275144922336;0.0002989457408656
2019-01-10 10:00:00;0.0001857658725132;0.0001939129532;0.0001793609390249;0.0001709185805088
2019-01-10 11:00:00;0.0001417476821239;0.0001489350315526;0.0001214438703213;0.000123966061242
2019-01-10 12:00:00;0.0001322957766247;0.0001336624389396;0.0001225822064239;0.0001268441218166
2019-01-10 13:00:00;0.0001118607504089;0.0001038454017212;0.0001173832157986;0.0001020866269247
2019-01-10 14:00:00;0.0001106749333949;0.0001210681879054;0.0001081538801354;0.0001250268907314
2019-01-10 15:00:00;0.0001369205768579;0.0001423154163671;0.0001342866529097;0.0001805188345217
2019-01-10 16:00:00;0.0001558719939233;0.0001790790433596;0.0001551635514892;0.0002194194043415
2019-01-10 17:00:00;0.0001846584296331;0.0001904935993596;0.0001785310877288;0.0002325880031362
2019-01-10 18:00:00;0.0001996278554795;0.0001917847878482;0.0001757772380231;0.0002281068722894
2019-01-10 19:00:00;0.0001919841685908;0.0001931674901798;0.0002007110557253;0.0002331595164291
2019-01-10 20:00:00;0.0001508481582454;0.0001541568840545;0.0001679060201594;0.0001904393518831
2019-01-10 21:00:00;0.000109902020932;0.0001330062546228;0.0001176258578554;0.0001344070548764
2019-01-10 22:00:00;0.0001091043378535;0.0001163498469885;0.0001150686910568;9.0480688033787e-05
2019-01-10 23:00:00;9.76096257173558e-05;8.72521733858238e-05;8.49335273320805e-05;8.87423258635245e-05
2019-01-11 00:00:00;6.08713671946119e-05;5.64451644781212e-05;5.73842178454724e-05;4.34506340966129e-05
2019-01-11 01:00:00;3.40467712316844e-05;3.78627349910605e-05;3.64084901150344e-05;2.74919959639491e-05
2019-01-11 02:00:00;2.84740555900352e-05;2.79557319330751e-05;2.10444460880064e-05;4.33089089936293e-06
2019-01-11 03:00:00;1.17377866083831e-05;1.51544864634853e-05;1.14918520023043e-05;4.25837428187283e-06
2019-01-11 04:00:00;7.63131390274376e-06;1.47165308433418e-05;1.12211330306155e-05;3.3512150730428e-06
2019-01-11 05:00:00;1.15191189356881e-05;1.50211906362626e-05;1.33127159775229e-05;1.16710112780598e-05
2019-01-11 06:00:00;6.63681234418039e-05;5.48832605510904e-05;5.50782043249869e-05;0.0001048879352826
2019-01-11 07:00:00;0.0001365978869974;0.0001391172437551;0.0001334399959255;0.0002285432403033
2019-01-11 08:00:00;0.0002648148026689;0.0002455164927007;0.0002830326424318;0.0003027849685063
2019-01-11 09:00:00;0.0002190643760858;0.0002055643949691;0.0002315213009073;0.0001956581259732
2019-01-11 10:00:00;0.0001322014672211;0.0001257760656355;0.0001362586407348;0.000188399368452
2019-01-11 11:00:00;0.0001070685818535;0.0001022801597252;0.0001100591798687;0.000114473516563
2019-01-11 12:00:00;0.0001087741823074;0.0001028251922028;0.0001067070014251;0.00010465578905
2019-01-11 13:00:00;0.0001120976341727;0.0001170945096529;0.0001138085245531;0.0001243795498888
2019-01-11 14:00:00;0.0001204243508728;0.0001148390584621;0.0001204054796545;0.0001101825702262
2019-01-11 15:00:00;0.0001273641232266;0.0001325197066747;0.0001257667903956;8.99698613253934e-05
2019-01-11 16:00:00;0.0001515571804714;0.0001453508727592;0.0001467570226054;0.0001579026241305
2019-01-11 17:00:00;0.0001690800341985;0.0001651158424473;0.0001617341420352;0.0001852663301427
2019-01-11 18:00:00;0.0001852776353559;0.0001856248403716;0.0001843516937356;0.000188157902333
2019-01-11 19:00:00;0.0001758087906884;0.0001676040117013;0.000171497567669;0.0001561571395301
2019-01-11 20:00:00;0.0001509537880978;0.0001444837068691;0.0001601597395093;0.0001424267181888
2019-01-11 21:00:00;0.0001299749341614;0.0001464886369625;0.0001578209599546;8.88857196682761e-05
2019-01-11 22:00:00;9.41013838676394e-05;0.0001021218845035;0.0001168730988603;8.88717525142553e-05
2019-01-11 23:00:00;8.25490915291956e-05;7.6904013284858e-05;9.97383342701237e-05;8.11303310153097e-05
2019-01-12 00:00:00;7.39325386541861e-05;6.2092386518648e-05;7.36750023679137e-05;4.95019903827127e-05
2019-01-12 01:00:00;4.22799346947746e-05;4.49921084403223e-05;4.50941227517885e-05;4.69414974867811e-05
