scenario;name;var_name;carrier;region;tech;type;var_value
2050-100-el_eff;B-ch4-import;flow_out_ch4;ch4;B;import;shortage;0.0
2050-100-el_eff;BB-ch4-import;flow_out_ch4;ch4;BB;import;shortage;0.0
2050-100-el_eff;B-ch4-import;summed_variable_costs_out_ch4;ch4;B;import;shortage;0.0
2050-100-el_eff;BB-ch4-import;summed_variable_costs_out_ch4;ch4;BB;import;shortage;0.0
2050-100-el_eff;B-ch4-shortage;flow_out_ch4;ch4;B;shortage;shortage;7625324.5088951
2050-100-el_eff;BB-ch4-shortage;flow_out_ch4;ch4;BB;shortage;shortage;6214945.70615
2050-100-el_eff;B-ch4-shortage;summed_variable_costs_out_ch4;ch4;B;shortage;shortage;1591405225.0064073
2050-100-el_eff;BB-ch4-shortage;summed_variable_costs_out_ch4;ch4;BB;shortage;shortage;1297059168.8735049
2050-100-el_eff;B-electricity-bev_charging;flow_in_electricity;electricity;B;bev_charging;load;2990278.0
2050-100-el_eff;BB-electricity-bev_charging;flow_in_electricity;electricity;BB;bev_charging;load;12508088.000000002
2050-100-el_eff;B-electricity-curtailment;flow_in_electricity;electricity;B;curtailment;excess;12194.1052123
2050-100-el_eff;BB-electricity-curtailment;flow_in_electricity;electricity;BB;curtailment;excess;1431493.066
2050-100-el_eff;B-electricity-demand;flow_in_electricity;electricity;B;demand;load;8422659.0
2050-100-el_eff;BB-electricity-demand;flow_in_electricity;electricity;BB;demand;load;19040783.000000004
2050-100-el_eff;B-electricity-electrolyzer;flow_in_electricity;electricity;B;electrolyzer;conversion;10476319.620110001
2050-100-el_eff;BB-electricity-electrolyzer;flow_in_electricity;electricity;BB;electrolyzer;conversion;34739586.7695448
2050-100-el_eff;B-electricity-electrolyzer;flow_out_h2;electricity;B;electrolyzer;conversion;7857239.816890001
2050-100-el_eff;BB-electricity-electrolyzer;flow_out_h2;electricity;BB;electrolyzer;conversion;26054690.504423603
2050-100-el_eff;B-electricity-electrolyzer;invest_costs_out_h2;electricity;B;electrolyzer;conversion;68901478.70441258
2050-100-el_eff;BB-electricity-electrolyzer;invest_costs_out_h2;electricity;BB;electrolyzer;conversion;428334137.50331205
2050-100-el_eff;B-electricity-electrolyzer;invest_out_h2;electricity;B;electrolyzer;conversion;1425.4657
2050-100-el_eff;BB-electricity-electrolyzer;invest_out_h2;electricity;BB;electrolyzer;conversion;8861.575
2050-100-el_eff;B-electricity-electrolyzer;summed_variable_costs_out_h2;electricity;B;electrolyzer;conversion;7.857239816890001
2050-100-el_eff;BB-electricity-electrolyzer;summed_variable_costs_out_h2;electricity;BB;electrolyzer;conversion;26.0546905044236
2050-100-el_eff;B-electricity-export;flow_in_electricity;electricity;B;export;excess;0.0
2050-100-el_eff;BB-electricity-export;flow_in_electricity;electricity;BB;export;excess;5685025.337887
2050-100-el_eff;B-electricity-heatpump_large;flow_in_electricity;electricity;B;heatpump_large;conversion;526775.914712722
2050-100-el_eff;BB-electricity-heatpump_large;flow_in_electricity;electricity;BB;heatpump_large;conversion;1499.6921135999999
2050-100-el_eff;B-electricity-heatpump_large;flow_out_heat_central;electricity;B;heatpump_large;conversion;2897267.54465843
2050-100-el_eff;BB-electricity-heatpump_large;flow_out_heat_central;electricity;BB;heatpump_large;conversion;8248.3063888
2050-100-el_eff;B-electricity-heatpump_large;invest_costs_out_heat_central;electricity;B;heatpump_large;conversion;36272003.20247887
2050-100-el_eff;BB-electricity-heatpump_large;invest_costs_out_heat_central;electricity;BB;heatpump_large;conversion;336282.91662706615
2050-100-el_eff;B-electricity-heatpump_large;invest_out_heat_central;electricity;B;heatpump_large;conversion;942.45262
2050-100-el_eff;BB-electricity-heatpump_large;invest_out_heat_central;electricity;BB;heatpump_large;conversion;8.7376127
2050-100-el_eff;B-electricity-heatpump_large;summed_variable_costs_out_heat_central;electricity;B;heatpump_large;conversion;4925354.825919331
2050-100-el_eff;BB-electricity-heatpump_large;summed_variable_costs_out_heat_central;electricity;BB;heatpump_large;conversion;14022.12086096
2050-100-el_eff;B-electricity-heatpump_small;flow_in_electricity;electricity;B;heatpump_small;conversion;1547184.46729451
2050-100-el_eff;BB-electricity-heatpump_small;flow_in_electricity;electricity;BB;heatpump_small;conversion;4422233.909933
2050-100-el_eff;B-electricity-heatpump_small;flow_out_heat_decentral;electricity;B;heatpump_small;conversion;4472687.710557099
2050-100-el_eff;BB-electricity-heatpump_small;flow_out_heat_decentral;electricity;BB;heatpump_small;conversion;12875487.378388999
2050-100-el_eff;B-electricity-heatpump_small;invest_costs_out_heat_decentral;electricity;B;heatpump_small;conversion;143395276.4748557
2050-100-el_eff;BB-electricity-heatpump_small;invest_costs_out_heat_decentral;electricity;BB;heatpump_small;conversion;412695405.62651265
2050-100-el_eff;B-electricity-heatpump_small;invest_out_heat_decentral;electricity;B;heatpump_small;conversion;1682.736
2050-100-el_eff;BB-electricity-heatpump_small;invest_out_heat_decentral;electricity;BB;heatpump_small;conversion;4842.9588
2050-100-el_eff;B-electricity-heatpump_small;summed_variable_costs_out_heat_decentral;electricity;B;heatpump_small;conversion;12076256.81850417
2050-100-el_eff;BB-electricity-heatpump_small;summed_variable_costs_out_heat_decentral;electricity;BB;heatpump_small;conversion;34763815.9216503
2050-100-el_eff;B-electricity-import;flow_out_electricity;electricity;B;import;shortage;0.0
2050-100-el_eff;BB-electricity-import;flow_out_electricity;electricity;BB;import;shortage;0.0
2050-100-el_eff;B-electricity-import;summed_variable_costs_out_electricity;electricity;B;import;shortage;0.0
2050-100-el_eff;BB-electricity-import;summed_variable_costs_out_electricity;electricity;BB;import;shortage;0.0
2050-100-el_eff;B-electricity-liion_battery;flow_in_electricity;electricity;B;liion_battery;storage;7299.87631063845
2050-100-el_eff;BB-electricity-liion_battery;flow_in_electricity;electricity;BB;liion_battery;storage;4762242.3587842
2050-100-el_eff;B-electricity-liion_battery;flow_out_electricity;electricity;B;liion_battery;storage;6176.888974580001
2050-100-el_eff;BB-electricity-liion_battery;flow_out_electricity;electricity;BB;liion_battery;storage;4028881.0840057996
2050-100-el_eff;B-electricity-liion_battery;invest;electricity;B;liion_battery;storage;17.697927
2050-100-el_eff;BB-electricity-liion_battery;invest;electricity;BB;liion_battery;storage;15482.603
2050-100-el_eff;B-electricity-liion_battery;invest_costs;electricity;B;liion_battery;storage;283550.4395069268
2050-100-el_eff;BB-electricity-liion_battery;invest_costs;electricity;BB;liion_battery;storage;248057237.74096614
2050-100-el_eff;B-electricity-liion_battery;invest_costs_in_electricity;electricity;B;liion_battery;storage;32641.976890519036
2050-100-el_eff;BB-electricity-liion_battery;invest_costs_in_electricity;electricity;BB;liion_battery;storage;15697942.792153245
2050-100-el_eff;B-electricity-liion_battery;invest_costs_out_electricity;electricity;B;liion_battery;storage;0.0
2050-100-el_eff;BB-electricity-liion_battery;invest_costs_out_electricity;electricity;BB;liion_battery;storage;0.0
2050-100-el_eff;B-electricity-liion_battery;invest_in_electricity;electricity;B;liion_battery;storage;8.1405378
2050-100-el_eff;BB-electricity-liion_battery;invest_in_electricity;electricity;BB;liion_battery;storage;3914.8884
2050-100-el_eff;B-electricity-liion_battery;invest_out_electricity;electricity;B;liion_battery;storage;8.1405378
2050-100-el_eff;BB-electricity-liion_battery;invest_out_electricity;electricity;BB;liion_battery;storage;3914.8884
2050-100-el_eff;B-electricity-liion_battery;storage_losses;electricity;B;liion_battery;storage;1122.9873360584497
2050-100-el_eff;BB-electricity-liion_battery;storage_losses;electricity;BB;liion_battery;storage;733361.2747784001
2050-100-el_eff;B-electricity-liion_battery;summed_variable_costs_in_electricity;electricity;B;liion_battery;storage;0.000729987631063845
2050-100-el_eff;BB-electricity-liion_battery;summed_variable_costs_in_electricity;electricity;BB;liion_battery;storage;0.47622423587841994
2050-100-el_eff;B-electricity-liion_battery;summed_variable_costs_out_electricity;electricity;B;liion_battery;storage;9883.022359328002
2050-100-el_eff;BB-electricity-liion_battery;summed_variable_costs_out_electricity;electricity;BB;liion_battery;storage;6446209.73440928
2050-100-el_eff;B-electricity-pth;flow_in_electricity;electricity;B;pth;conversion;6.71326068e-13
2050-100-el_eff;BB-electricity-pth;flow_in_electricity;electricity;BB;pth;conversion;-1.5653305767999998e-13
2050-100-el_eff;B-electricity-pth;flow_out_heat_central;electricity;B;pth;conversion;6.646128019999999e-13
2050-100-el_eff;BB-electricity-pth;flow_out_heat_central;electricity;BB;pth;conversion;-1.5496772693e-13
2050-100-el_eff;B-electricity-pth;invest_costs_out_heat_central;electricity;B;pth;conversion;0.0
2050-100-el_eff;BB-electricity-pth;invest_costs_out_heat_central;electricity;BB;pth;conversion;0.0
2050-100-el_eff;B-electricity-pth;invest_out_heat_central;electricity;B;pth;conversion;0.0
2050-100-el_eff;BB-electricity-pth;invest_out_heat_central;electricity;BB;pth;conversion;0.0
2050-100-el_eff;B-electricity-pth;summed_variable_costs_out_heat_central;electricity;B;pth;conversion;6.646128019999999e-13
2050-100-el_eff;BB-electricity-pth;summed_variable_costs_out_heat_central;electricity;BB;pth;conversion;-1.5496772693e-13
2050-100-el_eff;B-electricity-shortage;flow_out_electricity;electricity;B;shortage;shortage;0.0
2050-100-el_eff;BB-electricity-shortage;flow_out_electricity;electricity;BB;shortage;shortage;0.0
2050-100-el_eff;B-electricity-shortage;summed_variable_costs_out_electricity;electricity;B;shortage;shortage;0.0
2050-100-el_eff;BB-electricity-shortage;summed_variable_costs_out_electricity;electricity;BB;shortage;shortage;0.0
2050-100-el_eff;BB-B-electricity-transmission;flow_in_electricity_from_bus;electricity;BB_B;transmission;link;22451800.028699998
2050-100-el_eff;BB-B-electricity-transmission;flow_in_electricity_to_bus;electricity;BB_B;transmission;link;0.0
2050-100-el_eff;BB-B-electricity-transmission;flow_out_electricity_from_bus;electricity;BB_B;transmission;link;0.0
2050-100-el_eff;BB-B-electricity-transmission;flow_out_electricity_to_bus;electricity;BB_B;transmission;link;22182378.52
2050-100-el_eff;BB-B-electricity-transmission;transmission_losses;electricity;BB_B;transmission;link;269421.50869999826
2050-100-el_eff;B-h2-bpchp;flow_in_h2;h2;B;bpchp;backpressure;4279401.784645999
2050-100-el_eff;BB-h2-bpchp;flow_in_h2;h2;BB;bpchp;backpressure;13410244.836409999
2050-100-el_eff;B-h2-bpchp;flow_out_electricity;h2;B;bpchp;backpressure;1711760.7140731001
2050-100-el_eff;BB-h2-bpchp;flow_out_electricity;h2;BB;bpchp;backpressure;5364098.0124562
2050-100-el_eff;B-h2-bpchp;flow_out_heat_central;h2;B;bpchp;backpressure;1797348.7386689
2050-100-el_eff;BB-h2-bpchp;flow_out_heat_central;h2;BB;bpchp;backpressure;5632302.835673701
2050-100-el_eff;B-h2-bpchp;invest_costs_out_electricity;h2;B;bpchp;backpressure;39222288.45285778
2050-100-el_eff;BB-h2-bpchp;invest_costs_out_electricity;h2;BB;bpchp;backpressure;224221605.073414
2050-100-el_eff;B-h2-bpchp;invest_out_electricity;h2;B;bpchp;backpressure;406.81468
2050-100-el_eff;BB-h2-bpchp;invest_out_electricity;h2;BB;bpchp;backpressure;2325.6328
2050-100-el_eff;B-h2-cavern;flow_in_h2;h2;B;cavern;storage;0.0
2050-100-el_eff;BB-h2-cavern;flow_in_h2;h2;BB;cavern;storage;22651810.1654637
2050-100-el_eff;B-h2-cavern;flow_out_h2;h2;B;cavern;storage;0.0
2050-100-el_eff;BB-h2-cavern;flow_out_h2;h2;BB;cavern;storage;22201038.999327198
2050-100-el_eff;B-h2-cavern;invest;h2;B;cavern;storage;0.0
2050-100-el_eff;BB-h2-cavern;invest;h2;BB;cavern;storage;7988730.3
2050-100-el_eff;B-h2-cavern;invest_costs;h2;B;cavern;storage;0.0
2050-100-el_eff;BB-h2-cavern;invest_costs;h2;BB;cavern;storage;582934454.8604399
2050-100-el_eff;B-h2-cavern;invest_costs_in_h2;h2;B;cavern;storage;0.0
2050-100-el_eff;BB-h2-cavern;invest_costs_in_h2;h2;BB;cavern;storage;102515104.66725518
2050-100-el_eff;B-h2-cavern;invest_costs_out_h2;h2;B;cavern;storage;0.0
2050-100-el_eff;BB-h2-cavern;invest_costs_out_h2;h2;BB;cavern;storage;0.0
2050-100-el_eff;B-h2-cavern;invest_in_h2;h2;B;cavern;storage;0.0
2050-100-el_eff;BB-h2-cavern;invest_in_h2;h2;BB;cavern;storage;15411.856
2050-100-el_eff;B-h2-cavern;invest_out_h2;h2;B;cavern;storage;0.0
2050-100-el_eff;BB-h2-cavern;invest_out_h2;h2;BB;cavern;storage;15411.856
2050-100-el_eff;B-h2-cavern;storage_losses;h2;B;cavern;storage;0.0
2050-100-el_eff;BB-h2-cavern;storage_losses;h2;BB;cavern;storage;450771.1661365032
2050-100-el_eff;B-h2-cavern;summed_variable_costs_in_h2;h2;B;cavern;storage;0.0
2050-100-el_eff;BB-h2-cavern;summed_variable_costs_in_h2;h2;BB;cavern;storage;2.26518101654637
2050-100-el_eff;B-h2-cavern;summed_variable_costs_out_h2;h2;B;cavern;storage;0.0
2050-100-el_eff;BB-h2-cavern;summed_variable_costs_out_h2;h2;BB;cavern;storage;266.4124679919264
2050-100-el_eff;B-h2-demand;flow_in_h2;h2;B;demand;load;3577838.0000000005
2050-100-el_eff;BB-h2-demand;flow_in_h2;h2;BB;demand;load;6067980.000000001
2050-100-el_eff;B-h2-excess;flow_in_h2;h2;B;excess;excess;0.0
2050-100-el_eff;BB-h2-excess;flow_in_h2;h2;BB;excess;excess;0.0
2050-100-el_eff;B-h2-export;flow_in_h2;h2;B;export;excess;0.0
2050-100-el_eff;BB-h2-export;flow_in_h2;h2;BB;export;excess;0.0
2050-100-el_eff;B-h2-gt;flow_in_h2;h2;B;gt;conversion;0.0
2050-100-el_eff;BB-h2-gt;flow_in_h2;h2;BB;gt;conversion;6125694.692157691
2050-100-el_eff;B-h2-gt;flow_out_electricity;h2;B;gt;conversion;0.0
2050-100-el_eff;BB-h2-gt;flow_out_electricity;h2;BB;gt;conversion;2450277.86685018
2050-100-el_eff;B-h2-gt;invest_costs_out_electricity;h2;B;gt;conversion;0.0
2050-100-el_eff;BB-h2-gt;invest_costs_out_electricity;h2;BB;gt;conversion;182683210.39686406
2050-100-el_eff;B-h2-gt;invest_out_electricity;h2;B;gt;conversion;0.0
2050-100-el_eff;BB-h2-gt;invest_out_electricity;h2;BB;gt;conversion;3562.033
2050-100-el_eff;B-h2-gt;summed_variable_costs_out_electricity;h2;B;gt;conversion;0.0
2050-100-el_eff;BB-h2-gt;summed_variable_costs_out_electricity;h2;BB;gt;conversion;9801111.46740072
2050-100-el_eff;B-h2-import;flow_out_h2;h2;B;import;shortage;0.0
2050-100-el_eff;BB-h2-import;flow_out_h2;h2;BB;import;shortage;0.0
2050-100-el_eff;B-h2-import;summed_variable_costs_out_h2;h2;B;import;shortage;0.0
2050-100-el_eff;BB-h2-import;summed_variable_costs_out_h2;h2;BB;import;shortage;0.0
2050-100-el_eff;B-h2-shortage;flow_out_h2;h2;B;shortage;shortage;0.0
2050-100-el_eff;BB-h2-shortage;flow_out_h2;h2;BB;shortage;shortage;0.0
2050-100-el_eff;B-h2-shortage;summed_variable_costs_out_h2;h2;B;shortage;shortage;0.0
2050-100-el_eff;BB-h2-shortage;summed_variable_costs_out_h2;h2;BB;shortage;shortage;0.0
2050-100-el_eff;B-heat_central-demand;flow_in_heat_central;heat_central;B;demand;load;8850000.0
2050-100-el_eff;BB-heat_central-demand;flow_in_heat_central;heat_central;BB;demand;load;4445000.000000001
2050-100-el_eff;B-heat_central-excess;flow_in_heat_central;heat_central;B;excess;excess;0.0
2050-100-el_eff;BB-heat_central-excess;flow_in_heat_central;heat_central;BB;excess;excess;1038192.3219413001
2050-100-el_eff;B-heat_central-shortage;flow_out_heat_central;heat_central;B;shortage;shortage;0.0
2050-100-el_eff;BB-heat_central-shortage;flow_out_heat_central;heat_central;BB;shortage;shortage;0.0
2050-100-el_eff;B-heat_central-shortage;summed_variable_costs_out_heat_central;heat_central;B;shortage;shortage;0.0
2050-100-el_eff;BB-heat_central-shortage;summed_variable_costs_out_heat_central;heat_central;BB;shortage;shortage;0.0
2050-100-el_eff;B-heat_central-storage;flow_in_heat_central;heat_central;B;storage;storage;889473.4503875301
2050-100-el_eff;BB-heat_central-storage;flow_in_heat_central;heat_central;BB;storage;storage;2967756.1684108004
2050-100-el_eff;B-heat_central-storage;flow_out_heat_central;heat_central;B;storage;storage;845918.68129934
2050-100-el_eff;BB-heat_central-storage;flow_out_heat_central;heat_central;BB;storage;storage;2798443.2791962
2050-100-el_eff;B-heat_central-storage;invest;heat_central;B;storage;storage;50125.543
2050-100-el_eff;BB-heat_central-storage;invest;heat_central;BB;storage;storage;291227.0
2050-100-el_eff;B-heat_central-storage;invest_costs;heat_central;B;storage;storage;8028631.679724099
2050-100-el_eff;BB-heat_central-storage;invest_costs;heat_central;BB;storage;storage;46645964.87645052
2050-100-el_eff;B-heat_central-storage;invest_costs_in_heat_central;heat_central;B;storage;storage;0.0001533506833290084
2050-100-el_eff;BB-heat_central-storage;invest_costs_in_heat_central;heat_central;BB;storage;storage;0.00011736354963086447
2050-100-el_eff;B-heat_central-storage;invest_costs_out_heat_central;heat_central;B;storage;storage;0.0
2050-100-el_eff;BB-heat_central-storage;invest_costs_out_heat_central;heat_central;BB;storage;storage;0.0
2050-100-el_eff;B-heat_central-storage;invest_in_heat_central;heat_central;B;storage;storage;3035.2354
2050-100-el_eff;BB-heat_central-storage;invest_in_heat_central;heat_central;BB;storage;storage;2322.9502
2050-100-el_eff;B-heat_central-storage;invest_out_heat_central;heat_central;B;storage;storage;3035.2354
2050-100-el_eff;BB-heat_central-storage;invest_out_heat_central;heat_central;BB;storage;storage;2322.9502
2050-100-el_eff;B-heat_central-storage;storage_losses;heat_central;B;storage;storage;43554.769088190165
2050-100-el_eff;BB-heat_central-storage;storage_losses;heat_central;BB;storage;storage;169312.88921460044
2050-100-el_eff;B-heat_central-storage;summed_variable_costs_in_heat_central;heat_central;B;storage;storage;0.08894734503875301
2050-100-el_eff;BB-heat_central-storage;summed_variable_costs_in_heat_central;heat_central;BB;storage;storage;0.29677561684108
2050-100-el_eff;B-heat_decentral-demand;flow_in_heat_decentral;heat_decentral;B;demand;load;7912000.0
2050-100-el_eff;BB-heat_decentral-demand;flow_in_heat_decentral;heat_decentral;BB;demand;load;15500000.000000002
2050-100-el_eff;B-heat_decentral-excess;flow_in_heat_decentral;heat_decentral;B;excess;excess;0.0
2050-100-el_eff;BB-heat_decentral-excess;flow_in_heat_decentral;heat_decentral;BB;excess;excess;0.0
2050-100-el_eff;B-heat_decentral-shortage;flow_out_heat_decentral;heat_decentral;B;shortage;shortage;0.0
2050-100-el_eff;BB-heat_decentral-shortage;flow_out_heat_decentral;heat_decentral;BB;shortage;shortage;0.0
2050-100-el_eff;B-heat_decentral-shortage;summed_variable_costs_out_heat_decentral;heat_decentral;B;shortage;shortage;0.0
2050-100-el_eff;BB-heat_decentral-shortage;summed_variable_costs_out_heat_decentral;heat_decentral;BB;shortage;shortage;0.0
2050-100-el_eff;B-heat_decentral-storage;flow_in_heat_decentral;heat_decentral;B;storage;storage;47728.550688063006
2050-100-el_eff;BB-heat_decentral-storage;flow_in_heat_decentral;heat_decentral;BB;storage;storage;101046.0461221
2050-100-el_eff;B-heat_decentral-storage;flow_out_heat_decentral;heat_decentral;B;storage;storage;46511.830211862
2050-100-el_eff;BB-heat_decentral-storage;flow_out_heat_decentral;heat_decentral;BB;storage;storage;97908.1819962
2050-100-el_eff;B-heat_decentral-storage;invest;heat_decentral;B;storage;storage;175.202
2050-100-el_eff;BB-heat_decentral-storage;invest;heat_decentral;BB;storage;storage;244.30376
2050-100-el_eff;B-heat_decentral-storage;invest_costs;heat_decentral;B;storage;storage;7074015.633650449
2050-100-el_eff;BB-heat_decentral-storage;invest_costs;heat_decentral;BB;storage;storage;9864091.834565742
2050-100-el_eff;B-heat_decentral-storage;invest_costs_in_heat_decentral;heat_decentral;B;storage;storage;1.0131949028415729e-05
2050-100-el_eff;BB-heat_decentral-storage;invest_costs_in_heat_decentral;heat_decentral;BB;storage;storage;1.4128110659526202e-05
2050-100-el_eff;B-heat_decentral-storage;invest_costs_out_heat_decentral;heat_decentral;B;storage;storage;0.0
2050-100-el_eff;BB-heat_decentral-storage;invest_costs_out_heat_decentral;heat_decentral;BB;storage;storage;0.0
2050-100-el_eff;B-heat_decentral-storage;invest_in_heat_decentral;heat_decentral;B;storage;storage;175.202
2050-100-el_eff;BB-heat_decentral-storage;invest_in_heat_decentral;heat_decentral;BB;storage;storage;244.30376
2050-100-el_eff;B-heat_decentral-storage;invest_out_heat_decentral;heat_decentral;B;storage;storage;175.202
2050-100-el_eff;BB-heat_decentral-storage;invest_out_heat_decentral;heat_decentral;BB;storage;storage;244.30376
2050-100-el_eff;B-heat_decentral-storage;storage_losses;heat_decentral;B;storage;storage;1216.7204762010078
2050-100-el_eff;BB-heat_decentral-storage;storage_losses;heat_decentral;BB;storage;storage;3137.8641258999996
2050-100-el_eff;B-heat_decentral-storage;summed_variable_costs_in_heat_decentral;heat_decentral;B;storage;storage;0.0047728550688063
2050-100-el_eff;BB-heat_decentral-storage;summed_variable_costs_in_heat_decentral;heat_decentral;BB;storage;storage;0.01010460461221
2050-100-el_eff;B-heat_decentral-storage;summed_variable_costs_out_heat_decentral;heat_decentral;B;storage;storage;55814.1962542344
2050-100-el_eff;BB-heat_decentral-storage;summed_variable_costs_out_heat_decentral;heat_decentral;BB;storage;storage;117489.81839544
2050-100-el_eff;B-hydro-ror;flow_out_electricity;hydro;B;ror;volatile;0.0
2050-100-el_eff;BB-hydro-ror;flow_out_electricity;hydro;BB;ror;volatile;25590.311999999998
2050-100-el_eff;B-hydro-ror;invest_costs_out_electricity;hydro;B;ror;volatile;0.0
2050-100-el_eff;BB-hydro-ror;invest_costs_out_electricity;hydro;BB;ror;volatile;1059330.4445341728
2050-100-el_eff;B-hydro-ror;invest_out_electricity;hydro;B;ror;volatile;0.0
2050-100-el_eff;BB-hydro-ror;invest_out_electricity;hydro;BB;ror;volatile;5.5
2050-100-el_eff;B-hydro-ror;summed_variable_costs_out_electricity;hydro;B;ror;volatile;0.0
2050-100-el_eff;BB-hydro-ror;summed_variable_costs_out_electricity;hydro;BB;ror;volatile;0.025590311999999997
2050-100-el_eff;B-solar-pv;flow_out_electricity;solar;B;pv;volatile;47879.06487185
2050-100-el_eff;BB-solar-pv;flow_out_electricity;solar;BB;pv;volatile;37771446.169910006
2050-100-el_eff;B-solar-pv;invest_costs_out_electricity;solar;B;pv;volatile;1947526.0806535266
2050-100-el_eff;BB-solar-pv;invest_costs_out_electricity;solar;BB;pv;volatile;907149585.7305012
2050-100-el_eff;B-solar-pv;invest_out_electricity;solar;B;pv;volatile;47.22989
2050-100-el_eff;BB-solar-pv;invest_out_electricity;solar;BB;pv;volatile;36995.756
